device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,policy_metadata_json
device_0,0.9375,1709,1.5,52.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,54,9946,1000,P2,0.04080151585096781,4080.1515850967808,0.1,10000,12,2443,5241,1.0,0,10000,0.0,0,0.0,"{""budget"": 9946}"
device_0,0.9375,1709,1.5,52.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,54,9946,1000,P2prime,0.041161994844052,4116.199484405201,0.1,10000,1,0,9902,0.9746,254,9746,0.00067,0,0.003314534481052736,"{""budget"": 9946, ""method"": ""lagrangian_path_dp""}"
device_0,0.9375,1710,1.5,52.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,58,9942,1000,P1,0.057632801860760474,5763.280186076047,0.00058,58,1,0,56,1.0,0,58,0.00996,0,0.04959665371974903,{}
device_0,0.9375,1710,1.5,52.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,58,9942,1000,P0,0.05192786217047922,5192.786217047922,0.1,10000,4,903,8915,0.2032,7968,2032,0.00895,0,0.0445672741758789,"{""budget"": 9942}"
device_0,0.9375,1710,1.5,52.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,58,9942,1000,P2,0.04062482157814745,4062.4821578147453,0.1,10000,13,2452,5247,1.0,0,10000,0.0,0,0.0,"{""budget"": 9942}"
device_0,0.9375,1710,1.5,52.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,58,9942,1000,P2prime,0.04096875675699806,4096.875675699806,0.1,10000,1,0,9908,0.9729,271,9729,0.00039,0,0.0019420376456528235,"{""budget"": 9942, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1701,1.5,52.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,55,9945,1000,P1,0.05764439347679616,5764.439347679616,0.00055,55,1,0,55,1.0,0,55,0.00991,0,0.04952028782730362,{}
device_0,0.975,1701,1.5,52.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,55,9945,1000,P0,0.05191747134363218,5191.747134363218,0.1,10000,5,855,8933,0.2048,7952,2048,0.00901,0,0.04502298620827504,"{""budget"": 9945}"
device_0,0.975,1701,1.5,52.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,55,9945,1000,P2,0.04063643029461743,4063.643029461743,0.1,10000,12,2458,5097,1.0,0,10000,0.0,0,0.0,"{""budget"": 9945}"
device_0,0.975,1701,1.5,52.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,55,9945,1000,P2prime,0.04105125527061255,4105.125527061255,0.1,10000,1,0,9975,0.9571,429,9571,0.00052,0,0.002598440935438737,"{""budget"": 9945, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1702,1.5,52.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,49,9951,1000,P1,0.05735007359399099,5735.007359399099,0.00049,49,1,0,49,1.0,0,49,0.01,0,0.05060216577269507,{}
device_0,0.975,1702,1.5,52.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,49,9951,1000,P0,0.05168415816639885,5168.415816639885,0.1,10000,4,929,8879,0.1989,8011,1989,0.00905,0,0.04579496002428904,"{""budget"": 9951}"
device_0,0.975,1702,1.5,52.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,49,9951,1000,P2,0.040320560541413426,4032.0560541413424,0.1,10000,13,2477,4967,1.0,0,10000,0.0,0,0.0,"{""budget"": 9951}"
device_0,0.975,1702,1.5,52.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,49,9951,1000,P2prime,0.04078557535456074,4078.557535456074,0.1,10000,1,0,9849,0.9468,532,9468,0.0006,0,0.003036129946361704,"{""budget"": 9951, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1703,1.5,52.5,0.1,drop,48,16,3,0.1984,0.975854682367182,65,9935,1000,P1,0.05734779826928511,5734.77982692851,0.00065,65,1,0,65,1.0,0,65,0.00986,0,0.04969758064516129,{}
device_0,0.975,1703,1.5,52.5,0.1,drop,48,16,3,0.1984,0.975854682367182,65,9935,1000,P0,0.051655882771799166,5165.588277179917,0.1,10000,4,869,8917,0.2031,7969,2031,0.00888,0,0.044758064516129036,"{""budget"": 9935}"
device_0,0.975,1703,1.5,52.5,0.1,drop,48,16,3,0.1984,0.975854682367182,65,9935,1000,P2,0.04036412031242181,4036.4120312421805,0.1,10000,13,2464,4988,1.0,0,10000,0.0,0,0.0,"{""budget"": 9935}"
device_0,0.975,1703,1.5,52.5,0.1,drop,48,16,3,0.1984,0.975854682367182,65,9935,1000,P2prime,0.04080535254025993,4080.5352540259933,0.1,10000,1,0,9893,0.95,500,9500,0.00045,0,0.0022681451612903227,"{""budget"": 9935, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1704,1.5,52.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,61,9939,1000,P1,0.05707949248096148,5707.949248096148,0.00061,61,1,0,60,1.0,0,61,0.00999,0,0.05088112457981053,{}
device_0,0.975,1704,1.5,52.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,61,9939,1000,P0,0.05142155050943682,5142.155050943682,0.1,10000,4,886,8914,0.1985,8015,1985,0.00888,0,0.045227666293164916,"{""budget"": 9939}"
device_0,0.975,1704,1.5,52.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,61,9939,1000,P2,0.04007609928074392,4007.609928074392,0.1,10000,15,2450,4972,1.0,0,10000,0.0,0,0.0,"{""budget"": 9939}"
device_0,0.975,1704,1.5,52.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,61,9939,1000,P2prime,0.04055676245321369,4055.676245321369,0.1,10000,1,0,9890,0.9411,589,9411,0.0006,0,0.003055923398186819,"{""budget"": 9939, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1705,1.5,52.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,63,9937,1000,P1,0.0568866273784216,5688.66273784216,0.00063,63,1,0,62,1.0,0,63,0.00985,0,0.050530959831734466,{}
device_0,0.975,1705,1.5,52.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,63,9937,1000,P0,0.05127274903110918,5127.274903110918,0.1,10000,5,909,8905,0.1945,8055,1945,0.00874,0,0.04483660801313292,"{""budget"": 9937}"
device_0,0.975,1705,1.5,52.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,63,9937,1000,P2,0.039904461702033905,3990.4461702033905,0.1,10000,12,2539,4953,1.0,0,10000,0.0,0,0.0,"{""budget"": 9937}"
device_0,0.975,1705,1.5,52.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,63,9937,1000,P2prime,0.04040778970936913,4040.778970936913,0.1,10000,1,0,9893,0.9352,648,9352,0.00054,0,0.002770225209049402,"{""budget"": 9937, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1706,1.5,52.5,0.1,drop,48,16,3,0.203,0.9742259419786155,52,9948,1000,P1,0.057893084462596,5789.3084462596,0.00052,52,1,0,52,1.0,0,52,0.00975,0,0.0480295566502463,{}
device_0,0.975,1706,1.5,52.5,0.1,drop,48,16,3,0.203,0.9742259419786155,52,9948,1000,P0,0.05209199770540771,5209.199770540771,0.1,10000,4,885,8920,0.2101,7899,2101,0.00872,0,0.042955665024630545,"{""budget"": 9948}"
device_0,0.975,1706,1.5,52.5,0.1,drop,48,16,3,0.203,0.9742259419786155,52,9948,1000,P2,0.040885655864150744,4088.5655864150744,0.1,10000,12,2457,5158,1.0,0,10000,0.0,0,0.0,"{""budget"": 9948}"
device_0,0.975,1706,1.5,52.5,0.1,drop,48,16,3,0.203,0.9742259419786155,52,9948,1000,P2prime,0.04126088722902452,4126.088722902452,0.1,10000,1,0,9902,0.9679,321,9679,0.00049,0,0.002413793103448276,"{""budget"": 9948, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1707,1.5,52.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,67,9933,1000,P1,0.05788796989516366,5788.796989516366,0.00067,67,1,0,63,1.0,0,67,0.00968,0,0.04776472910293102,{}
device_0,0.975,1707,1.5,52.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,67,9933,1000,P0,0.05221508414998307,5221.508414998307,0.1,10000,6,922,8877,0.202,7980,2020,0.00869,0,0.042879699990131255,"{""budget"": 9933}"
device_0,0.975,1707,1.5,52.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,67,9933,1000,P2,0.04091616860240859,4091.616860240859,0.1,10000,12,2450,5072,1.0,0,10000,0.0,0,0.0,"{""budget"": 9933}"
device_0,0.975,1707,1.5,52.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,67,9933,1000,P2prime,0.041295782789473594,4129.57827894736,0.1,10000,1,0,9833,0.9665,335,9665,0.00045,0,0.002220467778545347,"{""budget"": 9933, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1708,1.5,52.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,78,9922,1000,P1,0.05626390533893125,5626.3905338931245,0.00078,78,2,1,77,1.0,0,78,0.00926,0,0.048626791997059285,{}
device_0,0.975,1708,1.5,52.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,78,9922,1000,P0,0.050645689041321704,5064.56890413217,0.1,10000,6,846,8957,0.1975,8025,1975,0.00834,0,0.043795620437956206,"{""budget"": 9922}"
device_0,0.975,1708,1.5,52.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,78,9922,1000,P2,0.039370184278900544,3937.018427890054,0.1,10000,18,2504,4803,1.0,0,10000,0.0,0,0.0,"{""budget"": 9922}"
device_0,0.975,1708,1.5,52.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,78,9922,1000,P2prime,0.0399428670236106,3994.2867023610597,0.1,10000,2,1,9923,0.9133,867,9133,0.00048,0,0.002520611248227695,"{""budget"": 9922, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1709,1.5,52.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,58,9942,1000,P1,0.0566160764700684,5661.60764700684,0.00058,58,1,0,58,1.0,0,58,0.00954,0,0.04944542344770395,{}
device_0,0.975,1709,1.5,52.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,58,9942,1000,P0,0.05091511434539945,5091.511434539945,0.1,10000,5,885,8927,0.2011,7989,2011,0.00851,0,0.04410697626205038,"{""budget"": 9942}"
device_0,0.975,1709,1.5,52.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,58,9942,1000,P2,0.039664010305562776,3966.4010305562774,0.1,10000,13,2520,4847,1.0,0,10000,0.0,0,0.0,"{""budget"": 9942}"
device_0,0.975,1709,1.5,52.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,58,9942,1000,P2prime,0.04019721486631354,4019.7214866313534,0.1,10000,1,0,9947,0.9265,735,9265,0.0005,0,0.002591479216336685,"{""budget"": 9942, ""method"": ""lagrangian_path_dp""}"
device_0,0.975,1710,1.5,52.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,61,9939,1000,P1,0.057302889048050074,5730.288904805007,0.00061,61,2,2,59,1.0,0,61,0.01016,0,0.05136761211385813,{}
device_0,0.975,1710,1.5,52.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,61,9939,1000,P0,0.05161132130407152,5161.132130407152,0.1,10000,4,884,8927,0.1999,8001,1999,0.0091,0,0.04600839273977451,"{""budget"": 9939}"
device_0,0.975,1710,1.5,52.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,61,9939,1000,P2,0.0402826251805399,4028.26251805399,0.1,10000,13,2466,4890,1.0,0,10000,0.0,0,0.0,"{""budget"": 9939}"
device_0,0.975,1710,1.5,52.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,61,9939,1000,P2prime,0.040758348223168615,4075.8348223168614,0.1,10000,2,2,9817,0.943,570,9430,0.00054,0,0.0027301683603822235,"{""budget"": 9939, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1701,1.5,52.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,62,9938,1000,P1,0.05763398917765756,5763.398917765756,0.00062,62,1,0,62,1.0,0,62,0.01066,0,0.05347110754414125,{}
device_0,0.0,1701,1.5,52.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,62,9938,1000,P0,0.05615592381242719,5615.592381242719,0.1,10000,4,891,8885,0.2061,7939,2061,0.0095,0,0.047652487961476725,"{""budget"": 9938}"
device_0,0.0,1701,1.5,52.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,62,9938,1000,P2,0.049584810367254865,4958.481036725487,0.1,10000,4,953,8858,0.9396,604,9396,0.0,0,0.0,"{""budget"": 9938}"
device_0,0.0,1701,1.5,52.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,62,9938,1000,P2prime,0.049655971724278346,4965.597172427834,0.1,10000,1,0,9897,0.924,760,9240,0.00017,0,0.0008527287319422151,"{""budget"": 9938, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1702,1.5,52.5,0.1,late,48,16,3,0.20106,0.005830007599770396,56,9944,1000,P1,0.057825170363471,5782.5170363471,0.00056,56,1,0,55,1.0,0,56,0.01021,0,0.050780861434397695,{}
device_0,0.0,1702,1.5,52.5,0.1,late,48,16,3,0.20106,0.005830007599770396,56,9944,1000,P0,0.056376930232297943,5637.693023229795,0.1,10000,4,864,8934,0.2076,7924,2076,0.00911,0,0.04530985775390431,"{""budget"": 9944}"
device_0,0.0,1702,1.5,52.5,0.1,late,48,16,3,0.20106,0.005830007599770396,56,9944,1000,P2,0.04980815460475221,4980.815460475221,0.1,10000,4,944,8842,0.9361,639,9361,0.0,0,0.0,"{""budget"": 9944}"
device_0,0.0,1702,1.5,52.5,0.1,late,48,16,3,0.20106,0.005830007599770396,56,9944,1000,P2prime,0.04987315776829216,4987.315776829216,0.1,10000,1,0,9896,0.9206,794,9206,9e-05,0,0.0004476275738585497,"{""budget"": 9944, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1703,1.5,52.5,0.1,late,48,16,3,0.19952,0.005656351965683195,63,9937,1000,P1,0.05763086183719012,5763.086183719012,0.00063,63,1,0,62,1.0,0,63,0.0099,0,0.04961908580593424,{}
device_0,0.0,1703,1.5,52.5,0.1,late,48,16,3,0.19952,0.005656351965683195,63,9937,1000,P0,0.0561733504324171,5617.33504324171,0.1,10000,6,860,8926,0.2078,7922,2078,0.00872,0,0.04370489174017642,"{""budget"": 9937}"
device_0,0.0,1703,1.5,52.5,0.1,late,48,16,3,0.19952,0.005656351965683195,63,9937,1000,P2,0.04963453547440031,4963.453547440031,0.1,10000,5,868,8931,0.9332,668,9332,0.0,0,0.0,"{""budget"": 9937}"
device_0,0.0,1703,1.5,52.5,0.1,late,48,16,3,0.19952,0.005656351965683195,63,9937,1000,P2prime,0.049697098617253105,4969.7098617253105,0.1,10000,1,0,9888,0.9219,781,9219,0.0001,0,0.0005012028869286287,"{""budget"": 9937, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1704,1.5,52.5,0.1,late,48,16,3,0.20257,0.002457782015709934,56,9944,1000,P1,0.05799892690184548,5799.892690184548,0.00056,56,1,0,56,1.0,0,56,0.01014,0,0.05005677049908674,{}
device_0,0.0,1704,1.5,52.5,0.1,late,48,16,3,0.20257,0.002457782015709934,56,9944,1000,P0,0.05653642101837624,5653.642101837624,0.1,10000,5,895,8896,0.2074,7926,2074,0.00915,0,0.04516957101248951,"{""budget"": 9944}"
device_0,0.0,1704,1.5,52.5,0.1,late,48,16,3,0.20257,0.002457782015709934,56,9944,1000,P2,0.04997476877295927,4997.476877295927,0.1,10000,4,877,8926,0.9367,633,9367,0.0,0,0.0,"{""budget"": 9944}"
device_0,0.0,1704,1.5,52.5,0.1,late,48,16,3,0.20257,0.002457782015709934,56,9944,1000,P2prime,0.05003868813947904,5003.868813947904,0.1,10000,1,0,9890,0.9232,768,9232,0.00014,0,0.0006911191193167794,"{""budget"": 9944, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1705,1.5,52.5,0.1,late,48,16,3,0.20104,-0.004155617772998724,68,9932,1000,P1,0.057765930440689596,5776.59304406896,0.00068,68,1,0,68,1.0,0,68,0.00986,0,0.0490449661758854,{}
device_0,0.0,1705,1.5,52.5,0.1,late,48,16,3,0.20104,-0.004155617772998724,68,9932,1000,P0,0.05628243065709983,5628.243065709983,0.1,10000,5,886,8916,0.2115,7885,2115,0.00875,0,0.04352367688022284,"{""budget"": 9932}"
device_0,0.0,1705,1.5,52.5,0.1,late,48,16,3,0.20104,-0.004155617772998724,68,9932,1000,P2,0.049773956830572896,4977.39568305729,0.1,10000,4,916,8882,0.9341,659,9341,0.0,0,0.0,"{""budget"": 9932}"
device_0,0.0,1705,1.5,52.5,0.1,late,48,16,3,0.20104,-0.004155617772998724,68,9932,1000,P2prime,0.049840548146631955,4984.054814663195,0.1,10000,1,0,9908,0.9219,781,9219,0.00017,0,0.0008456028651014723,"{""budget"": 9932, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1706,1.5,52.5,0.1,late,48,16,3,0.20062,-0.0045443747273977144,62,9938,1000,P1,0.057713168428673335,5771.316842867333,0.00062,62,1,0,61,1.0,0,62,0.01029,0,0.05129099790648988,{}
device_0,0.0,1706,1.5,52.5,0.1,late,48,16,3,0.20062,-0.0045443747273977144,62,9938,1000,P0,0.056248349258831605,5624.83492588316,0.1,10000,5,906,8885,0.21,7900,2100,0.00933,0,0.04650583192104476,"{""budget"": 9938}"
device_0,0.0,1706,1.5,52.5,0.1,late,48,16,3,0.20062,-0.0045443747273977144,62,9938,1000,P2,0.049692815529105254,4969.2815529105255,0.1,10000,4,902,8907,0.9356,644,9356,0.0,0,0.0,"{""budget"": 9938}"
device_0,0.0,1706,1.5,52.5,0.1,late,48,16,3,0.20062,-0.0045443747273977144,62,9938,1000,P2prime,0.04975485919145276,4975.485919145276,0.1,10000,1,0,9903,0.9229,771,9229,5e-05,0,0.0002492273950752667,"{""budget"": 9938, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1707,1.5,52.5,0.1,late,48,16,3,0.19896,0.001346027845602329,61,9939,1000,P1,0.057605360802385396,5760.536080238539,0.00061,61,1,0,61,1.0,0,61,0.01017,0,0.05111580217129071,{}
device_0,0.0,1707,1.5,52.5,0.1,late,48,16,3,0.19896,0.001346027845602329,61,9939,1000,P0,0.05618704019727916,5618.704019727916,0.1,10000,4,894,8898,0.2033,7967,2033,0.00918,0,0.04613992762364294,"{""budget"": 9939}"
device_0,0.0,1707,1.5,52.5,0.1,late,48,16,3,0.19896,0.001346027845602329,61,9939,1000,P2,0.0495707023391892,4957.07023391892,0.1,10000,5,870,8936,0.9383,617,9383,0.0,0,0.0,"{""budget"": 9939}"
device_0,0.0,1707,1.5,52.5,0.1,late,48,16,3,0.19896,0.001346027845602329,61,9939,1000,P2prime,0.04963647228940936,4963.647228940936,0.1,10000,1,0,9903,0.9221,779,9221,0.00014,0,0.0007036590269400884,"{""budget"": 9939, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1708,1.5,52.5,0.1,late,48,16,3,0.19922,-0.001372807149175493,53,9947,1000,P1,0.057598643934521285,5759.864393452129,0.00053,53,1,0,52,1.0,0,53,0.01021,0,0.051249874510591306,{}
device_0,0.0,1708,1.5,52.5,0.1,late,48,16,3,0.19922,-0.001372807149175493,53,9947,1000,P0,0.056211692021340326,5621.169202134032,0.1,10000,5,898,8892,0.1986,8014,1986,0.00932,0,0.04678245156108824,"{""budget"": 9947}"
device_0,0.0,1708,1.5,52.5,0.1,late,48,16,3,0.19922,-0.001372807149175493,53,9947,1000,P2,0.04958845122760498,4958.845122760498,0.1,10000,4,879,8935,0.9294,706,9294,0.0,0,0.0,"{""budget"": 9947}"
device_0,0.0,1708,1.5,52.5,0.1,late,48,16,3,0.19922,-0.001372807149175493,53,9947,1000,P2prime,0.04965045824997589,4965.045824997589,0.1,10000,1,0,9901,0.9215,785,9215,6e-05,0,0.000301174580865375,"{""budget"": 9947, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1709,1.5,52.5,0.1,late,48,16,3,0.20001,0.005034822885721277,61,9939,1000,P1,0.0577256879483603,5772.56879483603,0.00061,61,1,0,60,1.0,0,61,0.01041,0,0.052047397630118494,{}
device_0,0.0,1709,1.5,52.5,0.1,late,48,16,3,0.20001,0.005034822885721277,61,9939,1000,P0,0.05630889051423912,5630.889051423912,0.1,10000,4,855,8956,0.2023,7977,2023,0.00933,0,0.04664766761661917,"{""budget"": 9939}"
device_0,0.0,1709,1.5,52.5,0.1,late,48,16,3,0.20001,0.005034822885721277,61,9939,1000,P2,0.049686398105728696,4968.6398105728695,0.1,10000,5,852,8940,0.9355,645,9355,0.0,0,0.0,"{""budget"": 9939}"
device_0,0.0,1709,1.5,52.5,0.1,late,48,16,3,0.20001,0.005034822885721277,61,9939,1000,P2prime,0.049749785939361045,4974.9785939361045,0.1,10000,1,0,9883,0.9194,806,9194,0.00014,0,0.0006999650017499125,"{""budget"": 9939, ""method"": ""lagrangian_path_dp""}"
device_0,0.0,1710,1.5,52.5,0.1,late,48,16,3,0.19848,0.0007247411049733544,65,9935,1000,P1,0.05745810918613874,5745.810918613874,0.00065,65,1,0,65,1.0,0,65,0.00969,0,0.048821039903264814,{}
device_0,0.0,1710,1.5,52.5,0.1,late,48,16,3,0.19848,0.0007247411049733544,65,9935,1000,P0,0.05603613102613589,5603.613102613589,0.1,10000,5,883,8939,0.2046,7954,2046,0.00859,0,0.04327891979040709,"{""budget"": 9935}"
device_0,0.0,1710,1.5,52.5,0.1,late,48,16,3,0.19848,0.0007247411049733544,65,9935,1000,P2,0.04946520218685488,4946.520218685488,0.1,10000,5,895,8921,0.9344,656,9344,0.0,0,0.0,"{""budget"": 9935}"
device_0,0.0,1710,1.5,52.5,0.1,late,48,16,3,0.19848,0.0007247411049733544,65,9935,1000,P2prime,0.0495310459050531,4953.10459050531,0.1,10000,1,0,9907,0.9212,788,9212,9e-05,0,0.00045344619105199517,"{""budget"": 9935, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1701,1.5,52.5,0.1,late,48,16,3,0.19773,0.37585282092426525,65,9935,1000,P1,0.057349676965513754,5734.967696551375,0.00065,65,1,0,65,1.0,0,65,0.00963,0,0.0487027765134274,{}
device_0,0.375,1701,1.5,52.5,0.1,late,48,16,3,0.19773,0.37585282092426525,65,9935,1000,P0,0.05593922630972479,5593.922630972479,0.1,10000,5,850,8929,0.1985,8015,1985,0.00859,0,0.04344307894603753,"{""budget"": 9935}"
device_0,0.375,1701,1.5,52.5,0.1,late,48,16,3,0.19773,0.37585282092426525,65,9935,1000,P2,0.049375820544444685,4937.582054444469,0.1,10000,7,1701,7705,0.9312,688,9312,0.0,0,0.0,"{""budget"": 9935}"
device_0,0.375,1701,1.5,52.5,0.1,late,48,16,3,0.19773,0.37585282092426525,65,9935,1000,P2prime,0.049537523453738956,4953.752345373896,0.1,10000,1,0,9891,0.8815,1185,8815,0.0003,0,0.0015172204521316948,"{""budget"": 9935, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1702,1.5,52.5,0.1,late,48,16,3,0.20083,0.3763938072575695,59,9941,1000,P1,0.057809467485090645,5780.9467485090645,0.00059,59,1,0,58,1.0,0,59,0.01049,0,0.052233232086839616,{}
device_0,0.375,1702,1.5,52.5,0.1,late,48,16,3,0.20083,0.3763938072575695,59,9941,1000,P0,0.056344385809584695,5634.438580958469,0.1,10000,5,906,8887,0.2092,7908,2092,0.0094,0,0.04680575611213464,"{""budget"": 9941}"
device_0,0.375,1702,1.5,52.5,0.1,late,48,16,3,0.20083,0.3763938072575695,59,9941,1000,P2,0.0497589200904883,4975.89200904883,0.1,10000,7,1702,7671,0.946,540,9460,0.0,0,0.0,"{""budget"": 9941}"
device_0,0.375,1702,1.5,52.5,0.1,late,48,16,3,0.20083,0.3763938072575695,59,9941,1000,P2prime,0.04992296561042961,4992.296561042961,0.1,10000,1,0,9900,0.887,1130,8870,0.0003,0,0.0014938007269830204,"{""budget"": 9941, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1703,1.5,52.5,0.1,late,48,16,3,0.19949,0.3708761472322628,72,9928,1000,P1,0.05766371270676573,5766.371270676573,0.00072,72,1,0,71,1.0,0,72,0.00986,0,0.049426036392801645,{}
device_0,0.375,1703,1.5,52.5,0.1,late,48,16,3,0.19949,0.3708761472322628,72,9928,1000,P0,0.05627613852620241,5627.613852620241,0.1,10000,4,929,8864,0.2007,7993,2007,0.00886,0,0.04441325379718282,"{""budget"": 9928}"
device_0,0.375,1703,1.5,52.5,0.1,late,48,16,3,0.19949,0.3708761472322628,72,9928,1000,P2,0.049676991607746496,4967.6991607746495,0.1,10000,8,1704,7669,0.9328,672,9328,0.0,0,0.0,"{""budget"": 9928}"
device_0,0.375,1703,1.5,52.5,0.1,late,48,16,3,0.19949,0.3708761472322628,72,9928,1000,P2prime,0.04983505568380004,4983.505568380004,0.1,10000,1,0,9901,0.8783,1217,8783,0.00034,0,0.0017043460825104015,"{""budget"": 9928, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1704,1.5,52.5,0.1,late,48,16,3,0.19956,0.37083454970073176,64,9936,1000,P1,0.05761518455024885,5761.518455024885,0.00064,64,1,0,63,1.0,0,64,0.00992,0,0.049709360593305274,{}
device_0,0.375,1704,1.5,52.5,0.1,late,48,16,3,0.19956,0.37083454970073176,64,9936,1000,P0,0.05621698889643094,5621.698889643094,0.1,10000,6,870,8909,0.1999,8001,1999,0.00891,0,0.04464822609741431,"{""budget"": 9936}"
device_0,0.375,1704,1.5,52.5,0.1,late,48,16,3,0.19956,0.37083454970073176,64,9936,1000,P2,0.04960432510535887,4960.432510535888,0.1,10000,7,1675,7653,0.934,660,9340,0.0,0,0.0,"{""budget"": 9936}"
device_0,0.375,1704,1.5,52.5,0.1,late,48,16,3,0.19956,0.37083454970073176,64,9936,1000,P2prime,0.0497661721083185,4976.61721083185,0.1,10000,1,0,9894,0.8813,1187,8813,0.00032,0,0.0016035277610743637,"{""budget"": 9936, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1705,1.5,52.5,0.1,late,48,16,3,0.1976,0.38054564128452917,44,9956,1000,P1,0.057389965853450464,5738.996585345047,0.00044,44,1,0,44,1.0,0,44,0.01007,0,0.05096153846153846,{}
device_0,0.375,1705,1.5,52.5,0.1,late,48,16,3,0.1976,0.38054564128452917,44,9956,1000,P0,0.0559666315371627,5596.66315371627,0.1,10000,4,898,8907,0.2034,7966,2034,0.00901,0,0.04559716599190283,"{""budget"": 9956}"
device_0,0.375,1705,1.5,52.5,0.1,late,48,16,3,0.1976,0.38054564128452917,44,9956,1000,P2,0.04939048383145326,4939.048383145326,0.1,10000,6,1743,7659,0.9278,722,9278,0.0,0,0.0,"{""budget"": 9956}"
device_0,0.375,1705,1.5,52.5,0.1,late,48,16,3,0.1976,0.38054564128452917,44,9956,1000,P2prime,0.049558243876707805,4955.82438767078,0.1,10000,1,0,9912,0.8792,1208,8792,0.00031,0,0.001568825910931174,"{""budget"": 9956, ""method"": ""lagrangian_path_dp""}"
device_0,0.375,1706,1.5,52.5,0.1,late,48,16,3,0.19975,0.37847803043317246,60,9940,1000,P1,0.05772987766391512,5772.987766391512,0.0006,60,1,0,59,1.0,0,60,0.01016,0,0.05086357947434293,{}
