device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,check,passed,detail,severity
device_0,0.875,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19703,0.8759866636367837,57.0,9943.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19703,0.8759866636367837,57.0,9943.0,1000.0,P1_equals_forced,True,0.00057 == 0.00057,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,energy_P2_le_P2prime,True,0.0408154554 <= 0.0410654519,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,energy_P2prime_le_P3,True,0.0410654519 <= 0.0410011359,diagnostic
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,energy_P2_le_P0,True,0.0408154554 <= 0.0521479444,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,energy_P0_le_P1,True,0.0521479444 <= 0.057852758,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20238,0.8773687974569232,60.0,9940.0,1000.0,P1_equals_forced,True,0.0006 == 0.0006,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,energy_P2_le_P2prime,True,0.0402298864 <= 0.0405606038,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,energy_P2prime_le_P3,True,0.0405606038 <= 0.0404140316,diagnostic
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,energy_P2_le_P0,True,0.0402298864 <= 0.0514942671,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,energy_P0_le_P1,True,0.0514942671 <= 0.0572467657,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19663,0.8771256568671042,55.0,9945.0,1000.0,P1_equals_forced,True,0.00055 == 0.00055,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,energy_P2_le_P2prime,True,0.0407043181 <= 0.0409664013,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,energy_P2prime_le_P3,True,0.0409664013 <= 0.040911686,diagnostic
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,energy_P2_le_P0,True,0.0407043181 <= 0.0519234805,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,energy_P0_le_P1,True,0.0519234805 <= 0.0577254453,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20133,0.8756186617053834,58.0,9942.0,1000.0,P1_equals_forced,True,0.00058 == 0.00058,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,energy_P2_le_P2prime,True,0.0400053855 <= 0.0403534292,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,energy_P2prime_le_P3,True,0.0403534292 <= 0.0401962427,diagnostic
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,energy_P2_le_P0,True,0.0400053855 <= 0.051244247,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,energy_P0_le_P1,True,0.051244247 <= 0.0570042037,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19605,0.8731077294363513,72.0,9928.0,1000.0,P1_equals_forced,True,0.00072 == 0.00072,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,energy_P2_le_P2prime,True,0.0405660735 <= 0.0408581156,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,energy_P2prime_le_P3,True,0.0408581156 <= 0.0407588861,diagnostic
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,energy_P2_le_P0,True,0.0405660735 <= 0.0518151312,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,energy_P0_le_P1,True,0.0518151312 <= 0.0576007632,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1707.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.2,0.8774036452681541,66.0,9934.0,1000.0,P1_equals_forced,True,0.00066 == 0.00066,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,energy_P2_le_P2prime,True,0.0409120264 <= 0.0411734653,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,energy_P2prime_le_P3,True,0.0411734653 <= 0.0410977644,diagnostic
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,energy_P2_le_P0,True,0.0409120264 <= 0.0522561491,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,energy_P0_le_P1,True,0.0522561491 <= 0.0579834252,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1708.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20258,0.87442580026271,66.0,9934.0,1000.0,P1_equals_forced,True,0.00066 == 0.00066,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,energy_P2_le_P2prime,True,0.0403027858 <= 0.0406060445,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,energy_P2prime_le_P3,True,0.0406060445 <= 0.040466886,diagnostic
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,energy_P2_le_P0,True,0.0403027858 <= 0.0516647434,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,energy_P0_le_P1,True,0.0516647434 <= 0.0572712746,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1709.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19831,0.8770598020870867,67.0,9933.0,1000.0,P1_equals_forced,True,0.00067 == 0.00067,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,energy_P2_le_P2prime,True,0.0401826865 <= 0.0405212589,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,energy_P2prime_le_P3,True,0.0405212589 <= 0.0403600215,diagnostic
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,energy_P2_le_P0,True,0.0401826865 <= 0.0514959388,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,energy_P0_le_P1,True,0.0514959388 <= 0.0571790774,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.875,1710.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19668,0.8724656025657239,64.0,9936.0,1000.0,P1_equals_forced,True,0.00064 == 0.00064,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,energy_P2_le_P2prime,True,0.0412070543 <= 0.0414985286,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,energy_P2prime_le_P3,True,0.0414985286 <= 0.0414090968,diagnostic
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,energy_P2_le_P0,True,0.0412070543 <= 0.052452922,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,energy_P0_le_P1,True,0.052452922 <= 0.0582605448,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.9375,1701.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20509,0.9402237906216514,47.0,9953.0,1000.0,P1_equals_forced,True,0.00047 == 0.00047,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,energy_P2_le_P2prime,True,0.0398623577 <= 0.040326779,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,energy_P2prime_le_P3,True,0.040326779 <= 0.0401392433,diagnostic
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,energy_P2_le_P0,True,0.0398623577 <= 0.0512147021,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,energy_P0_le_P1,True,0.0512147021 <= 0.0568219908,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.9375,1702.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19366,0.9366016280001491,78.0,9922.0,1000.0,P1_equals_forced,True,0.00078 == 0.00078,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,energy_P2_le_P2prime,True,0.0399591265 <= 0.0404068644,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,energy_P2prime_le_P3,True,0.0404068644 <= 0.040218599,diagnostic
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,energy_P2_le_P0,True,0.0399591265 <= 0.0512710997,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,energy_P0_le_P1,True,0.0512710997 <= 0.0569655273,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.9375,1703.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19489,0.9369055048961522,53.0,9947.0,1000.0,P1_equals_forced,True,0.00053 == 0.00053,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,energy_P2_le_P2prime,True,0.0404555865 <= 0.0408321599,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,energy_P2prime_le_P3,True,0.0408321599 <= 0.0407381831,diagnostic
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,energy_P2_le_P0,True,0.0404555865 <= 0.0517720641,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,energy_P0_le_P1,True,0.0517720641 <= 0.057506837,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.9375,1704.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19999,0.9358099323716185,52.0,9948.0,1000.0,P1_equals_forced,True,0.00052 == 0.00052,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,energy_P2_le_P2prime,True,0.0394008478 <= 0.0399150868,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,energy_P2prime_le_P3,True,0.0399150868 <= 0.0396386734,diagnostic
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,energy_P2_le_P0,True,0.0394008478 <= 0.0509294708,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,energy_P0_le_P1,True,0.0509294708 <= 0.0564262049,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,violation_P3_total_within_floor_budget,True,10000 <= floor(epsilon*T)=10000,required
device_0,0.9375,1705.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.19063,0.9374553760710133,45.0,9955.0,1000.0,P1_equals_forced,True,0.00045 == 0.00045,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,energy_P2_le_P2prime,True,0.0407352683 <= 0.0411000768,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,energy_P2prime_le_P3,True,0.0411000768 <= 0.0410055545,diagnostic
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,energy_P2_le_P0,True,0.0407352683 <= 0.0520747845,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,energy_P0_le_P1,True,0.0520747845 <= 0.0577867304,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.9375,1706.0,1.5,52.5,0.1,drop,48.0,16.0,3.0,0.20144,0.9386428776611538,54.0,9946.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
