device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,discard_gain_percent,targeting_gain_percent,oracle_gap_percent,p2prime_gap_percent,P1_violation_count,P0_violation_count,P2_violation_count,P2prime_violation_count
device_0,0.875,1702,1.35,47.25,0.15,late,48,16,3,0.19703,0.8759866636367837,489,14511,1000,4.714153380171978,18.369143928395314,23.083297308567293,3.267172998069169,489,15000,15000,14097
device_0,0.875,1703,1.35,47.25,0.15,late,48,16,3,0.20238,0.8773687974569232,505,14495,1000,4.845291472071871,18.15126652548904,22.99655799756091,3.0849385267048497,505,15000,15000,14309
device_0,0.875,1704,1.35,47.25,0.15,late,48,16,3,0.19663,0.8771256568671042,478,14522,1000,4.861901405846136,18.262658913236265,23.124560319082402,3.2594748942611687,478,15000,15000,14120
device_0,0.875,1705,1.35,47.25,0.15,late,48,16,3,0.20133,0.8756186617053834,486,14514,1000,4.745631168548929,18.210273397394072,22.955904565943,3.0508517024154895,486,15000,15000,14327
device_0,0.875,1706,1.35,47.25,0.15,late,48,16,3,0.19605,0.8731077294363513,515,14485,1000,4.6767110138942165,18.53111662092451,23.207827634818727,3.4909719382955235,515,15000,15000,13975
device_0,0.875,1707,1.35,47.25,0.15,late,48,16,3,0.2,0.8774036452681541,500,14500,1000,4.810016049248457,18.237889244470843,23.047905293719296,3.1282769848123895,500,15000,15000,14277
device_0,0.875,1708,1.35,47.25,0.15,late,48,16,3,0.20258,0.87442580026271,496,14504,1000,4.719542650548716,18.35160334606418,23.0711459966129,3.0269030251790605,496,15000,15000,14342
device_0,0.875,1709,1.35,47.25,0.15,late,48,16,3,0.19831,0.8770598020870867,511,14489,1000,4.837432086041706,18.112751245207672,22.950183331249377,3.142505388152078,511,15000,15000,14166
device_0,0.875,1710,1.35,47.25,0.15,late,48,16,3,0.19668,0.8724656025657239,493,14507,1000,4.8128126513629885,18.319441125928847,23.132253777291837,3.2658895159894206,493,15000,15000,14140
device_0,0.9375,1701,1.35,47.25,0.15,late,48,16,3,0.20509,0.9402237906216514,498,14502,1000,4.797527695168404,18.0889708040093,22.886498499177705,3.3106906390386954,498,15000,15000,14160
device_0,0.9375,1702,1.35,47.25,0.15,late,48,16,3,0.19366,0.9366016280001491,498,14502,1000,4.615863969308635,18.588481238749182,23.204345208057816,3.7534048638795907,498,15000,15000,13764
device_0,0.9375,1703,1.35,47.25,0.15,late,48,16,3,0.19489,0.9369055048961522,487,14513,1000,4.720573177620732,18.442867966764016,23.163441144384745,3.66621543238659,487,15000,15000,13831
device_0,0.9375,1704,1.35,47.25,0.15,late,48,16,3,0.19999,0.9358099323716185,485,14515,1000,4.879590977184662,18.19793044209053,23.077521419275193,3.4712457823969687,485,15000,15000,13990
device_0,0.9375,1705,1.35,47.25,0.15,late,48,16,3,0.19063,0.9374553760710133,477,14523,1000,4.7214812430066475,18.579607723423727,23.301088966430374,4.023707950935547,477,15000,15000,13459
device_0,0.9375,1706,1.35,47.25,0.15,late,48,16,3,0.20144,0.9386428776611538,522,14478,1000,4.7613339739820555,18.19273206416736,22.95406603814941,3.355859433435269,522,15000,15000,14037
device_0,0.9375,1707,1.35,47.25,0.15,late,48,16,3,0.20073,0.9386652506542138,532,14468,1000,4.9025864887593835,18.05414373129014,22.956730220049522,3.474614034976042,532,15000,15000,13950
device_0,0.9375,1708,1.35,47.25,0.15,late,48,16,3,0.19042,0.9350336658268497,462,14538,1000,4.839248092048008,18.48814952165842,23.32739761370643,3.9265908735212682,462,15000,15000,13563
device_0,0.9375,1709,1.35,47.25,0.15,late,48,16,3,0.20214,0.9387695757970393,501,14499,1000,4.651870475868866,18.330120783185883,22.981991259054745,3.4304935921794555,501,15000,15000,13981
device_0,0.9375,1710,1.35,47.25,0.15,late,48,16,3,0.20082,0.9338903427364145,486,14514,1000,4.80532432853401,18.176572714174096,22.98189704270811,3.3936411340189205,486,15000,15000,14015
device_0,0.975,1701,1.35,47.25,0.15,late,48,16,3,0.20012,0.9750727182312047,475,14525,1000,4.830621757030978,18.152927667110585,22.983549424141565,3.5934295431879155,475,15000,15000,13884
device_0,0.975,1702,1.35,47.25,0.15,late,48,16,3,0.19762,0.9739220248349032,483,14517,1000,4.7946171988041115,18.369756306155207,23.164373504959315,3.7522644286397893,483,15000,15000,13802
device_0,0.975,1703,1.35,47.25,0.15,late,48,16,3,0.1984,0.975854682367182,494,14506,1000,4.849462408909564,18.147874599213488,22.997337008123054,3.6356691379493866,494,15000,15000,13822
device_0,0.975,1704,1.35,47.25,0.15,late,48,16,3,0.19634,0.9733501805342133,485,14515,1000,4.720568140159095,18.382685516193355,23.103253656352447,3.926138222103901,485,15000,15000,13585
device_0,0.975,1705,1.35,47.25,0.15,late,48,16,3,0.19493,0.9747974986214312,499,14501,1000,4.82103446931883,18.350118786630482,23.171153255949314,4.008282186192978,499,15000,15000,13528
device_0,0.975,1706,1.35,47.25,0.15,late,48,16,3,0.203,0.9742259419786155,480,14520,1000,4.742517250141248,18.35430581547381,23.09682306561506,3.608683259338804,480,15000,15000,13903
device_0,0.975,1707,1.35,47.25,0.15,late,48,16,3,0.20266,0.9738223967562294,499,14501,1000,4.742549084760176,18.21194972833055,22.954498813090726,3.4618997504698514,499,15000,15000,14026
device_0,0.975,1708,1.35,47.25,0.15,late,48,16,3,0.19043,0.9746047948044175,482,14518,1000,4.745831909455937,18.539635540569883,23.28546745002582,4.092082778558999,482,15000,15000,13454
device_0,0.975,1709,1.35,47.25,0.15,late,48,16,3,0.19294,0.9749540477640206,466,14534,1000,4.765512695905865,18.409727204744026,23.17523990064989,4.018693649469336,466,15000,15000,13476
device_0,0.975,1710,1.35,47.25,0.15,late,48,16,3,0.19779,0.9774683509778551,513,14487,1000,4.855662864482956,18.256084523517337,23.111747388000296,3.886653519828737,513,15000,15000,13655
device_0,0.0,1701,1.5,52.5,0.01,drop,48,16,3,0.19936,-0.002661444942765865,62,938,1000,0.8984539963468765,3.3325646092600625,4.231018605606939,0.0002802536101035841,62,1000,1000,1000
device_0,0.0,1702,1.5,52.5,0.01,drop,48,16,3,0.20106,0.005830007599770396,56,944,1000,0.9101823082174607,3.3315072931787797,4.24168960139624,0.0002400398101136601,56,1000,1000,1000
device_0,0.0,1703,1.5,52.5,0.01,drop,48,16,3,0.19952,0.005656351965683195,63,937,1000,0.9443626845749753,3.2803646461789175,4.224727330753892,0.00027407921114388123,63,1000,1000,1000
device_0,0.0,1704,1.5,52.5,0.01,drop,48,16,3,0.20257,0.002457782015709934,56,944,1000,0.9322882417490124,3.2978319038956543,4.230120145644666,0.00029731169109794333,56,1000,1000,1000
device_0,0.0,1705,1.5,52.5,0.01,drop,48,16,3,0.20104,-0.004155617772998724,68,932,1000,0.8843592745718675,3.3077011272270114,4.192060401798879,0.0004295089724995954,68,1000,1000,1000
device_0,0.0,1706,1.5,52.5,0.01,drop,48,16,3,0.20062,-0.0045443747273977144,62,938,1000,0.9049159485232727,3.320185645936611,4.2251015944598835,0.00012124775782433023,62,1000,1000,1000
device_0,0.0,1707,1.5,52.5,0.01,drop,48,16,3,0.19896,0.001346027845602329,61,939,1000,0.929057878462842,3.3044746828831775,4.23353256134602,0.0003274989580172563,61,1000,1000,1000
device_0,0.0,1708,1.5,52.5,0.01,drop,48,16,3,0.19922,-0.001372807149175493,53,947,1000,0.9128077622786369,3.3577670777312814,4.270574840009918,0.00016147030107568525,53,1000,1000,1000
device_0,0.0,1709,1.5,52.5,0.01,drop,48,16,3,0.20001,0.005034822885721277,61,939,1000,0.9968240120272107,3.22985513792108,4.226679149948291,0.00023801972367511477,61,1000,1000,1000
device_0,0.0,1710,1.5,52.5,0.01,drop,48,16,3,0.19848,0.0007247411049733544,65,935,1000,0.9008807240335881,3.3249991419762495,4.225879866009838,0.000201314822833742,65,1000,1000,1000
device_0,0.375,1701,1.5,52.5,0.01,drop,48,16,3,0.19773,0.37585282092426525,65,935,1000,0.9062298179890684,3.330370796265238,4.236600614254307,0.0023201644409669977,65,1000,1000,1000
device_0,0.375,1702,1.5,52.5,0.01,drop,48,16,3,0.20083,0.3763938072575695,59,941,1000,0.9653277659833511,3.2645377099598356,4.229865475943187,0.0006358463878435881,59,1000,1000,1000
device_0,0.375,1703,1.5,52.5,0.01,drop,48,16,3,0.19949,0.3708761472322628,72,928,1000,0.9055782195726626,3.277948808077491,4.183527027650154,0.0010478374164444616,72,1000,1000,1000
device_0,0.375,1704,1.5,52.5,0.01,drop,48,16,3,0.19956,0.37083454970073176,64,936,1000,0.9120995795520338,3.3078755866577603,4.219975166209794,0.0008949295968868415,64,1000,1000,1000
device_0,0.375,1705,1.5,52.5,0.01,drop,48,16,3,0.1976,0.38054564128452917,44,956,1000,0.9753630130184605,3.3507253215374786,4.326088334555939,0.0008943365489775396,44,1000,1000,1000
device_0,0.375,1706,1.5,52.5,0.01,drop,48,16,3,0.19975,0.37847803043317246,60,940,1000,0.9656568970261978,3.2680867499958035,4.233743647022002,0.0006610979472256547,60,1000,1000,1000
device_0,0.375,1707,1.5,52.5,0.01,drop,48,16,3,0.19756,0.3714936166119789,63,937,1000,0.9165944438629159,3.3244806821042148,4.24107512596713,0.0007520832243762862,63,1000,1000,1000
device_0,0.375,1708,1.5,52.5,0.01,drop,48,16,3,0.19968,0.3728274067949136,52,948,1000,0.9150578943200253,3.354132853318972,4.269190747638997,0.03828464908932837,52,1000,1000,1000
device_0,0.375,1709,1.5,52.5,0.01,drop,48,16,3,0.20214,0.3789219763360735,72,928,1000,0.9736247518338906,3.1911374958248744,4.164762247658765,0.0008033433517478986,72,1000,1000,1000
device_0,0.375,1710,1.5,52.5,0.01,drop,48,16,3,0.19842,0.37511826036297974,71,929,1000,0.9260131693554942,3.2768549695917804,4.202868138947275,0.000548241267498471,71,1000,1000,1000
device_0,0.75,1701,1.5,52.5,0.01,drop,48,16,3,0.20817,0.7556341521150168,77,923,1000,0.9419897338630859,3.1444958390358626,4.086485572898948,0.0010474097223769911,77,1000,1000,1000
device_0,0.75,1702,1.5,52.5,0.01,drop,48,16,3,0.20244,0.7487885933421545,67,933,1000,0.9128179761337756,3.2682672342696124,4.181085210403388,0.0009219610170604261,67,1000,1000,1000
device_0,0.75,1703,1.5,52.5,0.01,drop,48,16,3,0.20102,0.7470900970852136,65,935,1000,0.9376941316701949,3.2648147985936387,4.202508930263834,0.001705133592449906,65,1000,1000,1000
device_0,0.75,1704,1.5,52.5,0.01,drop,48,16,3,0.19715,0.7479806369104111,71,929,1000,0.9208163257996963,3.2912992610066136,4.21211558680631,0.0010275748989677495,71,1000,1000,1000
device_0,0.75,1705,1.5,52.5,0.01,drop,48,16,3,0.20494,0.7506431485678381,67,933,1000,0.896542388546185,3.264861025139986,4.1614034136861715,0.0007108597990439768,67,1000,1000,1000
device_0,0.75,1706,1.5,52.5,0.01,drop,48,16,3,0.20282,0.7537784223147826,49,951,1000,0.9677761101929642,3.292825625561349,4.260601735754313,0.0008625096095761617,49,1000,1000,1000
device_0,0.75,1707,1.5,52.5,0.01,drop,48,16,3,0.20138,0.7431906944181493,64,936,1000,0.9136236476420823,3.282087515178935,4.195711162821017,0.0014611267064127977,64,1000,1000,1000
device_0,0.75,1708,1.5,52.5,0.01,drop,48,16,3,0.20034,0.7475350990705809,53,947,1000,0.9689994600484713,3.3019287853637995,4.270928245412271,0.029132763508903328,53,1000,1000,1000
device_0,0.75,1709,1.5,52.5,0.01,drop,48,16,3,0.20613,0.7542776800152501,59,941,1000,0.8799653006459967,3.3004392596512493,4.180404560297246,0.0011917323140968866,59,1000,1000,1000
device_0,0.75,1710,1.5,52.5,0.01,drop,48,16,3,0.20286,0.74728584709585,52,948,1000,0.9545540949488955,3.290465987631388,4.245020082580283,0.0010017292567024304,52,1000,1000,1000
device_0,0.875,1701,1.5,52.5,0.01,drop,48,16,3,0.20249,0.8763990178082249,65,935,1000,0.969558464211078,3.224198720123933,4.193757184335011,0.0011837565650563418,65,1000,1000,1000
device_0,0.875,1702,1.5,52.5,0.01,drop,48,16,3,0.19703,0.8759866636367837,57,943,1000,0.9311464120366862,3.343495594115796,4.274642006152482,0.016713635329557355,57,1000,1000,1000
device_0,0.875,1703,1.5,52.5,0.01,drop,48,16,3,0.20238,0.8773687974569232,60,940,1000,0.9426162400527078,3.2725466843333866,4.215162924386094,0.001102030006394828,60,1000,1000,1000
device_0,0.875,1704,1.5,52.5,0.01,drop,48,16,3,0.19663,0.8771256568671042,55,945,1000,0.9520999917750695,3.3272189614818686,4.279318953256938,0.0010617742827472806,55,1000,1000,1000
device_0,0.875,1705,1.5,52.5,0.01,drop,48,16,3,0.20133,0.8756186617053834,58,942,1000,0.9184843858112711,3.3127831926292153,4.2312675784404865,0.0011511833759694765,58,1000,1000,1000
device_0,0.875,1706,1.5,52.5,0.01,drop,48,16,3,0.19605,0.8731077294363513,72,928,1000,0.9275999720240752,3.295894771581617,4.223494743605692,0.0012435865622954245,72,1000,1000,1000
device_0,0.875,1707,1.5,52.5,0.01,drop,48,16,3,0.2,0.8774036452681541,66,934,1000,0.9063011278781782,3.300232483324126,4.206533611202304,0.0012924154225408093,66,1000,1000,1000
device_0,0.875,1708,1.5,52.5,0.01,drop,48,16,3,0.20258,0.87442580026271,66,934,1000,0.9146680348512203,3.2644759365025986,4.1791439713538185,0.0012346281934393374,66,1000,1000,1000
device_0,0.875,1709,1.5,52.5,0.01,drop,48,16,3,0.19831,0.8770598020870867,67,933,1000,0.9081621972996381,3.3159083847932203,4.224070582092859,0.0009269637053907825,67,1000,1000,1000
device_0,0.875,1710,1.5,52.5,0.01,drop,48,16,3,0.19668,0.8724656025657239,64,936,1000,0.946197487029809,3.299409283871723,4.245606770901532,0.0016406872485182698,64,1000,1000,1000
device_0,0.9375,1701,1.5,52.5,0.01,drop,48,16,3,0.20509,0.9402237906216514,47,953,1000,0.9715188338254281,3.2712683087393337,4.242787142564762,0.0010448378108234842,47,1000,1000,1000
device_0,0.9375,1702,1.5,52.5,0.01,drop,48,16,3,0.19366,0.9366016280001491,78,922,1000,0.9097349414596385,3.2968848888281936,4.206619830287832,0.0011078421495457583,78,1000,1000,1000
device_0,0.9375,1703,1.5,52.5,0.01,drop,48,16,3,0.19489,0.9369055048961522,53,947,1000,0.9318360057868091,3.3795412184215268,4.311377224208337,0.009031946746721267,53,1000,1000,1000
device_0,0.9375,1704,1.5,52.5,0.01,drop,48,16,3,0.19999,0.9358099323716185,52,948,1000,0.9432086376970081,3.3317042579539544,4.274912895650963,0.001050665175487796,52,1000,1000,1000
device_0,0.9375,1705,1.5,52.5,0.01,drop,48,16,3,0.19063,0.9374553760710133,45,955,1000,0.9754371099396942,3.4134281342017005,4.388865244141395,0.017300274603818264,45,1000,1000,1000
device_0,0.9375,1706,1.5,52.5,0.01,drop,48,16,3,0.20144,0.9386428776611538,54,946,1000,0.9494009353701708,3.298701361439492,4.2481022968096624,0.0013907442831087213,54,1000,1000,1000
device_0,0.9375,1707,1.5,52.5,0.01,drop,48,16,3,0.20073,0.9386652506542138,59,941,1000,0.9398601424960216,3.2925043328419292,4.232364475337951,0.0015936789784867836,59,1000,1000,1000
device_0,0.9375,1708,1.5,52.5,0.01,drop,48,16,3,0.19042,0.9350336658268497,57,943,1000,0.9415433708699154,3.3909440281617886,4.332487399031704,0.031395802617639176,57,1000,1000,1000
device_0,0.9375,1709,1.5,52.5,0.01,drop,48,16,3,0.20214,0.9387695757970393,54,946,1000,0.928139919830808,3.3108963445757076,4.239036264406516,0.001362217141801586,54,1000,1000,1000
device_0,0.9375,1710,1.5,52.5,0.01,drop,48,16,3,0.20082,0.9338903427364145,58,942,1000,0.8849566708529869,3.353793049389934,4.238749720242921,0.0013220820116916178,58,1000,1000,1000
device_0,0.975,1701,1.5,52.5,0.01,drop,48,16,3,0.20012,0.9750727182312047,55,945,1000,0.962392309071421,3.2868039185718483,4.249196227643269,0.010820765118110365,55,1000,1000,1000
device_0,0.975,1702,1.5,52.5,0.01,drop,48,16,3,0.19762,0.9739220248349032,49,951,1000,1.0141007717528714,3.285324017246167,4.299424788999038,0.01888696496085492,49,1000,1000,1000
device_0,0.975,1703,1.5,52.5,0.01,drop,48,16,3,0.1984,0.975854682367182,65,935,1000,0.956119404001942,3.2714090934731166,4.227528497475059,0.0010747175412543458,65,1000,1000,1000
device_0,0.975,1704,1.5,52.5,0.01,drop,48,16,3,0.19634,0.9733501805342133,61,939,1000,0.9523470066642336,3.313187690798226,4.265534697462459,0.0012812901196751353,61,1000,1000,1000
device_0,0.975,1705,1.5,52.5,0.01,drop,48,16,3,0.19493,0.9747974986214312,63,937,1000,0.9534196710189778,3.3169295476889022,4.27034921870788,0.010642915798200593,63,1000,1000,1000
device_0,0.975,1706,1.5,52.5,0.01,drop,48,16,3,0.203,0.9742259419786155,52,948,1000,0.9412881833624145,3.303673654688987,4.244961838051402,0.0349895535681383,52,1000,1000,1000
device_0,0.975,1707,1.5,52.5,0.01,drop,48,16,3,0.20266,0.9738223967562294,67,933,1000,0.9345757667262571,3.2437440842528735,4.178319850979131,0.016789715969573394,67,1000,1000,1000
device_0,0.975,1708,1.5,52.5,0.01,drop,48,16,3,0.19043,0.9746047948044175,78,922,1000,0.923846352995006,3.3227985257995605,4.246644878794567,0.07154811839877011,78,1000,1000,1000
device_0,0.975,1709,1.5,52.5,0.01,drop,48,16,3,0.19294,0.9749540477640206,58,942,1000,0.9798348178334693,3.3340166332827836,4.313851451116253,0.06148107209634193,58,1000,1000,1000
device_0,0.975,1710,1.5,52.5,0.01,drop,48,16,3,0.19779,0.9774683509778551,61,939,1000,0.944088293286819,3.3067261984368916,4.250814491723711,0.0011367777819985942,61,1000,1000,1000
device_0,0.0,1701,1.5,52.5,0.01,late,48,16,3,0.19936,-0.002661444942765865,62,938,1000,0.2529063708167752,1.5981066410134432,1.8510130118302184,0.003103094496671533,62,1000,1000,1000
device_0,0.0,1702,1.5,52.5,0.01,late,48,16,3,0.20106,0.005830007599770396,56,944,1000,0.2514282140348041,1.5915253772772018,1.8429535913120059,0.0019364815145897674,56,1000,1000,1000
device_0,0.0,1703,1.5,52.5,0.01,late,48,16,3,0.19952,0.005656351965683195,63,937,1000,0.22764867205623773,1.5987454408383688,1.8263941128946064,0.0020545041599715,63,1000,1000,1000
device_0,0.0,1704,1.5,52.5,0.01,late,48,16,3,0.20257,0.002457782015709934,56,944,1000,0.2284367986079076,1.6011695774334058,1.8296063760413135,0.0032774196787533527,56,1000,1000,1000
device_0,0.0,1705,1.5,52.5,0.01,late,48,16,3,0.20104,-0.004155617772998724,68,932,1000,0.2317043027469142,1.5852350616163466,1.816939364363261,0.0031378160485277806,68,1000,1000,1000
device_0,0.0,1706,1.5,52.5,0.01,late,48,16,3,0.20062,-0.0045443747273977144,62,938,1000,0.23246494968533235,1.6033840114523814,1.8358489611377138,0.0010094162111599833,62,1000,1000,1000
device_0,0.0,1707,1.5,52.5,0.01,late,48,16,3,0.19896,0.001346027845602329,61,939,1000,0.24840411513497518,1.6013428879833282,1.8497470031183034,0.002676467430654954,61,1000,1000,1000
device_0,0.0,1708,1.5,52.5,0.01,late,48,16,3,0.19922,-0.001372807149175493,53,947,1000,0.2561127358359839,1.6014452487814814,1.8575579846174652,0.001163978254751211,53,1000,1000,1000
device_0,0.0,1709,1.5,52.5,0.01,late,48,16,3,0.20001,0.005034822885721277,61,939,1000,0.24740740759973914,1.5990043818102964,1.8464117894100356,0.002257903919017721,61,1000,1000,1000
device_0,0.0,1710,1.5,52.5,0.01,late,48,16,3,0.19848,0.0007247411049733544,65,935,1000,0.23366097844475658,1.596351064733799,1.8300120431785556,0.0015969581800605508,65,1000,1000,1000
device_0,0.375,1701,1.5,52.5,0.01,late,48,16,3,0.19773,0.37585282092426525,65,935,1000,0.22169110903443293,1.5981516461722325,1.8198427552066656,0.009084573590197645,65,1000,1000,1000
device_0,0.375,1702,1.5,52.5,0.01,late,48,16,3,0.20083,0.3763938072575695,59,941,1000,0.24407828454393482,1.6048799948296837,1.8489582793736186,0.005065850517477671,59,1000,1000,1000
device_0,0.375,1703,1.5,52.5,0.01,late,48,16,3,0.19949,0.3708761472322628,72,928,1000,0.24545659083947854,1.5623852136110508,1.8078418044505293,0.005299537626899969,72,1000,1000,1000
device_0,0.375,1704,1.5,52.5,0.01,late,48,16,3,0.19956,0.37083454970073176,64,936,1000,0.2200635080025144,1.6128123603632276,1.832875868365742,0.005921374028323315,64,1000,1000,1000
device_0,0.375,1705,1.5,52.5,0.01,late,48,16,3,0.1976,0.38054564128452917,44,956,1000,0.2150226872248527,1.6537963472151893,1.868819034440042,0.007238213749320555,44,1000,1000,1000
device_0,0.375,1706,1.5,52.5,0.01,late,48,16,3,0.19975,0.37847803043317246,60,940,1000,0.21580085762055384,1.6124263541661528,1.8282272117867067,0.005355775013464912,60,1000,1000,1000
device_0,0.375,1707,1.5,52.5,0.01,late,48,16,3,0.19756,0.3714936166119789,63,937,1000,0.21776450862606267,1.6229747873743399,1.8407392960004025,0.0073938997955577575,63,1000,1000,1000
device_0,0.375,1708,1.5,52.5,0.01,late,48,16,3,0.19968,0.3728274067949136,52,948,1000,0.2648781410046228,1.5616566377053243,1.826534778709947,0.007814079488121196,52,1000,1000,1000
device_0,0.375,1709,1.5,52.5,0.01,late,48,16,3,0.20214,0.3789219763360735,72,928,1000,0.26217621339917346,1.5463621988599967,1.8085384122591701,0.009267541202833698,72,1000,1000,1000
device_0,0.375,1710,1.5,52.5,0.01,late,48,16,3,0.19842,0.37511826036297974,71,929,1000,0.23034299551507317,1.6012836838275146,1.831626679342588,0.005368861273342543,71,1000,1000,1000
device_0,0.75,1701,1.5,52.5,0.01,late,48,16,3,0.20817,0.7556341521150168,77,923,1000,0.23211575157923406,1.5519601313049693,1.7840758828842034,0.008234756935830846,77,1000,1000,1000
device_0,0.75,1702,1.5,52.5,0.01,late,48,16,3,0.20244,0.7487885933421545,67,933,1000,0.22228124066598734,1.6117388731293214,1.8340201137953087,0.009104166771932971,67,1000,1000,1000
device_0,0.75,1703,1.5,52.5,0.01,late,48,16,3,0.20102,0.7470900970852136,65,935,1000,0.23455212498797615,1.5977995869040473,1.8323517118920234,0.007695025329824006,65,1000,1000,1000
device_0,0.75,1704,1.5,52.5,0.01,late,48,16,3,0.19715,0.7479806369104111,71,929,1000,0.197015427166433,1.6412272416879845,1.8382426688544176,0.009231960380639241,71,1000,1000,1000
device_0,0.75,1705,1.5,52.5,0.01,late,48,16,3,0.20494,0.7506431485678381,67,933,1000,0.22371486367766863,1.5795862093145554,1.803301072992224,0.007691212185879883,67,1000,1000,1000
device_0,0.75,1706,1.5,52.5,0.01,late,48,16,3,0.20282,0.7537784223147826,49,951,1000,0.23385800055458897,1.6123236977563646,1.8461816983109536,0.00873471955795556,49,1000,1000,1000
device_0,0.75,1707,1.5,52.5,0.01,late,48,16,3,0.20138,0.7431906944181493,64,936,1000,0.24352850842969742,1.5948304751475695,1.838358983577267,0.01088334162327764,64,1000,1000,1000
device_0,0.75,1708,1.5,52.5,0.01,late,48,16,3,0.20034,0.7475350990705809,53,947,1000,0.2310755358964295,1.6054498816149483,1.8365254175113779,0.014295603223983062,53,1000,1000,1000
device_0,0.75,1709,1.5,52.5,0.01,late,48,16,3,0.20613,0.7542776800152501,59,941,1000,0.2227438866221572,1.601517522648535,1.8242614092706921,0.009469753291261566,59,1000,1000,1000
device_0,0.75,1710,1.5,52.5,0.01,late,48,16,3,0.20286,0.74728584709585,52,948,1000,0.21755855160600504,1.6232806629944396,1.8408392146004446,0.005781295284294076,52,1000,1000,1000
device_0,0.875,1701,1.5,52.5,0.01,late,48,16,3,0.20249,0.8763990178082249,65,935,1000,0.24845444319209975,1.5804651796004228,1.8289196227925224,0.008257404077823157,65,1000,1000,1000
device_0,0.875,1702,1.5,52.5,0.01,late,48,16,3,0.19703,0.8759866636367837,57,943,1000,0.2460669626482784,1.597452829810555,1.8435197924588334,0.012524585133639559,57,1000,1000,1000
device_0,0.875,1703,1.5,52.5,0.01,late,48,16,3,0.20238,0.8773687974569232,60,940,1000,0.2197468020889826,1.6080922752051576,1.8278390772941402,0.012131310654361578,60,1000,1000,1000
device_0,0.875,1704,1.5,52.5,0.01,late,48,16,3,0.19663,0.8771256568671042,55,945,1000,0.23526302304825059,1.6257015622941655,1.8609645853424162,0.012028397373398553,55,1000,1000,1000
device_0,0.875,1705,1.5,52.5,0.01,late,48,16,3,0.20133,0.8756186617053834,58,942,1000,0.2434673524547645,1.5947785642000105,1.8382459166547749,0.012923812083760455,58,1000,1000,1000
device_0,0.875,1706,1.5,52.5,0.01,late,48,16,3,0.19605,0.8731077294363513,72,928,1000,0.21504287159157331,1.615588388007874,1.8306312595994474,0.009627738427313095,72,1000,1000,1000
device_0,0.875,1707,1.5,52.5,0.01,late,48,16,3,0.2,0.8774036452681541,66,934,1000,0.23531965034515942,1.599731387886194,1.8350510382313536,0.010290080380617394,66,1000,1000,1000
device_0,0.875,1708,1.5,52.5,0.01,late,48,16,3,0.20258,0.87442580026271,66,934,1000,0.2505481733425174,1.58076434431016,1.8313125176526772,0.009756589075831752,66,1000,1000,1000
device_0,0.875,1709,1.5,52.5,0.01,late,48,16,3,0.19831,0.8770598020870867,67,933,1000,0.23421111980998907,1.5922644998705469,1.8264756196805358,0.012209969142505253,67,1000,1000,1000
device_0,0.875,1710,1.5,52.5,0.01,late,48,16,3,0.19668,0.8724656025657239,64,936,1000,0.22347157226114117,1.6136928543036289,1.83716442656477,0.014866954988637928,64,1000,1000,1000
device_0,0.9375,1701,1.5,52.5,0.01,late,48,16,3,0.20509,0.9402237906216514,47,953,1000,0.249105250254009,1.5864156004295762,1.8355208506835852,0.014004615093151785,47,1000,1000,1000
device_0,0.9375,1702,1.5,52.5,0.01,late,48,16,3,0.19366,0.9366016280001491,78,922,1000,0.22382890027956906,1.6047921066127044,1.8286210068922735,0.014165933004539681,78,1000,1000,1000
device_0,0.9375,1703,1.5,52.5,0.01,late,48,16,3,0.19489,0.9369055048961522,53,947,1000,0.21104670531031847,1.6488944503397585,1.859941155650077,0.015225713920679455,53,1000,1000,1000
device_0,0.9375,1704,1.5,52.5,0.01,late,48,16,3,0.19999,0.9358099323716185,52,948,1000,0.23607542667063056,1.6265063338000612,1.8625817604706918,0.011934743915126752,52,1000,1000,1000
device_0,0.9375,1705,1.5,52.5,0.01,late,48,16,3,0.19063,0.9374553760710133,45,955,1000,0.24130220339986347,1.656160143440572,1.8974623468404355,0.01745614783303903,45,1000,1000,1000
device_0,0.9375,1706,1.5,52.5,0.01,late,48,16,3,0.20144,0.9386428776611538,54,946,1000,0.24191757887587786,1.599651506209274,1.8415690850851518,0.014966906960058653,54,1000,1000,1000
device_0,0.9375,1707,1.5,52.5,0.01,late,48,16,3,0.20073,0.9386652506542138,59,941,1000,0.23440511656128718,1.6076081083484681,1.8420132249097554,0.007200424770424014,59,1000,1000,1000
device_0,0.9375,1708,1.5,52.5,0.01,late,48,16,3,0.19042,0.9350336658268497,57,943,1000,0.23160860014570941,1.6462784744782235,1.877887074623933,0.015952628579173823,57,1000,1000,1000
device_0,0.9375,1709,1.5,52.5,0.01,late,48,16,3,0.20214,0.9387695757970393,54,946,1000,0.23769293220499363,1.6167827443326204,1.854475676537614,0.013977270655855495,54,1000,1000,1000
device_0,0.9375,1710,1.5,52.5,0.01,late,48,16,3,0.20082,0.9338903427364145,58,942,1000,0.2711359558175743,1.5634643635089607,1.8346003193265352,0.0107442097941243,58,1000,1000,1000
