device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,local_mode,channel_state,slot_count,use_count,use_rate
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P1,normal,Bad,19366,19366,1.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P1,boost,Good,80634,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P1,boost,Bad,19366,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,normal,Good,80634,72564,0.8999181486717762
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,normal,Bad,19366,17436,0.900340803469999
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,boost,Good,80634,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P0,boost,Bad,19366,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,normal,Good,80634,80634,1.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,normal,Bad,19366,9366,0.4836311060621708
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,boost,Good,80634,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2,boost,Bad,19366,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,normal,Good,80634,79738,0.9888880621077957
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,normal,Bad,19366,10262,0.5298977589590003
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,boost,Good,80634,0,0.0
device_0,0.9375,1702,2.5,87.5,0.1,drop,48,16,3,0.19366,0.9366016280001491,0,10000,1000,P2prime,boost,Bad,19366,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,normal,Good,80511,80511,1.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,normal,Bad,19489,19489,1.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,boost,Good,80511,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P1,boost,Bad,19489,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,normal,Good,80511,72444,0.8998025114580617
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,normal,Bad,19489,17556,0.9008158448355482
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,boost,Good,80511,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P0,boost,Bad,19489,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,normal,Good,80511,80511,1.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,normal,Bad,19489,9489,0.4868900405356868
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,boost,Good,80511,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2,boost,Bad,19489,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,normal,Good,80511,79672,0.9895790637304219
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,normal,Bad,19489,10328,0.5299399661347427
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,boost,Good,80511,0,0.0
device_0,0.9375,1703,2.5,87.5,0.1,drop,48,16,3,0.19489,0.9369055048961522,0,10000,1000,P2prime,boost,Bad,19489,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,normal,Good,80001,80001,1.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,normal,Bad,19999,19999,1.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,boost,Good,80001,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P1,boost,Bad,19999,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,normal,Good,80001,71980,0.8997387532655842
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,normal,Bad,19999,18020,0.9010450522526127
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,boost,Good,80001,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P0,boost,Bad,19999,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,normal,Good,80001,80001,1.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,normal,Bad,19999,9999,0.4999749987499375
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,boost,Good,80001,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2,boost,Bad,19999,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,normal,Good,80001,79356,0.9919376007799903
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,normal,Bad,19999,10644,0.5322266113305665
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,boost,Good,80001,0,0.0
device_0,0.9375,1704,2.5,87.5,0.1,drop,48,16,3,0.19999,0.9358099323716185,0,10000,1000,P2prime,boost,Bad,19999,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,normal,Good,80937,80937,1.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,normal,Bad,19063,19063,1.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,boost,Good,80937,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P1,boost,Bad,19063,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,normal,Good,80937,72781,0.8992302655151537
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,normal,Bad,19063,17219,0.9032681110003672
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,boost,Good,80937,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P0,boost,Bad,19063,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,normal,Good,80937,80937,1.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,normal,Bad,19063,9063,0.4754235954466768
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,boost,Good,80937,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2,boost,Bad,19063,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,normal,Good,80937,79916,0.9873852502563722
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,normal,Bad,19063,10084,0.5289828463515711
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,boost,Good,80937,0,0.0
device_0,0.9375,1705,2.5,87.5,0.1,drop,48,16,3,0.19063,0.9374553760710133,0,10000,1000,P2prime,boost,Bad,19063,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,normal,Good,79856,79856,1.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,normal,Bad,20144,20144,1.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,boost,Good,79856,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P1,boost,Bad,20144,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,normal,Good,79856,71779,0.898855439791625
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,normal,Bad,20144,18221,0.9045373312152502
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,boost,Good,79856,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P0,boost,Bad,20144,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,normal,Good,79856,79856,1.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,normal,Bad,20144,10144,0.5035742652899127
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,boost,Good,79856,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,boost,Bad,20144,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,normal,Good,79856,79268,0.9926367461430575
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,normal,Bad,20144,10732,0.5327640984908658
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,boost,Good,79856,0,0.0
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2prime,boost,Bad,20144,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,normal,Good,79927,79927,1.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,normal,Bad,20073,20073,1.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,boost,Good,79927,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P1,boost,Bad,20073,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,normal,Good,79927,71911,0.8997084839916424
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,normal,Bad,20073,18089,0.901160763214268
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,boost,Good,79927,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P0,boost,Bad,20073,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,normal,Good,79927,79927,1.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,normal,Bad,20073,10073,0.5018183629751407
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,boost,Good,79927,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,boost,Bad,20073,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,normal,Good,79927,79305,0.9922178988326849
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,normal,Bad,20073,10695,0.532805260798087
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,boost,Good,79927,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2prime,boost,Bad,20073,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,normal,Good,80958,80958,1.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,normal,Bad,19042,19042,1.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,boost,Good,80958,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P1,boost,Bad,19042,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,normal,Good,80958,72864,0.9000222337508338
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,normal,Bad,19042,17136,0.8999054721142737
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,boost,Good,80958,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P0,boost,Bad,19042,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,normal,Good,80958,80958,1.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,normal,Bad,19042,9042,0.47484507929839304
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,boost,Good,80958,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,boost,Bad,19042,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,normal,all,100000,90000,0.9
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,normal,Good,80958,79968,0.9877714370414289
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,normal,Bad,19042,10032,0.5268354164478521
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,boost,all,100000,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,boost,Good,80958,0,0.0
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2prime,boost,Bad,19042,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,normal,all,100000,100000,1.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,normal,Good,79786,79786,1.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,normal,Bad,20214,20214,1.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,boost,all,100000,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,boost,Good,79786,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P1,boost,Bad,20214,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,normal,all,100000,90000,0.9
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,normal,Good,79786,71872,0.9008096658561653
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,normal,Bad,20214,18128,0.8968041951122984
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,boost,all,100000,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,boost,Good,79786,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P0,boost,Bad,20214,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,normal,all,100000,90000,0.9
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,normal,Good,79786,79786,1.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,normal,Bad,20214,10214,0.5052933610369051
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,boost,all,100000,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,boost,Good,79786,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,boost,Bad,20214,0,0.0
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2prime,normal,all,100000,90000,0.9
