device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,5,10.0,533,0.05330533053305331
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,10,20.0,110,0.011001100110011002
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,20,50.0,238,0.023802380238023804
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,50,100.0,238,0.023802380238023804
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,100,250.0,246,0.024602460246024603
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,250,500.0,50,0.005000500050005001
device_0,0.9375,1706,2.5,87.5,0.1,drop,48,16,3,0.20144,0.9386428776611538,0,10000,1000,P2,500,inf,0,0.0
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,1,2.0,4814,0.48144814481448145
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,2,3.0,2186,0.21862186218621862
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,3,5.0,1584,0.15841584158415842
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,5,10.0,522,0.052205220522052204
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,10,20.0,108,0.010801080108010801
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,20,50.0,246,0.024602460246024603
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,50,100.0,232,0.0232023202320232
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,100,250.0,262,0.026202620262026202
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,250,500.0,43,0.004300430043004301
device_0,0.9375,1707,2.5,87.5,0.1,drop,48,16,3,0.20073,0.9386652506542138,0,10000,1000,P2,500,inf,2,0.00020002000200020003
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,1,2.0,4985,0.49854985498549853
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,2,3.0,2221,0.2221222122212221
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,3,5.0,1466,0.14661466146614663
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,5,10.0,420,0.04200420042004201
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,10,20.0,123,0.012301230123012302
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,20,50.0,226,0.022602260226022602
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,50,100.0,254,0.025402540254025403
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,100,250.0,256,0.025602560256025603
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,250,500.0,46,0.0046004600460046
device_0,0.9375,1708,2.5,87.5,0.1,drop,48,16,3,0.19042,0.9350336658268497,0,10000,1000,P2,500,inf,2,0.00020002000200020003
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,1,2.0,4707,0.47074707470747074
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,2,3.0,2235,0.22352235223522351
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,3,5.0,1661,0.16611661166116612
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,5,10.0,521,0.0521052105210521
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,10,20.0,118,0.011801180118011801
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,20,50.0,212,0.0212021202120212
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,50,100.0,232,0.0232023202320232
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,100,250.0,264,0.026402640264026403
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,250,500.0,49,0.0049004900490049
device_0,0.9375,1709,2.5,87.5,0.1,drop,48,16,3,0.20214,0.9387695757970393,0,10000,1000,P2,500,inf,0,0.0
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,1,2.0,4701,0.47014701470147013
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,2,3.0,2276,0.22762276227622763
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,3,5.0,1571,0.1571157115711571
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,5,10.0,517,0.0517051705170517
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,10,20.0,126,0.012601260126012601
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,20,50.0,246,0.024602460246024603
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,50,100.0,260,0.026002600260026
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,100,250.0,257,0.025702570257025704
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,250,500.0,44,0.0044004400440044
device_0,0.9375,1710,2.5,87.5,0.1,drop,48,16,3,0.20082,0.9338903427364145,0,10000,1000,P2,500,inf,1,0.00010001000100010001
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,1,2.0,4892,0.4892489248924892
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,2,3.0,2368,0.23682368236823684
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,3,5.0,1788,0.1788178817881788
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,5,10.0,564,0.056405640564056406
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,10,20.0,27,0.0027002700270027003
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,20,50.0,56,0.0056005600560056
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,50,100.0,67,0.0067006700670067
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,100,250.0,112,0.0112011201120112
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,250,500.0,94,0.009400940094009401
device_0,0.975,1701,2.5,87.5,0.1,drop,48,16,3,0.20012,0.9750727182312047,0,10000,1000,P2,500,inf,31,0.0031003100310031005
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,1,2.0,4954,0.49544954495449545
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,2,3.0,2392,0.23922392239223922
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,3,5.0,1748,0.17481748174817482
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,5,10.0,499,0.0499049904990499
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,10,20.0,25,0.0025002500250025004
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,20,50.0,53,0.0053005300530053
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,50,100.0,77,0.007700770077007701
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,100,250.0,140,0.014001400140014001
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,250,500.0,76,0.007600760076007601
device_0,0.975,1702,2.5,87.5,0.1,drop,48,16,3,0.19762,0.9739220248349032,0,10000,1000,P2,500,inf,35,0.0035003500350035003
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,1,2.0,4964,0.49644964496449645
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,2,3.0,2350,0.23502350235023503
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,3,5.0,1770,0.177017701770177
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,5,10.0,538,0.0538053805380538
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,10,20.0,37,0.0037003700370037006
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,20,50.0,40,0.004000400040004
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,50,100.0,56,0.0056005600560056
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,100,250.0,124,0.012401240124012402
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,250,500.0,87,0.0087008700870087
device_0,0.975,1703,2.5,87.5,0.1,drop,48,16,3,0.1984,0.975854682367182,0,10000,1000,P2,500,inf,33,0.0033003300330033004
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,1,2.0,4974,0.49744974497449745
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,2,3.0,2410,0.24102410241024103
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,3,5.0,1700,0.17001700170017
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,5,10.0,501,0.0501050105010501
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,10,20.0,31,0.0031003100310031005
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,20,50.0,51,0.0051005100510051
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,50,100.0,76,0.007600760076007601
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,100,250.0,145,0.014501450145014501
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,250,500.0,77,0.007700770077007701
device_0,0.975,1704,2.5,87.5,0.1,drop,48,16,3,0.19634,0.9733501805342133,0,10000,1000,P2,500,inf,34,0.0034003400340034003
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,1,2.0,4991,0.49914991499149913
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,2,3.0,2464,0.24642464246424642
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,3,5.0,1661,0.16611661166116612
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,5,10.0,489,0.048904890489048905
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,10,20.0,40,0.004000400040004
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,20,50.0,55,0.005500550055005501
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,50,100.0,60,0.006000600060006
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,100,250.0,113,0.011301130113011301
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,250,500.0,89,0.0089008900890089
device_0,0.975,1705,2.5,87.5,0.1,drop,48,16,3,0.19493,0.9747974986214312,0,10000,1000,P2,500,inf,37,0.0037003700370037006
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,1,2.0,4790,0.47904790479047904
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,2,3.0,2472,0.24722472247224722
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,3,5.0,1770,0.177017701770177
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,5,10.0,546,0.054605460546054606
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,10,20.0,40,0.004000400040004
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,20,50.0,56,0.0056005600560056
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,50,100.0,73,0.007300730073007301
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,100,250.0,138,0.013801380138013802
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,250,500.0,88,0.0088008800880088
device_0,0.975,1706,2.5,87.5,0.1,drop,48,16,3,0.203,0.9742259419786155,0,10000,1000,P2,500,inf,26,0.0026002600260026003
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,1,2.0,4847,0.48474847484748473
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,2,3.0,2392,0.23922392239223922
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,3,5.0,1757,0.17571757175717573
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,5,10.0,593,0.0593059305930593
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,10,20.0,30,0.003000300030003
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,20,50.0,62,0.006200620062006201
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,50,100.0,78,0.007800780078007801
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,100,250.0,121,0.0121012101210121
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,250,500.0,86,0.008600860086008601
device_0,0.975,1707,2.5,87.5,0.1,drop,48,16,3,0.20266,0.9738223967562294,0,10000,1000,P2,500,inf,33,0.0033003300330033004
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,1,2.0,5163,0.5163516351635163
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,2,3.0,2367,0.23672367236723674
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,3,5.0,1656,0.16561656165616562
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,5,10.0,441,0.04410441044104411
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,10,20.0,29,0.0029002900290029
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,20,50.0,46,0.0046004600460046
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,50,100.0,59,0.005900590059005901
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,100,250.0,129,0.012901290129012902
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,250,500.0,71,0.007100710071007101
device_0,0.975,1708,2.5,87.5,0.1,drop,48,16,3,0.19043,0.9746047948044175,0,10000,1000,P2,500,inf,38,0.0038003800380038005
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,1,2.0,5127,0.5127512751275127
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,2,3.0,2356,0.23562356235623563
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,3,5.0,1624,0.1624162416241624
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,5,10.0,505,0.050505050505050504
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,10,20.0,30,0.003000300030003
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,20,50.0,50,0.005000500050005001
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,50,100.0,61,0.006100610061006101
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,100,250.0,132,0.013201320132013201
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,250,500.0,81,0.008100810081008101
device_0,0.975,1709,2.5,87.5,0.1,drop,48,16,3,0.19294,0.9749540477640206,0,10000,1000,P2,500,inf,33,0.0033003300330033004
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,1,2.0,5024,0.5024502450245024
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,2,3.0,2347,0.23472347234723473
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,3,5.0,1744,0.17441744174417442
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,5,10.0,531,0.05310531053105311
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,10,20.0,26,0.0026002600260026003
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,20,50.0,42,0.0042004200420042
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,50,100.0,60,0.006000600060006
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,100,250.0,96,0.009600960096009602
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,250,500.0,85,0.008500850085008501
device_0,0.975,1710,2.5,87.5,0.1,drop,48,16,3,0.19779,0.9774683509778551,0,10000,1000,P2,500,inf,44,0.0044004400440044
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,1,2.0,2103,0.21032103210321032
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,2,3.0,668,0.0668066806680668
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,3,5.0,1216,0.12161216121612162
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,5,10.0,2200,0.22002200220022003
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,10,20.0,2318,0.23182318231823182
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,20,50.0,1394,0.1394139413941394
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,50,100.0,100,0.010001000100010001
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,100,250.0,0,0.0
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,250,500.0,0,0.0
device_0,0.0,1701,2.5,87.5,0.1,late,48,16,3,0.19936,-0.002661444942765865,0,10000,1000,P2,500,inf,0,0.0
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,1,2.0,2078,0.2078207820782078
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,2,3.0,699,0.0699069906990699
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,3,5.0,1240,0.12401240124012401
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,5,10.0,2254,0.22542254225422542
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,10,20.0,2202,0.22022202220222023
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,20,50.0,1417,0.1417141714171417
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,50,100.0,108,0.010801080108010801
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,100,250.0,1,0.00010001000100010001
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,250,500.0,0,0.0
device_0,0.0,1702,2.5,87.5,0.1,late,48,16,3,0.20106,0.005830007599770396,0,10000,1000,P2,500,inf,0,0.0
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,1,2.0,2005,0.2005200520052005
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,2,3.0,726,0.07260726072607261
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,3,5.0,1266,0.1266126612661266
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,5,10.0,2255,0.22552255225522552
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,10,20.0,2227,0.2227222722272227
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,20,50.0,1424,0.1424142414241424
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,50,100.0,95,0.009500950095009501
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,100,250.0,1,0.00010001000100010001
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,250,500.0,0,0.0
device_0,0.0,1703,2.5,87.5,0.1,late,48,16,3,0.19952,0.005656351965683195,0,10000,1000,P2,500,inf,0,0.0
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,1,2.0,1954,0.19541954195419542
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,2,3.0,729,0.07290729072907291
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,3,5.0,1290,0.12901290129012902
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,5,10.0,2257,0.22572257225722572
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,10,20.0,2290,0.22902290229022904
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,20,50.0,1373,0.13731373137313732
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,50,100.0,106,0.0106010601060106
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,100,250.0,0,0.0
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,250,500.0,0,0.0
device_0,0.0,1704,2.5,87.5,0.1,late,48,16,3,0.20257,0.002457782015709934,0,10000,1000,P2,500,inf,0,0.0
