device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,sha256
device_0,0.9375,1705,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19063,0.9374553760710133,167,833,1000,31ed8f334bb461af721b47e3777197200f22fc06c38f7e709224a4bd1fdb04f4
device_0,0.9375,1706,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20144,0.9386428776611538,181,819,1000,f5658cca381b33246c924092920d11d28e8eb1e207ac7a197f24ba908b9e1daf
device_0,0.9375,1707,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20073,0.9386652506542138,197,803,1000,f2966ce1c0aea2a1e0c1340f14d7a8fb5cf6c2346124e5a27f1ca916ec0caf19
device_0,0.9375,1708,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19042,0.9350336658268497,152,848,1000,40dae74b609db16b5f37e6de6797ee754f8ad7b37945edc50d4cbfb62476253a
device_0,0.9375,1709,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20214,0.9387695757970393,153,847,1000,2c1db9f5ed32a2d5c7b11d5cc2616c11dc09372fb17893f5ae54e4fce9003bc3
device_0,0.9375,1710,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20082,0.9338903427364145,168,832,1000,dbe7bda2b77a89a741616604c659fa8dfed1992f8bdd843a988f4ac6553f4115
device_0,0.975,1701,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20012,0.9750727182312047,158,842,1000,dfdea87d06c165606f90698482aa2daab6b1bf2113625da648e94d13f192070a
device_0,0.975,1702,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19762,0.9739220248349032,157,843,1000,e11152b7db0e7cc0f02a13e250c1a21c217756785aad731903221281d89c815b
device_0,0.975,1703,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.1984,0.975854682367182,180,820,1000,fcc78a74106e5023a150678b2d74e4ef52f973ee05928a24a26fb279d92e7d9b
device_0,0.975,1704,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19634,0.9733501805342133,178,822,1000,dc00fbbceea66f4c9cd3762809db6014a0349f2a22e1c85188535e8c718c9efd
device_0,0.975,1705,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19493,0.9747974986214312,155,845,1000,25c7437e2f325120ff9ecda06c1778b00e18b1da9cee287717b7182c44da528f
device_0,0.975,1706,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.203,0.9742259419786155,163,837,1000,57224f19c662da07bb593f995d2baa61d4186a3b8c20e2dbc7986752847342b7
device_0,0.975,1707,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.20266,0.9738223967562294,173,827,1000,40d3e7d4884be19c2e2728b86cbed83cd0bfae3aa00bbe772ee4f86fc82d4247
device_0,0.975,1708,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19043,0.9746047948044175,176,824,1000,e6ef5e456d506bf5f9f3fdbd82f9efc34c56e9feb0f66f2de8067d9ee29d49e1
device_0,0.975,1709,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19294,0.9749540477640206,182,818,1000,329629737f16b4a9f7503f754b3871f7568ea3910fcbd4d8344684b1b9a65494
device_0,0.975,1710,1.5,54.0675,0.01,late,40,12,3.3333333333333335,0.19779,0.9774683509778551,173,827,1000,014caa51c11cc7fd783c9ad9a7c0740027f55d9ac80a4ff808368ec70d786680
device_0,0.0,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19936,-0.002661444942765865,186,4814,1000,52568274cb8636598f716cb25536614749246ec1206510bb0da9dcd2714a3bc6
device_0,0.0,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20106,0.005830007599770396,182,4818,1000,4ff48a652a319a198947a0111a23f39391524ed7271efbdb7852262c4af2d253
device_0,0.0,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19952,0.005656351965683195,173,4827,1000,878130bc37b69ac91fed638376d233a78a60b08b365f58d6618621f419f37429
device_0,0.0,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20257,0.002457782015709934,178,4822,1000,622637f29eba17a2f533e2ba0fa13bbb52fb9c83fce6b345ce2679a69ac3dd68
device_0,0.0,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20104,-0.004155617772998724,183,4817,1000,3732e2ba12ea98f2327ae2cfbc0b52b26e6036657660e06113dc07adde3c5d5a
device_0,0.0,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20062,-0.0045443747273977144,192,4808,1000,86eeb524afa16aa4d16c716b4b05217c369168ff843483bc3f77ff2d0f4da5c3
device_0,0.0,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19896,0.001346027845602329,162,4838,1000,95316013ba0c8bbc0a21efb720d43d18af7ea9ecbb866db84610fde588d14067
device_0,0.0,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19922,-0.001372807149175493,154,4846,1000,f1966b8cf096b29869628f19c75a5066ced96aaa20b83bdf88af20d0d407acfd
device_0,0.0,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20001,0.005034822885721277,160,4840,1000,bc935105ebc0073551bdcddac3c5f674e624fb1c2fe7fafdc433c8a23c534502
device_0,0.0,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19848,0.0007247411049733544,168,4832,1000,bf705c881e17daac68020bd3ac0a57ddcc96192b47275c6aa9fa8a5fce5a0be4
device_0,0.375,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19773,0.37585282092426525,183,4817,1000,c1b9af3962e7459962ad8939ed5e2586d2fc98deda34ad36881c97fbdd0c9316
device_0,0.375,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20083,0.3763938072575695,164,4836,1000,85b00b7b4bcf126be169e2ce210abded7dce5b251ff37f7d8239714d73add769
device_0,0.375,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19949,0.3708761472322628,197,4803,1000,fdc14913e513546bf235f61bdc42e99c8793923bc027ae95ad24c6855e2dd7e4
device_0,0.375,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19956,0.37083454970073176,169,4831,1000,aa0255f63ff60b7dd0afdd20c7a3e5291176554f220cb3b153f2b0998e2efe7c
device_0,0.375,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.1976,0.38054564128452917,151,4849,1000,73e0d0413be1ca15e3c2f512d48235ee53d4468cee024d4ea0e12ace0399acb7
device_0,0.375,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19975,0.37847803043317246,184,4816,1000,1e350ce0c005d8059074f36b171bfe80277f3637241034271d4952443df68036
device_0,0.375,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19756,0.3714936166119789,169,4831,1000,ea2ff2336e49cbed7dad4b80e4d605d388a39801def957bf60a93a3ca9698bef
device_0,0.375,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19968,0.3728274067949136,172,4828,1000,703ae55351322b54a5d3563f6f09b8bfa328e706118aecf753609a971682cb7d
device_0,0.375,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20214,0.3789219763360735,190,4810,1000,df16035edd7711f5fc3aa329e9a84a0dbb7656e1661a1f21f61642fe6ecdd3ea
device_0,0.375,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19842,0.37511826036297974,185,4815,1000,287d8ba3967d3de700be0a0d567797366f0321b7dd15dcad3ab152bcc8abe106
device_0,0.75,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20817,0.7556341521150168,184,4816,1000,2c3aad9121e61f34a08405e45bbf980a90fb77a7f281742feca4f2561b392412
device_0,0.75,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20244,0.7487885933421545,177,4823,1000,5ec69b4cfeb88082ac45d7d7561fc28c1d24c8142fa6444f33f5fa88a836482b
device_0,0.75,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20102,0.7470900970852136,178,4822,1000,e7c9a030b98b468e39b11b4c1c941b4d1222c6172da62710f249b63f1a56c89d
device_0,0.75,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19715,0.7479806369104111,176,4824,1000,917745f71a7e4f52dd9aef0c8bbeb6ad00ae7749b8cebca7dd82f6e980c683d2
device_0,0.75,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20494,0.7506431485678381,202,4798,1000,81d98e0c279abff038d5018e68adf04f66016c421263b0af5614d8c8b0140c98
device_0,0.75,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20282,0.7537784223147826,146,4854,1000,5e6f03579d70fb2cfe9bb0d71e6a04af6c572da1aeb4cf0ce1376589c9c81c00
device_0,0.75,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20138,0.7431906944181493,165,4835,1000,52054069da32c43f04ffa7fc3838056f286ee322cc9f250ac07ea931aeefb087
device_0,0.75,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20034,0.7475350990705809,181,4819,1000,9826fd87cbd5f0fe6ca3634b008216d8285838431ce7423f4aadf586033cbe49
device_0,0.75,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20613,0.7542776800152501,156,4844,1000,64c3a6a1ecfe937acfaced77d2c006f0bb43776a41a777c7a475fccb6a81280b
device_0,0.75,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20286,0.74728584709585,192,4808,1000,8885a2231bab6a237e31ed9693bb7d7d279ce17f5730d4d497d4b909186e7790
device_0,0.875,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20249,0.8763990178082249,172,4828,1000,2328e656a0b2428b48f0d0198d9c650a8b59a76d6d1147286f7ab646c9cf8b70
device_0,0.875,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19703,0.8759866636367837,166,4834,1000,7615b135873a3b7e42df227b6f127e85bd7d02e9d5ae15281d60b24074647744
device_0,0.875,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20238,0.8773687974569232,177,4823,1000,3842120c5bb76e18dcfb3fdeb883a643ae03b1c68298e5f27cd67d0e80fbf515
device_0,0.875,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19663,0.8771256568671042,152,4848,1000,9f958c5af7464b35ceb7bd9e2ea06b78fe89e23382e9c4af3e9eb14528c02f7a
device_0,0.875,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20133,0.8756186617053834,168,4832,1000,40f1772c018fa704dd5c922eb4c257275bd3593c57e901686172d821ae149224
device_0,0.875,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19605,0.8731077294363513,187,4813,1000,04fe0ab6c9761b1dd9262328bb221d5c4c92ef135232c3a07bf3bf48b9f66c54
device_0,0.875,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.2,0.8774036452681541,177,4823,1000,4ecf13c05e0122ecc61e6a4e3189ff5a41d3776107d9ee1caa2760d15be19315
device_0,0.875,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20258,0.87442580026271,199,4801,1000,331d635176c15259d40821a4d4917c5e1e2fcf6d0a7d76cdf28ec8eef93c7f11
device_0,0.875,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19831,0.8770598020870867,176,4824,1000,7ec2f9e3e6e73b4cca0c34a301d4e8d99def31b8c5f7a6062b7f1140ccc01b0c
device_0,0.875,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19668,0.8724656025657239,193,4807,1000,01f1c9378fecdfa630616f2e569573a3a7ad51e317551f95980a55430d1d063a
device_0,0.9375,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20509,0.9402237906216514,159,4841,1000,fe0af067ab482a063887cde50cb18433d90bab07ae9edc131a3d6ce4c59f5803
device_0,0.9375,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19366,0.9366016280001491,183,4817,1000,28920910fa48a248163d05393a1941a80cee2a3a7c71e830f3028b9910726a2f
device_0,0.9375,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19489,0.9369055048961522,175,4825,1000,630b211b9c89b1991c7dee30f1781747c0bd3cb75a607fcdaddc2200e218b6b8
device_0,0.9375,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19999,0.9358099323716185,156,4844,1000,1e789fa409b9a4efa0395e1f6a0401f2342a408a54e441d4ad69208b29bb9814
device_0,0.9375,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19063,0.9374553760710133,167,4833,1000,0bb44b4e4ffafe2ff96fb4d3887be2cc68013a8e4944e1206de2f30eb4f8970d
device_0,0.9375,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20144,0.9386428776611538,181,4819,1000,468082db84e0a4db22588ec2b438efabebd8e0f5394f5984c1213be97d786ce1
device_0,0.9375,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20073,0.9386652506542138,197,4803,1000,40045504a48817c91ddc074e0142755d7f4cfddf616a09e30b1c92d1ffdca74e
device_0,0.9375,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19042,0.9350336658268497,152,4848,1000,8ceaf9f059b3f79fe2fb05e4d61c757cf3f455d57651a5f7f931949843d981f5
device_0,0.9375,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20214,0.9387695757970393,153,4847,1000,15fd382f87a0a4fd48838bce8d215a75c69ad8ce0948b7b46033d350f88c1628
device_0,0.9375,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20082,0.9338903427364145,168,4832,1000,bc011a4e87ef48e9b539c3758ba50341769508950dd7cf0cc961f972f6b497f0
device_0,0.975,1701,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20012,0.9750727182312047,158,4842,1000,95706b6b287592fe20ac4b5ba434333e854961d29e480113d840f80699f2fdf9
device_0,0.975,1702,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19762,0.9739220248349032,157,4843,1000,7416579842496d701fbfdf9a70e11d0015f7cfd342e71bda49ba56ccaaed698a
device_0,0.975,1703,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.1984,0.975854682367182,180,4820,1000,b0009c3eea40827b4d54024682c4cbcd99181dd0a887e51057f4f87b22d5d6ff
device_0,0.975,1704,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19634,0.9733501805342133,178,4822,1000,25c497810e9c7e4a931fa855d56a0f5bd8506484c4013250f09e2412b2816091
device_0,0.975,1705,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19493,0.9747974986214312,155,4845,1000,aae7b15ae094c4f3400b81904d339102eddda73c65e0b4b39e9d8ba417972c7c
device_0,0.975,1706,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.203,0.9742259419786155,163,4837,1000,2a3b03d2f55428a7fe4aec01438b6f0a0a8bc01dceb57379adef75197779e157
device_0,0.975,1707,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.20266,0.9738223967562294,173,4827,1000,492d7bdf8adca2b31d4f5797863a503e5345d74310ca3ff0f32e4cbd7cb0b5b6
device_0,0.975,1708,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19043,0.9746047948044175,176,4824,1000,e182ab5c665dfe88286f004692cf9831d56c961d70600150c789bbb0eeadea80
device_0,0.975,1709,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19294,0.9749540477640206,182,4818,1000,34d274d4b1738bc557476365cc250cff26d5058daf286ad9e95790bbc535d174
device_0,0.975,1710,1.5,54.0675,0.05,drop,40,12,3.3333333333333335,0.19779,0.9774683509778551,173,4827,1000,b0198eb219722ba1e27acd8e45cd0b5a4774af65b66c4b43eb50446519514efc
device_0,0.0,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19936,-0.002661444942765865,186,4814,1000,ca3d9bbaef5c364a6284f289b45ba0c7716e052b2f161c15cd5347dbed78906c
device_0,0.0,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20106,0.005830007599770396,182,4818,1000,e844a396cb664118b9fa6d56272f64e6fed8989ac2c83149f57eb9cac68db422
device_0,0.0,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19952,0.005656351965683195,173,4827,1000,c70c242f342d151c0c551e33d0237c0c82469c9380f685cfcf3615c840c44494
device_0,0.0,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20257,0.002457782015709934,178,4822,1000,83bd30b9d862bd5b4862f8b10676910d25e2743e128e1d82489fa8415f763031
device_0,0.0,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20104,-0.004155617772998724,183,4817,1000,b1c4634ab32055d458735206cc87de1da1847586fc453af765b1d0d2bd9b10df
device_0,0.0,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20062,-0.0045443747273977144,192,4808,1000,23d74835d9b2c48638c1249dca0b1756ec8c46ccf5a4761cb704162b998a7d97
device_0,0.0,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19896,0.001346027845602329,162,4838,1000,ba61c0f3b92644758a16c3968add1af4c3b9680d46ad689a70206fcee4479392
device_0,0.0,1708,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19922,-0.001372807149175493,154,4846,1000,d9d02b3d340ec0fc6797537b7fc8fdc16352e2bc350469f9678c1f9960f68449
device_0,0.0,1709,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20001,0.005034822885721277,160,4840,1000,4abc35269bbf6e859ee58b919ccdbb2f09fe7d6be9c87195754d97fd74d61a89
device_0,0.0,1710,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19848,0.0007247411049733544,168,4832,1000,041be224262342791b9e3dab91a07a056d1715c130092460420d5b44bdaa5612
device_0,0.375,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19773,0.37585282092426525,183,4817,1000,4d67b4adf85f43e6ad6eec5a6aaaeae9e4920c272ad75119d42b664ee479f3b4
device_0,0.375,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20083,0.3763938072575695,164,4836,1000,9bf3c64cc2fd2cc9724860a2697bb4dee3a4f63fc1d7fc1beef681037b94979d
device_0,0.375,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19949,0.3708761472322628,197,4803,1000,7edf5e950a65ec08112b5ba70b4412703e7b4f66704bf49eafaf32a043af2d40
device_0,0.375,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19956,0.37083454970073176,169,4831,1000,8f49ffbf79244d5c59ccfdc26d75fc199dc8d1d020b158251592043db2cdee07
device_0,0.375,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.1976,0.38054564128452917,151,4849,1000,c498d81e0b8d554d71555b78eb6bf8d25fa9b27f6c4d62a54efceeed2dfccd4c
device_0,0.375,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19975,0.37847803043317246,184,4816,1000,9fea13741c9e76c8b9e2c4463285ee46c045b447cbd74f3d93bf8f9aa20721a2
device_0,0.375,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19756,0.3714936166119789,169,4831,1000,f766e1c26a0833050b64750f4bbda6e5e536076f26c9d72b7cb822835dcb1d93
device_0,0.375,1708,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19968,0.3728274067949136,172,4828,1000,d4b611c1beedcb1c01bd9c166a5a563432ad12851af6c452dabfda79fbd2a434
device_0,0.375,1709,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20214,0.3789219763360735,190,4810,1000,5ce173835a67b58772e7a94def2d3164e09c3d2d92d9cb3793178fd872676575
device_0,0.375,1710,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19842,0.37511826036297974,185,4815,1000,78cd086e58d5dfeae542e74245b58c20e181c0cf0f923590d155ac6c60e5d09b
device_0,0.75,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20817,0.7556341521150168,184,4816,1000,8b6d0fe28edfe0aa3f26bebca756cc8d8be1ef1caa3af2366094184358e8d459
device_0,0.75,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20244,0.7487885933421545,177,4823,1000,f6638e50fa91483f6b122ecff70ab9fe0a693d776a868772b9d21a869cbe1e74
device_0,0.75,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20102,0.7470900970852136,178,4822,1000,9be1bf30cf7d461f750472eebbc4d433b42d2fc085047bf750caa5a0d1521397
device_0,0.75,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19715,0.7479806369104111,176,4824,1000,29e49b1a4bcd1e212dd88fa238d4fba2faf6dd415e0de1ebacbff71fefce5a06
device_0,0.75,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20494,0.7506431485678381,202,4798,1000,339551f720d194557b690dad9b0d03b006c7b279b396dd742bf438f7a593f929
device_0,0.75,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20282,0.7537784223147826,146,4854,1000,f18cd2b6167db2543cebe428b40c3ffaba3dc57ab792f843c72a1b60a7da846b
device_0,0.75,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20138,0.7431906944181493,165,4835,1000,ba299c14b886e2ba899995944ca04afaeee66fc9fccddba96adde090be458741
device_0,0.75,1708,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20034,0.7475350990705809,181,4819,1000,2ab8307b50913db138c09c0317feb048ccb580f8e5a8a5badb9dc8812d014eb0
device_0,0.75,1709,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20613,0.7542776800152501,156,4844,1000,736facfc1491cd750a4cbd492afd6bd340e2f07066087291d32edfe8fc78deb3
device_0,0.75,1710,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20286,0.74728584709585,192,4808,1000,f6018a5667993be0eb7b372aa5e32ce1b6faa29dec279c3139dc50f78185ab45
device_0,0.875,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20249,0.8763990178082249,172,4828,1000,f10be76f892abadbb705708b7cf65d2286488b714227bddc008dd9cb24593e09
device_0,0.875,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19703,0.8759866636367837,166,4834,1000,185c9bfc2501335f9c0bbc72ad5c26e93292e65a2c8f17f77b0bae5ba327a302
device_0,0.875,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20238,0.8773687974569232,177,4823,1000,e6c8294dbfd71649d429dd8f9cd50ab2e7a017f626da0a3a3c6b68c04bb9d05d
device_0,0.875,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19663,0.8771256568671042,152,4848,1000,882d4902a8edb6e7e3a5f7d48b9fee0d11ef8c47bce2595bbba7e6b9f718c53e
device_0,0.875,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20133,0.8756186617053834,168,4832,1000,c4c5fb46efa120e27b42014801dfd2788b8a7fee0346c12cf96fefbeb8a12c19
device_0,0.875,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19605,0.8731077294363513,187,4813,1000,1a096b7d546251aa4a8872758152dcb46f1bc6dac1c8aa4f2d029cf8c1bb6a64
device_0,0.875,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.2,0.8774036452681541,177,4823,1000,fbc83f9baabf517ceae704dcfd6f0a8786e85c0f3c460f434ae205fdf9bcf712
device_0,0.875,1708,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20258,0.87442580026271,199,4801,1000,9dfe8b48bda8b9323da4062bb42963ef59eea6bccfc088d64f66274f9134ac87
device_0,0.875,1709,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19831,0.8770598020870867,176,4824,1000,de93ac7a1f10a1942fb7b2dcf40579a82e9e08ebc6c1f9079a476b1bf1b54ed8
device_0,0.875,1710,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19668,0.8724656025657239,193,4807,1000,a296ad302199a551522d69e81dc619fb3bbd6669c78efe832550083c5ed89413
device_0,0.9375,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20509,0.9402237906216514,159,4841,1000,2fa4e4e3bb71c2de3f15a411ddfeb55f4d64d9096575006b406db7d6a374f90b
device_0,0.9375,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19366,0.9366016280001491,183,4817,1000,b29ea5790e4bd962d583ac30503dc15973066512ed25ff8853579e8545940259
device_0,0.9375,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19489,0.9369055048961522,175,4825,1000,127a4e256a08c8ba9f24be962a2d49a55a0bab78f24060e8337d0240f24d4ff7
device_0,0.9375,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19999,0.9358099323716185,156,4844,1000,429bf2018a3897f76eefc3085a4a9bfb11e9692f854dca9cd70bc8b6f0ac0b1e
device_0,0.9375,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19063,0.9374553760710133,167,4833,1000,71d32f38d7609d51f7d7d93297a7f57da4b375350f83b9bc5e6fac3a8065115a
device_0,0.9375,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20144,0.9386428776611538,181,4819,1000,1ec320385ed1b8b63805bc48199bd820a687f72cf9a74a64c1f2bd3adf147daa
device_0,0.9375,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20073,0.9386652506542138,197,4803,1000,647605067464bde7da1a403a3a406f16f61777943de84f11d41c77901a094130
device_0,0.9375,1708,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19042,0.9350336658268497,152,4848,1000,a1037999ca39db3104c280cedb3db981d513077ae4fa799e739dc6e8ff2fc96c
device_0,0.9375,1709,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20214,0.9387695757970393,153,4847,1000,be5e3c6d52f071cd84c4914991c66cfb595033017f389264b4a00b07965ed6a8
device_0,0.9375,1710,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20082,0.9338903427364145,168,4832,1000,e7072f1a6d7d119584fe40b1c9a022289846c431a3b4dbf5b4b1e35385d82c60
device_0,0.975,1701,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20012,0.9750727182312047,158,4842,1000,e70020365b9a8f46d4472f3d8ee019e94168456105e098d4f37ed62db341afab
device_0,0.975,1702,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19762,0.9739220248349032,157,4843,1000,e5e77e59a390541592bc1b924846fa8fb67c36d7233749410301c9b0c27b6ab3
device_0,0.975,1703,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.1984,0.975854682367182,180,4820,1000,5869c8d5b6e69c817b8cabe6b9cfecbacdf233a71dd4fe3b55046465f02aeeeb
device_0,0.975,1704,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19634,0.9733501805342133,178,4822,1000,938215ef750e188487d7f42d10b9427d6ea2c8cd761b7c2b531a3ae3a488399f
device_0,0.975,1705,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.19493,0.9747974986214312,155,4845,1000,6675a5c68191870272d207167d866f394212855058cff252380b71065e598419
device_0,0.975,1706,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.203,0.9742259419786155,163,4837,1000,783b1bfe806c66abe817adccbdad81d95f1ffcfb7b4f6a51ee20cc3288106b0a
device_0,0.975,1707,1.5,54.0675,0.05,late,40,12,3.3333333333333335,0.20266,0.9738223967562294,173,4827,1000,698ca0e9ae9863490dd95b52f9abd7c131cb68bfd2b4331417a5ecdf95e79d41
