device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,discard_gain_percent,targeting_gain_percent,oracle_gap_percent,online_recovery,p2prime_gap_percent
device_0,0.875,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,77,0.7951840283184928,3.3969376365576816,4.192121664876175,0.9846888962457061,0.0015341436773564287
device_0,0.875,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,77,0.2345839745291343,2.3167819847680424,2.5513659592971765,0.8988740183900855,0.0026842458364037076
device_0,0.875,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,477,4.818950274888796,19.160777591246468,23.979727866135267,0.9496446166881731,2.6004972543457776
device_0,0.875,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,477,1.4572781364295015,12.508843225670372,13.966121362099875,0.9217169097128781,1.7194967592617
device_0,0.875,1701,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,977,10.056447110156382,25.10591930655737,35.16236641671375,0.7498472504933795,2.9908284970248005
device_0,0.875,1701,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,977,2.660421223001279,16.079703743001755,18.740124966003034,0.9606404267985271,1.9393101053130712
device_0,0.875,1701,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,1477,14.355337164530297,31.720319326537208,46.075656491067505,0.7165547018178787,6.163607410773502
device_0,0.875,1701,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,23,1477,3.9470075106200277,19.07708314457181,23.024090655191834,0.9733188429352647,3.471783332100204
device_0,0.875,1701,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,100,0.8221967428394642,2.1843111976150795,3.0065079404545436,0.9666808362044766,0.001888696296068003
device_0,0.875,1701,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,100,0.14689055132766182,0.7998219889022102,0.9467125402298721,,0.0014878975667296304
device_0,0.875,1701,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,500,4.82833127781886,9.579530123684256,14.407861401503117,0.9624733252643104,0.07207230598726841
device_0,0.875,1701,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,500,0.525176459747596,3.8548918954924125,4.380068355240009,0.9617351606427561,0.05972267896788476
device_0,0.875,1701,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,1000,10.057222396248694,18.117672903621777,28.17489529987047,0.9513404839806634,1.341913379370719
device_0,0.875,1701,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,1000,1.1196345272765147,7.072981425956272,8.192615953232787,0.9602934763379473,1.5582020062434925
device_0,0.875,1701,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,1500,14.383395725313036,26.795356611052476,41.17875233636551,0.9597412555678477,9.503123458527643
device_0,0.875,1701,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1903,0.879585628691867,0,1500,1.6772340034150304,9.146457614752755,10.823691618167786,0.9595064013295391,4.189277671178491
device_0,0.875,1702,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,742,758,7.8614014384345525,15.006789416519254,22.868190854953802,0.6715420959884488,2.968802996514867
device_0,0.875,1702,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,742,758,4.850181279680578,11.409621699593608,16.259802979274188,0.6329074608874449,2.2333942964204865
device_0,0.875,1702,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,333,667,7.271027187604653,14.503186945860167,21.77421413346482,0.6806811624640197,0.133980817886559
device_0,0.875,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,333,667,3.6477729939887853,11.580674315690699,15.228447309679485,0.6071375644916519,0.520314910114364
device_0,0.875,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,333,1167,11.920986998381585,25.98967533959574,37.91066233797732,0.6136542660066544,9.182122477435737
device_0,0.875,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,333,1167,6.74840012697675,19.17702355532674,25.925423682303492,0.9011795374722879,6.646441899830933
device_0,0.875,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,416,3.913754900966876,12.862796632811293,16.776551533778168,0.8121060081602078,0.025264514713367683
device_0,0.875,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,416,2.052200454416491,9.153483504476931,11.20568395889342,0.7265249576871656,0.06399331217192222
device_0,0.875,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,916,8.816613976239486,27.84798487232341,36.66459884856289,0.9525066621737974,4.549268700415774
device_0,0.875,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,916,4.065152300532178,19.896370713340147,23.961523013872327,0.925638323014986,3.490068831156781
device_0,0.875,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,1416,14.398607511970708,36.8760379772494,51.27464548922011,0.9369305122804864,11.812678576293429
device_0,0.875,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,84,1416,6.230836165979244,26.310508654532903,32.54134482051215,0.9145578114162547,8.191271798667056
device_0,0.875,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,82,0.7297556066719659,3.5790977569758735,4.308853363647839,0.9679595957645214,0.0015637169295556017
device_0,0.875,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,82,0.2700418798061315,2.360722528482917,2.630764408289049,0.9432146905066379,0.0021941064393719277
device_0,0.875,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,482,5.04948679727485,19.020984191260354,24.070470988535202,0.7438372833437036,2.2583276756853228
device_0,0.875,1702,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,482,1.498861052841704,12.626735663808082,14.125596716649786,0.9332709231874982,1.5072919167409438
device_0,0.875,1702,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,982,9.296121879661627,25.619081869574114,34.915203749235744,0.9655086229878891,2.500761060092829
device_0,0.875,1702,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,982,2.8465703067786525,15.95711899348784,18.803689300266495,0.980296681106437,1.7682158305847075
device_0,0.875,1702,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,1482,15.567578358952927,29.953468745834627,45.52104710478755,0.9408489850550439,4.909244933887137
device_0,0.875,1702,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,18,1482,4.2428752892425114,18.70896194052474,22.951837229767253,0.9725830526163681,3.002369547567132
device_0,0.875,1702,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,100,0.8727410180631222,2.0215729713205612,2.8943139893836833,0.9294547908029165,0.0019263264386958777
device_0,0.875,1702,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,100,0.14248594331533043,0.7740371752356884,0.9165231185510189,,0.0011446164606778186
device_0,0.875,1702,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,500,5.195338126767504,8.722791231273012,13.918129358040519,0.9619735037723002,0.04594570928454364
device_0,0.875,1702,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,500,0.6074137651255656,3.6386858121932972,4.246099577318863,0.955046206548616,0.04689027884522336
device_0,0.875,1702,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,1000,10.107208401710066,17.17043318169515,27.27764158340521,0.9410963039427133,0.6505259343912562
device_0,0.875,1702,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,1000,1.2284596262567868,6.735198460670022,7.9636580869268085,0.9634052740057898,0.8586547965420308
device_0,0.875,1702,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,1500,14.88741091969888,25.27613559059866,40.163546510297536,0.9461687003664597,8.007058243938674
device_0,0.875,1702,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2081,0.8762061247925789,0,1500,1.822262544748558,9.030487055609894,10.852749600358452,0.9121690323742118,3.7304166483306616
device_0,0.875,1703,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,748,752,7.741751112225279,15.18674348669585,22.928494598921127,0.6560723453716807,3.296008737048947
device_0,0.875,1703,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,748,752,5.062975556678161,11.269664371581882,16.332639928260043,0.6139305150012144,2.4594022645058726
device_0,0.875,1703,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,333,667,7.466621618034026,14.77863514163804,22.245256759672063,0.6516467419690976,0.4424731491548533
device_0,0.875,1703,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,333,667,3.851471805767964,11.66007694680304,15.511548752571004,0.5803445939719972,0.8512200513493323
device_0,0.875,1703,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,333,1167,12.390433369648802,26.32299285080108,38.713426220449875,0.5983555019585131,10.43645805829774
device_0,0.875,1703,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,333,1167,6.817230306088963,19.525308852887132,26.3425391589761,0.8928202089980191,7.4229618039419645
device_0,0.875,1703,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,420,4.29718280247683,12.816227986805195,17.113410789282025,0.811292586799573,0.023590788970661
device_0,0.875,1703,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,420,1.7413307887220089,9.689185554047235,11.430516342769245,0.7181257091831442,0.07606389362842289
device_0,0.875,1703,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,920,9.307509865002315,27.894941703143868,37.20245156814618,0.6679756891081261,5.001628261487972
device_0,0.875,1703,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,920,4.765585479333403,19.468793972816563,24.234379452149966,0.9289170971233841,3.6941565963283924
device_0,0.875,1703,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,1420,13.938572305912185,37.17121731858864,51.109789624500834,0.9474859772320535,11.494452491388968
device_0,0.875,1703,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,80,1420,6.289725112644177,26.07894276164489,32.368667874289066,0.9311036057527589,7.870581369398582
device_0,0.875,1703,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,82,0.7718530990137644,3.57785323218115,4.3497063311949145,0.9578094948524359,0.0011735035176453953
device_0,0.875,1703,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,82,0.1958615831802559,2.4571038210084226,2.6529654041886785,0.9401072939439089,0.00045575913444313086
device_0,0.875,1703,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,482,4.601492722289894,19.75916828665014,24.360661008940035,0.9448661025466351,2.220684589170647
device_0,0.875,1703,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,482,1.6376858251559012,12.671001857348779,14.308687682504681,0.9429138819357527,1.4476587846930515
device_0,0.875,1703,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,982,9.487369149495416,25.81994219778693,35.307311347282344,0.9700724223337456,2.517815405174155
device_0,0.875,1703,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,982,2.791695153461101,16.24585137555899,19.03754652902009,0.9513740713407163,1.7096300218029203
device_0,0.875,1703,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,1482,15.059767668122735,30.927981884697147,45.98774955281988,0.9416143745784895,5.2263608477843
device_0,0.875,1703,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,18,1482,4.668588799681438,18.586810351066266,23.2553991507477,0.9672626039093957,3.042181219868168
device_0,0.875,1703,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,100,0.8939064638898286,2.0464281867895076,2.940334650679336,0.919197036563287,0.0014561840101299421
device_0,0.875,1703,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,100,0.08402425991684774,0.8438989372148503,0.927923197131698,,0.0
device_0,0.875,1703,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,500,4.892824957851864,9.258981372494171,14.151806330346036,0.9600967048351267,0.04494570118066419
device_0,0.875,1703,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,500,0.5054527378302814,3.7782482445678425,4.283700982398124,0.9637832318843252,0.04025421487675325
device_0,0.875,1703,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,1000,9.938292079579124,17.79705869481037,27.735350774389495,0.9470874217806904,0.8397757807366854
device_0,0.875,1703,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,1000,1.1668143973724234,6.845226535496171,8.012040932868596,0.9615779980128794,1.164276647165661
device_0,0.875,1703,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,1500,14.740020341733986,25.939887559222427,40.679907900956415,0.9552724358969416,8.686614362366
device_0,0.875,1703,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1981,0.8671723478307074,0,1500,1.6027636562692962,9.054196204448054,10.65695986071735,0.9274634080837532,3.8091955750144164
device_0,0.9375,1701,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,728,772,8.042009119344419,15.297255143801012,23.33926426314543,0.6025485554047604,3.5684838094791416
device_0,0.9375,1701,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,728,772,5.148176114285126,11.478385214110508,16.626561328395635,0.5693662781464189,2.6366128206731063
device_0,0.9375,1701,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,334,666,6.928421510328315,15.228549236834487,22.156970747162802,0.5689061170938413,0.6838591481762091
device_0,0.9375,1701,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,334,666,4.003275637335404,11.435441962943019,15.438717600278421,0.5071306273429783,0.9827769003284885
device_0,0.9375,1701,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,334,1166,12.330034606008006,26.265457896655036,38.59549250266304,0.8905088216276147,10.668329623404121
device_0,0.9375,1701,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,334,1166,6.7609853405126215,19.52745150023665,26.288436840749274,0.8268373189589557,7.577594478921595
device_0,0.9375,1701,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,421,4.079432156576986,13.060484661519743,17.13991681809673,0.707643678235376,0.03223956641162609
device_0,0.9375,1701,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,421,1.91683530206391,9.548547312600018,11.465382614663927,0.6197000480386522,0.07060427597934002
device_0,0.9375,1701,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,921,9.579847340032343,27.628163715806714,37.20801105583906,0.9357615976689524,5.53995911109282
device_0,0.9375,1701,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,921,4.153487374326149,20.1382185307896,24.291705905115748,0.8964910841117933,4.061021278847029
device_0,0.9375,1701,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,1421,14.88267670042481,36.2062177585919,51.08889445901671,0.9150941442944689,12.113017754524833
device_0,0.9375,1701,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,79,1421,6.622336644893649,25.786994715292963,32.40933136018661,0.8848786446280283,8.274626139675528
device_0,0.9375,1701,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,80,0.7804845730870035,3.4630758436309006,4.243560416717904,0.96685289793917,0.0008790466334289019
device_0,0.9375,1701,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,80,0.33909736125618667,2.251233248456458,2.590330609712645,0.8871262154064145,0.001009444547809181
device_0,0.9375,1701,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,480,4.655115067049157,19.352380800820164,24.00749586786932,0.6543189041652775,2.2291060073126636
device_0,0.9375,1701,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,480,1.2422904260365637,12.842023246511623,14.084313672548188,0.938984638389496,1.4686255497083185
device_0,0.9375,1701,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,980,10.133451537659194,24.80601118988088,34.939462727540075,0.9581940787730147,2.5440923749740834
device_0,0.9375,1701,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,980,3.083212685493645,15.6900770934245,18.773289778918144,0.9619649522338335,1.7099269016708083
device_0,0.9375,1701,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,1480,14.244971687401689,31.378127524340666,45.623099211742364,0.9100865211227014,5.29043532526284
device_0,0.9375,1701,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,20,1480,4.452451765833797,18.52405211911705,22.97650388495085,0.9841348367377977,2.985609699308693
device_0,0.9375,1701,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,100,1.0879855537194691,1.8471439017611717,2.9351294554806406,0.9195154838809834,0.0010867913744968013
device_0,0.9375,1701,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,100,0.06917539053894532,0.8591588923870664,0.9283342829260118,,0.00041549675905489826
device_0,0.9375,1701,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,500,4.861051851275518,9.234391969902047,14.095443821177566,0.9403720278049738,0.055973494521838765
device_0,0.9375,1701,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,500,0.5560097793634824,3.7199611043774445,4.275970883740928,0.9660742689975748,0.05085310319657342
device_0,0.9375,1701,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,1000,9.685053805745513,17.925904253171826,27.610958058917337,0.943808436704304,1.0058798250328556
device_0,0.9375,1701,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,1000,1.031065476090026,6.979767589146748,8.010833065236774,0.9655021596176958,1.270761868051317
device_0,0.9375,1701,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,1500,14.969709783474793,25.579724911494868,40.54943469496966,0.9554400731187059,9.084420961672748
device_0,0.9375,1701,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2008,0.9358156785945938,0,1500,1.707119107559735,9.072023988078088,10.779143095637822,0.9494513624756485,4.039071898452366
device_0,0.9375,1702,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,772,728,7.6580656562399785,14.51459126975954,22.17265692599952,0.5866391542601529,3.609420325084171
device_0,0.9375,1702,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,772,728,4.842332076421657,10.899336570082804,15.74166864650446,0.5564557913805874,2.6624440920561665
device_0,0.9375,1702,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,343,657,6.963217589414791,14.787300907466461,21.750518496881252,0.5478413265678652,0.21901227269058526
device_0,0.9375,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,343,657,3.971248274726405,11.218802081105254,15.190050355831659,0.4853907809984687,0.673830456977606
device_0,0.9375,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,343,1157,12.267310501617947,25.833988676605557,38.1012991782235,0.5028157089904237,10.147119047466525
device_0,0.9375,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,343,1157,7.165260391425487,18.863181931507526,26.02844232293301,0.7830528519357394,7.285276858443926
device_0,0.9375,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,409,4.28948584999826,12.477482228004346,16.766968078002606,0.6595467314202338,0.027069925818996008
device_0,0.9375,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,409,2.124158004917163,9.043164597468994,11.16732260238616,0.5815059899336429,0.07225000792772698
device_0,0.9375,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,909,9.269732725614226,27.710780164630155,36.980512890244384,0.5488070574732085,5.3699116289657844
device_0,0.9375,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,909,4.311361649235132,19.690044375524387,24.001406024759522,0.8478461547326447,3.9537922466249236
device_0,0.9375,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,1409,14.454916822470418,36.40657323168352,50.86149005415393,0.5524704703125999,11.947239093850941
device_0,0.9375,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,91,1409,5.843735654623182,26.2183263033586,32.06206195798178,0.8473605287187945,8.140984411065688
device_0,0.9375,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,77,0.5601755994903371,3.4832995000387,4.043475099529037,0.9156667797636493,0.0008663136806118032
device_0,0.9375,1702,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,77,0.1470033121954258,2.320807953380659,2.467811265576085,0.860494222221656,0.0015378240268017738
device_0,0.9375,1702,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,477,5.4404440275429815,19.047175891266498,24.48761991880948,0.6209540244973121,2.5498941146272807
device_0,0.9375,1702,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,477,1.2972045697598733,13.115359228273183,14.412563798033057,0.8758845996382945,1.6580164216253677
device_0,0.9375,1702,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,977,9.717615666902008,25.604129523636864,35.32174519053887,0.6729262177360154,2.8564120630651524
device_0,0.9375,1702,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,977,2.888068915985205,16.262837026423977,19.15090594240918,0.9236574281613635,1.9677951376361638
device_0,0.9375,1702,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,1477,14.655786168223784,31.238603087926617,45.894389256150404,0.8866026389111574,5.887341737118255
device_0,0.9375,1702,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,23,1477,4.146013542902811,19.16571034678079,23.311723889683602,0.9526913538524292,3.4702166252960076
device_0,0.9375,1702,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,100,0.9535080435666355,1.9679429879223391,2.921451031488975,0.9123076397669303,0.0010745503978661288
device_0,0.9375,1702,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,100,0.11289138615157042,0.8058465932114104,0.9187379793629808,,0.0005059205766512599
device_0,0.9375,1702,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,500,5.049019261563873,8.970516491034662,14.019535752598536,0.8905291386531305,0.04839032247132182
device_0,0.9375,1702,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,500,0.5904626651682661,3.676415905927462,4.266878571095728,0.9496814028974758,0.056619590839563826
device_0,0.9375,1702,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,1000,9.909439953772388,17.54843098988457,27.45787094365696,0.9263287994256815,0.8856426486804777
device_0,0.9375,1702,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,1000,1.1981851960827539,6.791212152423246,7.9893973485059995,0.9488670152232046,1.2243219076679106
device_0,0.9375,1702,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,1500,14.899080182460327,25.422591161599804,40.32167134406013,0.9359759976192525,8.767482308983512
device_0,0.9375,1702,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2055,0.9424250777339186,0,1500,1.6996390358487297,9.07688480588907,10.7765238417378,0.9080311891998736,4.01144840089971
device_0,0.9375,1703,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2017,0.9378932295234932,712,788,8.160568059395672,15.498649568652796,23.659217628048467,0.6009730030632701,3.987760754832978
device_0,0.9375,1703,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2017,0.9378932295234932,712,788,5.119638169800456,11.692111333963757,16.81174950376421,0.5714347483978115,2.9030132858675968
device_0,0.9375,1703,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2017,0.9378932295234932,330,670,6.967193363477247,15.044138452314293,22.01133181579154,0.5678414999456145,0.5605401437612467
device_0,0.9375,1703,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2017,0.9378932295234932,330,670,4.338161364968769,11.031030931529886,15.369192296498653,0.4933964899518038,0.899639354681279
device_0,0.9375,1703,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2017,0.9378932295234932,330,1170,12.276151349118708,25.970143596068375,38.24629494518709,0.520961623085716,10.420306966453671
