device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,selected_v,q_final,q_max,policy_metadata_json
device_0,5,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P3,0.045693279999999996,456.9328,0.1,1000,14,210,449,0.983,17,983,100.0,0.0,17.699999999999992,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 0.0, ""q_max"": 17.699999999999992, ""selected_v"": 100.0}"
device_0,5,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P2,0.059867519999999994,598.6751999999999,0.1,1000,25,159,192,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,5,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P3,0.059867519999999994,598.6751999999999,0.1,1000,14,215,423,1.0,0,1000,1000.0,4.199999999987144,25.699999999999868,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.041, ""100.0"": 0.0765, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.199999999987144, ""q_max"": 25.699999999999868, ""selected_v"": 1000.0}"
device_0,5,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,100,P2,0.060659519999999995,606.5952,0.01,100,14,18,20,1.0,0,100,,,,"{""budget"": 100}"
device_0,5,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,100,P3,0.06067279999999999,606.728,0.01,100,2,1,99,0.99,1,99,10.0,1.0006682982233173e-12,2.6700000000009747,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 1.0006682982233173e-12, ""q_max"": 2.6700000000009747, ""selected_v"": 10.0}"
device_0,5,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,100,P2,0.06209952,620.9952,0.01,100,14,18,20,1.0,0,100,,,,"{""budget"": 100}"
device_0,5,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,100,P3,0.06209952,620.9952,0.01,100,14,4,78,1.0,0,100,1000.0,0.2999999999873133,25.789999999998862,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0095, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.2999999999873133, ""q_max"": 25.789999999998862, ""selected_v"": 1000.0}"
device_0,5,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,500,P2,0.05390752,539.0752,0.05,500,22,79,94,1.0,0,500,,,,"{""budget"": 500}"
device_0,5,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,500,P3,0.053987199999999985,539.8719999999998,0.05,500,11,95,323,0.988,6,494,100.0,0.0,17.79999999999992,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.79999999999992, ""selected_v"": 100.0}"
device_0,5,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,500,P2,0.06110752,611.0752,0.05,500,22,79,94,1.0,0,500,,,,"{""budget"": 500}"
device_0,5,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,500,P3,0.06110752,611.0752,0.05,500,14,101,315,1.0,0,500,1000.0,1.4999999999930973,25.74999999999985,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0291, ""100.0"": 0.0468, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 1.4999999999930973, ""q_max"": 25.74999999999985, ""selected_v"": 1000.0}"
device_0,5,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P2,0.04546752,454.67519999999996,0.1,1000,25,159,192,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,5,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P3,0.045693279999999996,456.9328,0.1,1000,14,210,449,0.983,17,983,100.0,0.0,17.699999999999992,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 0.0, ""q_max"": 17.699999999999992, ""selected_v"": 100.0}"
device_0,5,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P2,0.059867519999999994,598.6751999999999,0.1,1000,25,159,192,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,5,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1984,0.7616854360775162,0,1000,P3,0.059867519999999994,598.6751999999999,0.1,1000,14,215,423,1.0,0,1000,1000.0,4.199999999987144,25.699999999999868,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.041, ""100.0"": 0.0765, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.199999999987144, ""q_max"": 25.699999999999868, ""selected_v"": 1000.0}"
device_0,10,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P2,0.06140319999999999,614.0319999999999,0.01,100,27,8,9,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P3,0.06145632,614.5632,0.01,100,2,7,93,0.96,4,96,10.0,8.28361684801493e-13,2.6700000000007806,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 8.28361684801493e-13, ""q_max"": 2.6700000000007806, ""selected_v"": 10.0}"
device_0,10,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P2,0.0628432,628.432,0.01,100,27,8,9,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P3,0.0628432,628.432,0.01,100,3,7,92,1.0,0,100,100.0,0.350000000001909,3.4600000000018794,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0088, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.350000000001909, ""q_max"": 3.4600000000018794, ""selected_v"": 100.0}"
device_0,10,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P2,0.0546512,546.512,0.05,500,40,34,38,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P3,0.05474416,547.4416,0.05,500,14,98,236,0.986,7,493,100.0,0.0,17.79999999999987,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.79999999999987, ""selected_v"": 100.0}"
device_0,10,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P2,0.061851199999999995,618.512,0.05,500,40,34,38,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P3,0.061851199999999995,618.512,0.05,500,27,98,226,1.0,0,500,1000.0,2.7499999999930633,25.74999999999986,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0221, ""100.0"": 0.0394, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 2.7499999999930633, ""q_max"": 25.74999999999986, ""selected_v"": 1000.0}"
device_0,10,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,0.046211199999999994,462.11199999999997,0.1,1000,50,87,99,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,0.04679552,467.9552,0.1,1000,41,127,248,0.956,44,956,1000.0,5.043179762687089e-11,169.60000000004325,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.043179762687089e-11, ""q_max"": 169.60000000004325, ""selected_v"": 1000.0}"
device_0,10,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,0.0606112,606.112,0.1,1000,50,87,99,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,0.0606112,606.112,0.1,1000,27,150,294,1.0,0,1000,1000.0,18.599999999998346,25.69999999999998,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.032, ""100.0"": 0.0588, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 18.599999999998346, ""q_max"": 25.69999999999998, ""selected_v"": 1000.0}"
device_0,10,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P2,0.06140319999999999,614.0319999999999,0.01,100,27,8,9,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P3,0.06145632,614.5632,0.01,100,2,7,93,0.96,4,96,10.0,8.28361684801493e-13,2.6700000000007806,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 8.28361684801493e-13, ""q_max"": 2.6700000000007806, ""selected_v"": 10.0}"
device_0,10,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P2,0.0628432,628.432,0.01,100,27,8,9,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,100,P3,0.0628432,628.432,0.01,100,3,7,92,1.0,0,100,100.0,0.350000000001909,3.4600000000018794,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0088, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.350000000001909, ""q_max"": 3.4600000000018794, ""selected_v"": 100.0}"
device_0,10,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P2,0.0546512,546.512,0.05,500,40,34,38,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P3,0.05474416,547.4416,0.05,500,14,98,236,0.986,7,493,100.0,0.0,17.79999999999987,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.79999999999987, ""selected_v"": 100.0}"
device_0,10,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P2,0.061851199999999995,618.512,0.05,500,40,34,38,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,500,P3,0.061851199999999995,618.512,0.05,500,27,98,226,1.0,0,500,1000.0,2.7499999999930633,25.74999999999986,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0221, ""100.0"": 0.0394, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 2.7499999999930633, ""q_max"": 25.74999999999986, ""selected_v"": 1000.0}"
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,0.046211199999999994,462.11199999999997,0.1,1000,50,87,99,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,0.04679552,467.9552,0.1,1000,41,127,248,0.956,44,956,1000.0,5.043179762687089e-11,169.60000000004325,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.043179762687089e-11, ""q_max"": 169.60000000004325, ""selected_v"": 1000.0}"
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,0.0606112,606.112,0.1,1000,50,87,99,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,0.0606112,606.112,0.1,1000,27,150,294,1.0,0,1000,1000.0,18.599999999998346,25.69999999999998,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.032, ""100.0"": 0.0588, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 18.599999999998346, ""q_max"": 25.69999999999998, ""selected_v"": 1000.0}"
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,0.06095168,609.5168,0.01,100,21,9,13,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,0.06097824,609.7824,0.01,100,2,5,95,0.98,2,98,10.0,7.79067782508136e-13,2.6700000000007584,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 7.79067782508136e-13, ""q_max"": 2.6700000000007584, ""selected_v"": 10.0}"
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,0.06239168,623.9168,0.01,100,21,9,13,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,0.06239168,623.9168,0.01,100,2,5,95,1.0,0,100,100.0,0.08000000000194658,3.460000000001779,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0086, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.08000000000194658, ""q_max"": 3.460000000001779, ""selected_v"": 100.0}"
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,0.05419968,541.9968,0.05,500,32,47,55,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,0.054252800000000004,542.528,0.05,500,12,102,235,0.992,4,496,100.0,0.0,17.799999999999972,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999972, ""selected_v"": 100.0}"
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,0.06139968,613.9968,0.05,500,32,47,55,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,0.06139967999999999,613.9967999999999,0.05,500,14,103,235,1.0,0,500,1000.0,0.39999999999303965,25.749999999999936,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0212, ""100.0"": 0.0397, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.39999999999303965, ""q_max"": 25.749999999999936, ""selected_v"": 1000.0}"
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,0.04575968,457.5968,0.1,1000,42,93,103,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,0.04611824,461.1824,0.1,1000,41,131,228,0.973,27,973,1000.0,4.966441147224998e-11,169.60000000004266,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.966441147224998e-11, ""q_max"": 169.60000000004266, ""selected_v"": 1000.0}"
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,0.06015968,601.5968,0.1,1000,42,93,103,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,0.06015968,601.5968,0.1,1000,23,149,285,1.0,0,1000,1000.0,9.199999999992697,25.69999999999994,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0313, ""100.0"": 0.0576, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 9.199999999992697, ""q_max"": 25.69999999999994, ""selected_v"": 1000.0}"
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,0.06095168,609.5168,0.01,100,21,9,13,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,0.06097824,609.7824,0.01,100,2,5,95,0.98,2,98,10.0,7.79067782508136e-13,2.6700000000007584,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 7.79067782508136e-13, ""q_max"": 2.6700000000007584, ""selected_v"": 10.0}"
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,0.06239168,623.9168,0.01,100,21,9,13,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,0.06239168,623.9168,0.01,100,2,5,95,1.0,0,100,100.0,0.08000000000194658,3.460000000001779,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0086, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.08000000000194658, ""q_max"": 3.460000000001779, ""selected_v"": 100.0}"
device_0,10,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,0.05419968,541.9968,0.05,500,32,47,55,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,0.054252800000000004,542.528,0.05,500,12,102,235,0.992,4,496,100.0,0.0,17.799999999999972,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999972, ""selected_v"": 100.0}"
device_0,10,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,0.06139968,613.9968,0.05,500,32,47,55,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,0.06139967999999999,613.9967999999999,0.05,500,14,103,235,1.0,0,500,1000.0,0.39999999999303965,25.749999999999936,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0212, ""100.0"": 0.0397, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.39999999999303965, ""q_max"": 25.749999999999936, ""selected_v"": 1000.0}"
device_0,10,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,0.04575968,457.5968,0.1,1000,42,93,103,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,0.04611824,461.1824,0.1,1000,41,131,228,0.973,27,973,1000.0,4.966441147224998e-11,169.60000000004266,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.966441147224998e-11, ""q_max"": 169.60000000004266, ""selected_v"": 1000.0}"
device_0,10,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,0.06015968,601.5968,0.1,1000,42,93,103,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,0.06015968,601.5968,0.1,1000,23,149,285,1.0,0,1000,1000.0,9.199999999992697,25.69999999999994,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0313, ""100.0"": 0.0576, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 9.199999999992697, ""q_max"": 25.69999999999994, ""selected_v"": 1000.0}"
device_0,10,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P2,0.06101808000000001,610.1808000000001,0.01,100,34,5,6,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P3,0.0610712,610.712,0.01,100,2,5,95,0.96,4,96,10.0,7.71518265940685e-13,2.67000000000062,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 7.71518265940685e-13, ""q_max"": 2.67000000000062, ""selected_v"": 10.0}"
device_0,10,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P2,0.062458080000000006,624.5808000000001,0.01,100,34,5,6,1.0,0,100,,,,"{""budget"": 100}"
device_0,10,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P3,0.06245807999999999,624.5808,0.01,100,3,5,93,1.0,0,100,100.0,0.04000000000184844,3.460000000001819,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0087, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.04000000000184844, ""q_max"": 3.460000000001819, ""selected_v"": 100.0}"
device_0,10,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P2,0.05426608000000001,542.6608000000001,0.05,500,53,39,41,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P3,0.05434575999999999,543.4576,0.05,500,14,97,232,0.988,6,494,100.0,0.0,17.799999999999848,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.799999999999848, ""selected_v"": 100.0}"
device_0,10,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P2,0.06146608000000001,614.6608000000001,0.05,500,53,39,41,1.0,0,500,,,,"{""budget"": 500}"
device_0,10,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,500,P3,0.06146608,614.6608,0.05,500,18,96,225,1.0,0,500,1000.0,0.19999999999312496,25.749999999999865,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0213, ""100.0"": 0.0401, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.19999999999312496, ""q_max"": 25.749999999999865, ""selected_v"": 1000.0}"
device_0,10,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P2,0.045826080000000005,458.2608,0.1,1000,53,78,82,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P3,0.046383839999999996,463.8384,0.1,1000,53,127,227,0.958,42,958,1000.0,5.000547198541483e-11,169.60000000004402,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.000547198541483e-11, ""q_max"": 169.60000000004402, ""selected_v"": 1000.0}"
device_0,10,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P2,0.06022608,602.2608,0.1,1000,53,78,82,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,10,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2011,0.8786216993316927,0,1000,P3,0.06022608,602.2608,0.1,1000,53,120,200,1.0,0,1000,10000.0,5.500000000049491,248.80000000003793,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0322, ""100.0"": 0.0588, ""1000.0"": 0.0997, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.500000000049491, ""q_max"": 248.80000000003793, ""selected_v"": 10000.0}"
device_0,10,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2011,0.8786216993316927,0,100,P2,0.06101808000000001,610.1808000000001,0.01,100,34,5,6,1.0,0,100,,,,"{""budget"": 100}"
