device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,1,2,901,0.9019019019019019
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,2,3,2,0.002002002002002002
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,3,5,7,0.007007007007007007
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,5,10,9,0.009009009009009009
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,10,20,24,0.024024024024024024
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,20,50,31,0.031031031031031032
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,50,100,14,0.014014014014014014
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,100,250,11,0.011011011011011011
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,250,500,0,0.0
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,500,inf,0,0.0
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,1,2,752,0.7527527527527528
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,2,3,8,0.008008008008008008
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,3,5,13,0.013013013013013013
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,5,10,46,0.04604604604604605
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,10,20,74,0.07407407407407407
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,20,50,60,0.06006006006006006
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,50,100,30,0.03003003003003003
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,100,250,16,0.016016016016016016
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,250,500,0,0.0
device_0,10,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,500,inf,0,0.0
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,1,2,901,0.9019019019019019
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,2,3,2,0.002002002002002002
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,3,5,7,0.007007007007007007
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,5,10,9,0.009009009009009009
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,10,20,24,0.024024024024024024
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,20,50,31,0.031031031031031032
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,50,100,14,0.014014014014014014
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,100,250,11,0.011011011011011011
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,250,500,0,0.0
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P2,500,inf,0,0.0
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,1,2,706,0.7067067067067067
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,2,3,12,0.012012012012012012
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,3,5,20,0.02002002002002002
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,5,10,49,0.04904904904904905
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,10,20,82,0.08208208208208208
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,20,50,71,0.07107107107107107
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,50,100,40,0.04004004004004004
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,100,250,19,0.01901901901901902
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,250,500,0,0.0
device_0,10,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.204,0.8777335146591664,0,1000,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,1,2,87,0.8787878787878788
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,2,3,1,0.010101010101010102
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,3,5,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,5,10,3,0.030303030303030304
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,10,20,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,20,50,5,0.050505050505050504
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,50,100,3,0.030303030303030304
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,100,250,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,1,2,5,0.050505050505050504
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,2,3,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,3,5,1,0.010101010101010102
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,5,10,2,0.020202020202020204
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,10,20,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,20,50,9,0.09090909090909091
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,50,100,30,0.30303030303030304
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,100,250,52,0.5252525252525253
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,1,2,87,0.8787878787878788
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,2,3,1,0.010101010101010102
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,3,5,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,5,10,3,0.030303030303030304
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,10,20,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,20,50,5,0.050505050505050504
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,50,100,3,0.030303030303030304
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,100,250,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,1,2,5,0.050505050505050504
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,2,3,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,3,5,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,5,10,1,0.010101010101010102
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,10,20,2,0.020202020202020204
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,20,50,7,0.0707070707070707
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,50,100,31,0.31313131313131315
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,100,250,53,0.5353535353535354
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,1,2,445,0.8917835671342685
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,2,3,3,0.006012024048096192
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,3,5,2,0.004008016032064128
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,5,10,8,0.01603206412825651
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,10,20,12,0.02404809619238477
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,20,50,15,0.03006012024048096
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,50,100,9,0.018036072144288578
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,100,250,5,0.01002004008016032
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,1,2,265,0.531062124248497
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,2,3,6,0.012024048096192385
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,3,5,9,0.018036072144288578
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,5,10,23,0.04609218436873747
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,10,20,39,0.0781563126252505
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,20,50,89,0.17835671342685372
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,50,100,45,0.09018036072144289
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,100,250,23,0.04609218436873747
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,1,2,445,0.8917835671342685
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,2,3,3,0.006012024048096192
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,3,5,2,0.004008016032064128
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,5,10,8,0.01603206412825651
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,10,20,12,0.02404809619238477
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,20,50,15,0.03006012024048096
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,50,100,9,0.018036072144288578
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,100,250,5,0.01002004008016032
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,1,2,265,0.531062124248497
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,2,3,8,0.01603206412825651
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,3,5,16,0.03206412825651302
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,5,10,19,0.03807615230460922
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,10,20,36,0.07214428857715431
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,20,50,84,0.1683366733466934
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,50,100,49,0.09819639278557114
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,100,250,22,0.04408817635270541
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,500,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,1,2,897,0.8978978978978979
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,2,3,4,0.004004004004004004
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,3,5,2,0.002002002002002002
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,5,10,12,0.012012012012012012
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,10,20,17,0.01701701701701702
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,20,50,32,0.03203203203203203
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,50,100,24,0.024024024024024024
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,100,250,11,0.011011011011011011
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,1,2,772,0.7727727727727728
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,2,3,12,0.012012012012012012
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,3,5,18,0.018018018018018018
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,5,10,35,0.035035035035035036
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,10,20,50,0.05005005005005005
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,20,50,54,0.05405405405405406
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,50,100,40,0.04004004004004004
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,100,250,18,0.018018018018018018
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,1,2,897,0.8978978978978979
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,2,3,4,0.004004004004004004
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,3,5,2,0.002002002002002002
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,5,10,12,0.012012012012012012
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,10,20,17,0.01701701701701702
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,20,50,32,0.03203203203203203
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,50,100,24,0.024024024024024024
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,100,250,11,0.011011011011011011
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P2,500,inf,0,0.0
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,1,2,715,0.7157157157157157
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,2,3,12,0.012012012012012012
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,3,5,17,0.01701701701701702
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,5,10,45,0.04504504504504504
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,10,20,74,0.07407407407407407
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,20,50,65,0.06506506506506507
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,50,100,48,0.04804804804804805
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,100,250,23,0.023023023023023025
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,250,500,0,0.0
device_0,10,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,1000,P3,500,inf,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,1,2,87,0.8787878787878788
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,2,3,1,0.010101010101010102
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,3,5,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,5,10,3,0.030303030303030304
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,10,20,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,20,50,5,0.050505050505050504
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,50,100,3,0.030303030303030304
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,100,250,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,250,500,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,500,inf,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,1,2,5,0.050505050505050504
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,2,3,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,3,5,1,0.010101010101010102
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,5,10,2,0.020202020202020204
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,10,20,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,20,50,9,0.09090909090909091
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,50,100,30,0.30303030303030304
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,100,250,52,0.5252525252525253
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,250,500,0,0.0
device_0,10,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,500,inf,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,1,2,87,0.8787878787878788
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,2,3,1,0.010101010101010102
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,3,5,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,5,10,3,0.030303030303030304
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,10,20,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,20,50,5,0.050505050505050504
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,50,100,3,0.030303030303030304
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,100,250,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,250,500,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P2,500,inf,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,1,2,5,0.050505050505050504
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,2,3,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,3,5,0,0.0
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,5,10,1,0.010101010101010102
device_0,10,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2006,0.8830505917727561,0,100,P3,10,20,2,0.020202020202020204
