device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,50.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P2prime,True,0.0611168 <= 0.0611168,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2prime_le_P3,True,0.0611168 <= 0.0611168,diagnostic
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P0,True,0.0611168 <= 0.06133504,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P0_le_P1,True,0.06133504 <= 0.0613648,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P2prime,True,0.0529248 <= 0.0529248,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2prime_le_P3,True,0.0529248 <= 0.05380128,diagnostic
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P0,True,0.0529248 <= 0.05819696,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P0_le_P1,True,0.05819696 <= 0.0613648,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P2prime,True,0.0601248 <= 0.0601248,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2prime_le_P3,True,0.0601248 <= 0.0601248,diagnostic
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P0,True,0.0601248 <= 0.0611416,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P0_le_P1,True,0.0611416 <= 0.0613648,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P2prime,True,0.0444848 <= 0.04498944,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2prime_le_P3,True,0.04498944 <= 0.04633072,diagnostic
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P0,True,0.0444848 <= 0.05525488,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P0_le_P1,True,0.05525488 <= 0.0613648,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P2prime,True,0.0588848 <= 0.05897904,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2prime_le_P3,True,0.05897904 <= 0.0588848,diagnostic
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P0,True,0.0588848 <= 0.06085144,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P0_le_P1,True,0.06085144 <= 0.0613648,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2prime_within_budget,True,0.0962 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P2prime,True,0.0596768 <= 0.0596768,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2prime_le_P3,True,0.0596768 <= 0.05978304,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P0,True,0.0596768 <= 0.06075248,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P0_le_P1,True,0.06075248 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P2prime,True,0.0611168 <= 0.0611168,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2prime_le_P3,True,0.0611168 <= 0.0611168,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P2_le_P0,True,0.0611168 <= 0.06131024,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,energy_P0_le_P1,True,0.06131024 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1701.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P2prime,True,0.0529248 <= 0.0529248,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2prime_le_P3,True,0.0529248 <= 0.05380128,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P0,True,0.0529248 <= 0.05822352,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P0_le_P1,True,0.05822352 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P2prime,True,0.0601248 <= 0.0601248,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2prime_le_P3,True,0.0601248 <= 0.0601248,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P2_le_P0,True,0.0601248 <= 0.06110936,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,energy_P0_le_P1,True,0.06110936 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1701.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P2prime,True,0.0444848 <= 0.04498944,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2prime_le_P3,True,0.04498944 <= 0.04633072,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P0,True,0.0444848 <= 0.05501584,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P0_le_P1,True,0.05501584 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P2prime,True,0.0588848 <= 0.05897904,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2prime_le_P3,True,0.05897904 <= 0.0588848,diagnostic
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P2_le_P0,True,0.0588848 <= 0.06089112,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,energy_P0_le_P1,True,0.06089112 <= 0.0613648,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P2prime_within_budget,True,0.0962 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1701.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P2prime,True,0.0613368 <= 0.0613368,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2prime_le_P3,True,0.0613368 <= 0.0613368,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P0,True,0.0613368 <= 0.06238592,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P0_le_P1,True,0.06238592 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P2prime,True,0.0627768 <= 0.0627768,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2prime_le_P3,True,0.0627768 <= 0.0627768,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P0,True,0.0627768 <= 0.06296776,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P0_le_P1,True,0.06296776 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P2prime,True,0.0545848 <= 0.0545848,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2prime_le_P3,True,0.0545848 <= 0.05459808,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P0,True,0.0545848 <= 0.05977728,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P0_le_P1,True,0.05977728 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P2prime,True,0.0617848 <= 0.0617848,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2prime_le_P3,True,0.0617848 <= 0.0617848,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P0,True,0.0617848 <= 0.062752,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P0_le_P1,True,0.062752 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P2prime,True,0.0461448 <= 0.0461448,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2prime_le_P3,True,0.0461448 <= 0.04637056,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P0,True,0.0461448 <= 0.05687504,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P0_le_P1,True,0.05687504 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P2prime,True,0.0605448 <= 0.0605448,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2prime_le_P3,True,0.0605448 <= 0.0605448,diagnostic
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P0,True,0.0605448 <= 0.06254864,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P0_le_P1,True,0.06254864 <= 0.0630248,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
