N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,device,device_index,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,selected_v,q_final,q_max,policy_metadata_json,allocation_mean,allocation_max,allocation_nonzero_rate
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_0,0,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_1,1,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_2,2,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_3,3,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_4,4,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_5,5,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_6,6,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_7,7,I1,0.07986898585935848,798.6898585935847,0.0,0,0,0,0,,0,0,0.0304,0.0,0.1487279843444227,,,,{},0.125,0.125,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_0,0,J1,0.07036078575355625,703.6078575355625,0.0,0,0,0,0,,0,0,0.0147,0.0,0.07191780821917808,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11729749999999999,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_1,1,J1,0.07055124643998151,705.5124643998151,0.0,0,0,0,0,,0,0,0.0137,0.0,0.06702544031311154,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11714950000000002,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_2,2,J1,0.07064477481689714,706.4477481689714,0.0,0,0,0,0,,0,0,0.0149,0.0,0.07289628180039139,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11707100000000001,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_3,3,J1,0.07058109281846771,705.8109281846771,0.0,0,0,0,0,,0,0,0.0151,0.0,0.07387475538160469,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1171865,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_4,4,J1,0.07066918817089494,706.6918817089495,0.0,0,0,0,0,,0,0,0.0153,0.0,0.074853228962818,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11717349999999999,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_5,5,J1,0.07098575494882094,709.8575494882093,0.0,0,0,0,0,,0,0,0.0154,0.0,0.07534246575342465,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11705549999999998,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_6,6,J1,0.07059905372074005,705.9905372074005,0.0,0,0,0,0,,0,0,0.0147,0.0,0.07191780821917808,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11718249999999998,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_7,7,J1,0.07054207941376874,705.4207941376874,0.0,0,0,0,0,,0,0,0.0152,0.0,0.07436399217221135,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.117176,0.23,1.0
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_0,0,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_1,1,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_2,2,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_3,3,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_4,4,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_5,5,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_6,6,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_7,7,I2,0.06342386936002647,634.2386936002648,0.05,500,3,31,467,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_0,0,J2,0.06014967436547531,601.4967436547531,0.05,500,3,24,475,0.4,300,200,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.114954,0.375,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_1,1,J2,0.05860365889621779,586.0365889621779,0.05,500,4,28,469,0.762,119,381,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11335349999999998,0.375,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_2,2,J2,0.06037932237069329,603.7932237069328,0.05,500,3,24,475,0.4,300,200,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11503650000000003,0.375,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_3,3,J2,0.05679289796922604,567.9289796922604,0.05,500,4,25,473,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1133935,0.365,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_4,4,J2,0.06062829575024985,606.2829575024984,0.05,500,3,24,475,0.4,300,200,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11475650000000001,0.375,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_5,5,J2,0.055841546174149104,558.4154617414911,0.05,500,3,25,474,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11452350000000001,0.31,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_6,6,J2,0.06028288455989851,602.8288455989851,0.05,500,3,24,475,0.4,300,200,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11536100000000002,0.375,0.95
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,device_7,7,J2,0.056420148523625605,564.2014852362561,0.05,500,2,27,473,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1135545,0.235,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_0,0,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_1,1,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_2,2,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_3,3,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_4,4,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_5,5,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_6,6,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_7,7,I1,0.07897374816702595,789.7374816702594,0.0,0,0,0,0,,0,0,0.0326,0.0,0.16423173803526447,,,,{},0.125,0.125,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_0,0,J1,0.0698762224458262,698.762224458262,0.0,0,0,0,0,,0,0,0.0156,0.0,0.07858942065491184,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11697750000000001,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_1,1,J1,0.06932714394254176,693.2714394254176,0.0,0,0,0,0,,0,0,0.0134,0.0,0.06750629722921915,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11700349999999998,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_2,2,J1,0.06972174457715859,697.2174457715859,0.0,0,0,0,0,,0,0,0.0145,0.0,0.07304785894206549,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1169,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_3,3,J1,0.06974401167340016,697.4401167340017,0.0,0,0,0,0,,0,0,0.0149,0.0,0.07506297229219143,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11702600000000002,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_4,4,J1,0.06978647090003555,697.8647090003556,0.0,0,0,0,0,,0,0,0.0144,0.0,0.072544080604534,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11696399999999998,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_5,5,J1,0.0700166755942362,700.166755942362,0.0,0,0,0,0,,0,0,0.0147,0.0,0.07405541561712846,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11691399999999999,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_6,6,J1,0.06981344633402001,698.1344633402001,0.0,0,0,0,0,,0,0,0.0146,0.0,0.07355163727959697,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11709000000000001,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_7,7,J1,0.06994018749521173,699.4018749521173,0.0,0,0,0,0,,0,0,0.016,0.0,0.08060453400503778,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1170595,0.23,1.0
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_0,0,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_1,1,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_2,2,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_3,3,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_4,4,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_5,5,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_6,6,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_7,7,I2,0.06255914563429886,625.5914563429886,0.05,500,3,20,478,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_0,0,J2,0.05992856997127165,599.2856997127165,0.05,500,3,22,476,0.384,308,192,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11416350000000001,0.375,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_1,1,J2,0.059321440930258595,593.214409302586,0.05,500,3,22,476,0.384,308,192,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11565999999999999,0.375,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_2,2,J2,0.05430430490213119,543.0430490213118,0.05,500,3,26,471,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.115575,0.315,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_3,3,J2,0.05587418619181415,558.7418619181415,0.05,500,2,32,468,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11350349999999998,0.37,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_4,4,J2,0.05941653616154415,594.1653616154415,0.05,500,3,22,476,0.384,308,192,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11506899999999998,0.375,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_5,5,J2,0.056042620359196875,560.4262035919687,0.05,500,3,28,471,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11330599999999999,0.24,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_6,6,J2,0.05771280946794432,577.1280946794432,0.05,500,2,36,464,0.814,93,407,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1131205,0.375,0.95
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,device_7,7,J2,0.06009048710983642,600.9048710983642,0.05,500,3,22,476,0.384,308,192,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11337950000000001,0.375,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_0,0,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_1,1,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_2,2,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_3,3,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_4,4,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_5,5,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_6,6,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_7,7,I1,0.08005593378496867,800.5593378496867,0.0,0,0,0,0,,0,0,0.0331,0.0,0.16241413150147202,,,,{},0.125,0.125,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_0,0,J1,0.07072327367672832,707.2327367672831,0.0,0,0,0,0,,0,0,0.0146,0.0,0.07163886162904809,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11713649999999998,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_1,1,J1,0.07078609388376887,707.8609388376886,0.0,0,0,0,0,,0,0,0.0153,0.0,0.07507360157016683,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.117149,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_2,2,J1,0.07077083295587203,707.7083295587203,0.0,0,0,0,0,,0,0,0.0157,0.0,0.07703631010794897,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11721750000000002,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_3,3,J1,0.0704843450483105,704.843450483105,0.0,0,0,0,0,,0,0,0.015,0.0,0.07360157016683022,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11724000000000001,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_4,4,J1,0.07055816255595623,705.5816255595623,0.0,0,0,0,0,,0,0,0.0143,0.0,0.07016683022571148,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1172105,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_5,5,J1,0.07040474355864591,704.0474355864592,0.0,0,0,0,0,,0,0,0.0132,0.0,0.0647693817468106,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11728499999999999,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_6,6,J1,0.07048308269592221,704.8308269592221,0.0,0,0,0,0,,0,0,0.0143,0.0,0.07016683022571148,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1172875,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_7,7,J1,0.07092773919522767,709.2773919522767,0.0,0,0,0,0,,0,0,0.0145,0.0,0.07114818449460256,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11705650000000001,0.23,1.0
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_0,0,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_1,1,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_2,2,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_3,3,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_4,4,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_5,5,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_6,6,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_7,7,I2,0.06346533654087659,634.6533654087659,0.05,500,6,89,394,1.0,0,500,0.0,0.0,0.0,,,,"{""budget"": 500}",0.11875,0.125,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_0,0,J2,0.060841060115831735,608.4106011583174,0.05,500,3,32,467,0.346,327,173,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1147155,0.415,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_1,1,J2,0.05695614382195706,569.5614382195706,0.05,500,4,74,407,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1141985,0.425,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_2,2,J2,0.05551485196966364,555.1485196966364,0.05,500,4,75,409,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11483399999999999,0.33,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_3,3,J2,0.06069789201453768,606.9789201453768,0.05,500,3,32,467,0.346,327,173,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1147685,0.425,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_4,4,J2,0.05657167908064513,565.7167908064513,0.05,500,4,78,406,1.0,0,500,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1137685,0.265,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_5,5,J2,0.0608232680394415,608.232680394415,0.05,500,3,32,467,0.346,327,173,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.114238,0.425,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_6,6,J2,0.058790418470721736,587.9041847072174,0.05,500,4,52,436,0.754,123,377,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.11353449999999998,0.415,0.95
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,device_7,7,J2,0.06110398158956798,611.0398158956798,0.05,500,3,32,467,0.346,327,173,0.0,0.0,0.0,,,,"{""joint"": true, ""source"": ""heuristic""}",0.1139675,0.425,0.95
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_0,0,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_1,1,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_2,2,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_3,3,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_4,4,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_5,5,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_6,6,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_7,7,I1,0.08159698227347871,815.9698227347872,0.0,0,0,0,0,,0,0,0.0354,0.0,0.16986564299424184,,,,{},0.125,0.125,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_0,0,J1,0.07187486093021525,718.7486093021525,0.0,0,0,0,0,,0,0,0.0167,0.0,0.08013435700575816,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11727,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_1,1,J1,0.07105162324582608,710.5162324582608,0.0,0,0,0,0,,0,0,0.0163,0.0,0.07821497120921306,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1174645,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_2,2,J1,0.07103657680209731,710.3657680209731,0.0,0,0,0,0,,0,0,0.0157,0.0,0.07533589251439539,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11734699999999998,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_3,3,J1,0.07125200528657254,712.5200528657253,0.0,0,0,0,0,,0,0,0.0153,0.0,0.07341650671785029,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11733450000000001,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_4,4,J1,0.07183404756127958,718.3404756127958,0.0,0,0,0,0,,0,0,0.0164,0.0,0.07869481765834933,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1171625,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_5,5,J1,0.07182812325826413,718.2812325826412,0.0,0,0,0,0,,0,0,0.0163,0.0,0.07821497120921306,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.1171685,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_6,6,J1,0.07177217999773829,717.7217999773828,0.0,0,0,0,0,,0,0,0.0152,0.0,0.07293666026871401,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11718799999999999,0.23,1.0
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,device_7,7,J1,0.07196088336966268,719.6088336966268,0.0,0,0,0,0,,0,0,0.0154,0.0,0.07389635316698656,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.11719,0.23,1.0
