N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,I1_energy_j,J1_energy_j,I2_energy_j,J2_energy_j,server_only_percent,targeting_indep_percent,targeting_joint_percent,interaction_percent_points,total_percent,identity_error_percent_points,I1_violation_rate_mean,J1_violation_rate_mean,I2_violation_rate_mean,J2_violation_rate_mean,I1_violation_set_sha256_by_device_json,J1_violation_set_sha256_by_device_json,I2_violation_set_sha256_by_device_json,J2_violation_set_sha256_by_device_json,I2_violation_spread,J2_violation_spread,I2_jain_index,J2_jain_index,J2_source,J2_heuristic_selected,J2_I2_guard_selected,J2_J1_guard_selected,J2_repair_success,J2_lambda_initial_json,J2_lambda_final_json,J2_iterations
4,independent,0.975,1702,1.2,75.456,62.88,0.15,drop,0.4436293761354715,0.28931679009812905,0.21163551751515863,0.15517865865024227,34.78412258935257,52.29452130543057,30.236530460716132,-22.05799084471444,65.0206530500687,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""9d0994daba95d42f438ba24d822c1ecf4025a6f7808a5fc11fa06dc9fe923a9b"", ""e369df71762e9eaecded69834f9c4399c5369b183bc746e8fea724b2ad917812"", ""542c77d958088db34027828361eab0f9c4cc661cad522406e4028abad3d9d191"", ""a9e8dedfb6bb6f371d3d7ea505cb2d2664ca2e2a020fbed0f32fa0e4964b6b01""]","[""f11f894451d359e1a3075e33e64abe73fcd4d5abe94ec8d4312e91ede58fe545"", ""2a46249ad514e6c196cb9cb1f49dc4b97a021bc98e018df6d1e026f3f9df310c"", ""98d33fc2777fd581c0f09c9edfc375e74c900ad134efb3199e76925758b05c10"", ""8af22990e1bd01979c74bce70d4bcefb01e7518fb379d1978bbbcadfc3cc4c82""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03905032982970276, 0.0388874830739828, 0.03884881371479326, 0.03885919161729883]","[0.16123093842621683, 0.16086043605814523, 0.16060524493824105, 0.16115125215541193]",20
4,independent,0.975,1703,1.2,75.456,62.88,0.15,drop,0.44336046539954405,0.28842784008390476,0.21202163885412442,0.15527372145824334,34.94507007430587,52.178496866414,30.032925580242402,-22.1455712861716,64.97799565454827,-3.552713678800501e-15,0.0,0.0,0.15,0.14999,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""66dded2d7df77e51738c81013a9222d9b84b026dae98e5f7b039d461a5283deb"", ""2503fcb87d97da93463bf306857dd023453a97833ff52a9049b15c1cea87afd5"", ""31a9ce15ee8a65b75d5d18cf7d6167a8e2036bd66c98b02fba73fc40ac4184bf"", ""55af8bdf0cdbfda192f20836491e220e8274b17d739b19ff86109b0408d611c1""]","[""490e2cc9c525b76fd0933273270fcf2819f9dd62127e39f01bd0819d7f90a860"", ""c589e8cb966ebffdc5c74953c3494495efa00e2fe2419d021670808a5c37b0b5"", ""dc3e3d65c0dd57c55b01e44cfc139a1a16f9ff00853d8b6c25ba0325d2345f58"", ""f8fa57b5b7ec9a3dcd74076adaf44d3fe4478de5d8625944f7ac863df983a623""]",0,3.999999999998449e-05,1,0.999999986664889,heuristic,True,False,False,True,"[0.03890212919706913, 0.03893383470932808, 0.03890246954302754, 0.0390903281693642]","[0.16059424852875948, 0.1607795439883426, 0.1609551107983077, 0.16174598551978248]",20
4,independent,0.975,1704,1.2,75.456,62.88,0.15,drop,0.447493375106012,0.29117516270814536,0.2129369489274058,0.15643693864355127,34.93196125212682,52.41561981181047,30.109546098347124,-22.30607371346335,65.04150735047394,-7.105427357601002e-15,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""9a8b029a68af248b22129e59fc8075713a0958bf500a4b66dcd0b3606b934874"", ""5e50726c554315a16ee09971dfe24a961f4a5ef3db6f55ad3b622aa517a1db91"", ""f4e6678b17dc36f00bf691e91fc978db3205d6a1e7daeb757f4ac52392854db9"", ""8cb91dfc1cee996f2e2efb0af153e80623d8de76cd7a4496ee90a7ff295e0426""]","[""a68bdb9ad190184841b4b71d0239789b81330f9de539da57f47547bffddf1df1"", ""fc7e462a77054ca10824bbac71429f6aebe0ff0ba0b76550ff0f027cbf0157a3"", ""18a9418edd05a887313852fc81d0529038d2c7fa679db7859493c9aedaa1ff97"", ""454e1bbdd41c424a9117415545393f9442ac41f6375696558386b647a56f8f5e""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.039037533898155195, 0.039122229561766926, 0.03883831072641163, 0.039114338962785454]","[0.1617607121247841, 0.16108166522329237, 0.16086082885900996, 0.1611551983157718]",20
4,independent,0.975,1705,1.2,75.456,62.88,0.15,drop,0.43907944538330224,0.28677436583686083,0.21081606882932116,0.15434956681900822,34.6873626510765,51.98680533877291,30.159644321826548,-21.827161016946363,64.84700697290303,-1.4210854715202004e-14,0.0,0.0,0.15,0.14998,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""6c3b1f31b1db04dbf8fce80463d856a765f113e7e3431f479d2d17b1575ba1a6"", ""40a212fbe3c70345f799d07cc30fa5aab60b6b2cca5aadc9bef0be3fceec18d5"", ""815b4a1fe22e1c40cea44552c3995084fd81afeaceb35a2db66733866692efc9"", ""510954e370f291d82fe76b398fc1c21cc98638b5bd7bbe936b40d36b450894a7""]","[""cbfe97d35a907a166133d95ad74b968fb8eb4ab3607b5f623db507d2986e2a53"", ""d44fcacbdc272d301c6c484ab7fa95480c92eb0838c7d453ab4e7fa452cc4440"", ""b740edc82fe13e49e7f916528d903544e1f5c9d2e1f77d1133109ec0e4735a72"", ""7c3f849488be6d29be45b9a2218d715ca6a145128470af237929dc7eb1a8622f""]",0,3.999999999998449e-05,1,0.9999999822174811,heuristic,True,False,False,True,"[0.03903292737367864, 0.038731633379420205, 0.03893113189747831, 0.03882786400127781]","[0.16094656922337305, 0.1603974041343042, 0.16085483161890743, 0.1607772138847896]",20
4,independent,0.975,1706,1.2,75.456,62.88,0.15,drop,0.4425040143415138,0.28822333183919896,0.2122063661332819,0.1555450063654541,34.865374663752725,52.044194118992515,29.983530357613198,-22.060663761379317,64.84890502136592,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""a24c919ae4c0c91b1520ec35ec0f28dab29bf81672c40ddfa1b776cb283c7a83"", ""c5f016b9014c9e485f98124f1607ca2cf93cee5c02be67208b88db3c835f50d6"", ""aa2c5ccb972be780f51c875ce3ca137427eb0454a9672932541ef9e296adc0e9"", ""b50a3ac150a36139be921c9f4e93b46a5e89f0396c2448dfd85c3f01372c76e2""]","[""9f712b1a4aeb4888cd066db5e0950ecef53f11bafc89064d21aa5f659ea51b27"", ""a6075f6fa50620e10db03d05c4f041d2048f655d7e90ffa3b070f3245c1fb9f9"", ""077b088b67e965beca108acb73e6c82f8ab1deb361c004fc28f52cdc192261ce"", ""efae63b68aae2def99894763bc3176e095c128dfa928c66c0f908fa711e140c5""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03886006520707707, 0.038917605509971226, 0.03905138073440255, 0.038898188725729296]","[0.16077763568326753, 0.16052307209275388, 0.16150793227179466, 0.16128746902394595]",20
4,independent,0.975,1707,1.2,75.456,62.88,0.15,drop,0.4466329783217849,0.2910504160591468,0.21335967831528968,0.1566513484626436,34.83454420388676,52.229304894371055,30.091613051392926,-22.13769184297813,64.92615725527969,7.105427357601002e-15,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""a67de2abbbaa8e7948ca7e719c8c98dcbad8fee7fdc89b60ec075032ca52b62b"", ""ab338670aed0f91d8ae1ad82fe28e23ea67f0032ec6f9c7ee49de48a1bb2e169"", ""9927b2db595e545554575511294e95a786538dab28d44ba606e7fef83b3607d2"", ""0ec37e42ba064d451fdb6ca4f1dd3e4f1849939895059ae7d26c808ec7207b49""]","[""8083657015ba76abef6cb1ec574cb0689f96c9aa4e53042ae3e42e0eb75a05cd"", ""e4230b03a5781a52a02e361b20cfe0a4d599c1b518e6323c301dcd09e2befe5d"", ""8acb450afbd6a5fd4e12657662ea252ca8a33320818d76e3df755b2f37754ec1"", ""348f91541d2ca896b96ca2fd7696adb7c40c2177173748f8eb1c71b4d7c5d0cb""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03912119120106675, 0.038984730949361335, 0.03905967812447266, 0.03897982300064858]","[0.16167910219762768, 0.16101682606478243, 0.1612153389907964, 0.16090350466242048]",20
4,independent,0.975,1708,1.2,75.456,62.88,0.15,drop,0.44074144484441635,0.28746147445251996,0.21074702897266762,0.15439267681741228,34.77775284918007,52.18352359691015,30.19203190253223,-21.99149169437792,64.96978475171228,-1.4210854715202004e-14,0.0,0.0,0.15,0.14998,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""6d96b9d2a534951953ee7173aef23a55c30978c76602c337896b96163850c0d9"", ""84c87c2f9c66097e68624ac11505a864e2f3fd4a36499bb28f2a1983ad604269"", ""595a87508d15d2ca386a760897beff1b94b3d983a4b3f8945f684bdbc6b65c4e"", ""7a7d800ff697beee8db1a567491878b6cd86678385f01d5520743c6c41aec19e""]","[""51b73371633ec37a788499da47fc8ced203d1e1737c108c5cea533c685bc342f"", ""b4df91e48ac5f5628f6c731379a1b231f9366769b902d0f92abda059ee59ba30"", ""f762fdac20376614eab2c7fb8f393217ad4ba474258e76b16c393351052de431"", ""f27ff7b2c5d6b0e708e9d47df385971e86ddadea82552a2c3750541274afae12""]",0,3.999999999998449e-05,1,0.9999999911087403,heuristic,True,False,False,True,"[0.03881550397571634, 0.039056142750553025, 0.038908167107132866, 0.03888510237655479]","[0.16087464240114815, 0.161029856209589, 0.16037814979127518, 0.16061015660701505]",20
4,independent,0.975,1709,1.2,75.456,62.88,0.15,drop,0.4450503083371246,0.28872728306171286,0.2122081883931643,0.1555845366371551,35.12479878050043,52.318157202035444,29.916336182763054,-22.40182101927239,65.04113496326349,7.105427357601002e-15,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""311218a72dff67f0a46ebb69878f1040a76164fac4a503574f25c07d1615b11f"", ""bc46d4899a11efd0995af32eba0f8cd0a09cb4a10350d1e26478c2d86217cbc0"", ""2fa2a953ad8c597946afb0a2ab7c5432f1e6db981c3b6a4920f0f54d2b09fd24"", ""ab8a880acdfd3a3a6562fad28a6084bdf9170850d295d222c94cd574898ea8ea""]","[""61de2b8830b94dff559e01d1b8433a50172dac1c26adc10f9d0aaf1c25992f4f"", ""ddbe1bb0aa5ee94ee2c3f79be376f0358f5accd67ca38c7c7d245ac1353ae592"", ""0d5ecc808606a9663674090b3ac6e46b51cf2e43b194230dfd2550fa0fe0a04f"", ""9cec977d7dfffb0a919c4a109935ed8f274f9765d7578fe1fd268e4afe9ce46a""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038892568230849314, 0.03894991525346615, 0.039008931305079764, 0.0389408400421464]","[0.1610537999705457, 0.1608463255957267, 0.16132977977172694, 0.16120801187883155]",20
4,independent,0.975,1710,1.2,75.456,62.88,0.15,drop,0.44763767430809354,0.2918687544911895,0.2135273790451104,0.15726448687803501,34.797991491148196,52.29905986462013,30.06991487506277,-22.229144989557362,64.86790636621096,-7.105427357601002e-15,0.0,0.0,0.15,0.149955,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""d88a7f85bfac0ed25ae5f887cc98f5f1c8987260df0421e17a70cb32a8463638"", ""deca798dd7d98892b7e0022fa8a01a3a9f496ec533b411b4cd8ae30998735eaa"", ""40e7c129c8076ea5f4ef5c6bc5b3f167b73e2a4e78cf4af429d7d92044ec6142"", ""14a43800d58cd7044e1ba9febcd80a231ab4ac23a7d6fa561f5ab6c26b4e2d62""]","[""0705b4754226ae1c5ad21d37b1bc59c0733415286c7c70464c69b33e09416a28"", ""2bb9bcb82fb464e90149309b2cd652c6fc999b6b1ba8851d67a3c5515f3a7a4d"", ""fe795ac77d299b4320a68af67c36b0cbf1c050363f8b64ca99e91364f0a9c5aa"", ""58b992055dde4e299ed5810db4b76b44325e9578a9ff5f46a21bfa6eaa871db0""]",0,0.00017999999999998573,1,0.9999997298380002,heuristic,True,False,False,True,"[0.038977619210524846, 0.038872072747981476, 0.03925025768259072, 0.03889738106528007]","[0.16128714605455677, 0.1608773999521106, 0.16160972406364538, 0.1613756510762361]",20
4,common,0.0,1701,1.2,75.456,62.88,0.15,drop,0.4440080927321026,0.36508133930556624,0.21297196989029013,0.1840837727252097,17.77597181638708,52.03421438113534,40.764474689330385,-11.269739691804958,58.54044650571746,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710"", ""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710"", ""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710"", ""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710""]","[""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710"", ""d2f5c47862f2540ce7c77bca2e665a67488e624eceafd0efcc0d641b640cd0fd"", ""c2abd54914d085d241bb8eed16e3b8ccb65e1934d0c9214d100a421907a95488"", ""5e62fd399ece4c731437be9a595be7e17258aba68abcdac070cecdbe37f8c710""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.0389646259169438, 0.0389646259169438, 0.0389646259169438, 0.0389646259169438]","[0.18144060625547065, 0.15877809817721947, 0.16188428802043422, 0.16860104261121764]",20
4,common,0.0,1702,1.2,75.456,62.88,0.15,drop,0.44625351474522557,0.36653489049483,0.21318908943875195,0.18414195251521887,17.86397677918759,52.22691084899005,40.872045138679226,-11.354865710310825,58.736021917866815,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d"", ""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d"", ""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d"", ""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d""]","[""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d"", ""41447440cee4bcd8bd6f6e2bcc0d82cee0a5b5276027fcab6b6a2c885fddebea"", ""a05c27f70723e51252f456fcdf872a6a538c48b6f273510b3fc8b4b9ebb8ee0c"", ""c37a689681ea03584c0d78664fcb77d9a35a6f1c3c548f2f3638dbdd1b0c842d""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.039012182517891965, 0.039012182517891965, 0.039012182517891965, 0.039012182517891965]","[0.16838399066168772, 0.15877988003569948, 0.16179731616780602, 0.18124845082130359]",20
4,common,0.0,1703,1.2,75.456,62.88,0.15,drop,0.44577834241003045,0.3654571135136411,0.21288085895701409,0.18345629787671827,18.01819901391918,52.24513200751135,40.82764870382981,-11.417483303681543,58.845847717748995,7.105427357601002e-15,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70"", ""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70"", ""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70"", ""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70""]","[""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70"", ""64c97b7395450f026ee13486d370d9a756cb2fb9ca7be352923bf5c5c31eec70"", ""11366e9528ecae3b1c151f6cba7818b8dfcec6198bfb6cff9e33a1427ec1014d"", ""d8b0426be46d07f1d657d048f04a26060f1d18de3ff8a78e3a27d387d2aa2102""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03892834250852201, 0.03892834250852201, 0.03892834250852201, 0.03892834250852201]","[0.181342125661635, 0.1682865112014862, 0.1617571475645769, 0.15872490390669408]",20
4,common,0.0,1704,1.2,75.456,62.88,0.15,drop,0.4473487059667389,0.3666863909811172,0.2122261047848229,0.18365059145101814,18.03119443730303,52.55913296402779,40.91568771492279,-11.643445249105,58.94688215222582,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4"", ""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4"", ""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4"", ""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4""]","[""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4"", ""908b27b3fe17d8aacc4f8d88950b0d9df14006a340b02441288f77ecb4e33a08"", ""bf242e1fda011fca4328a4b7597afddc66379f4a9b7ba3c0ea96e1a3f67a7fb4"", ""a4ba9999690d39d8266aabd1be3b5e5916999f23951ad4b06487477e6d192a2e""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.03888053989182873, 0.03888053989182873, 0.03888053989182873, 0.03888053989182873]","[0.18122553229660462, 0.16150359996656888, 0.16835963017899544, 0.158607265466143]",20
4,common,0.0,1705,1.2,75.456,62.88,0.15,drop,0.4452870114571348,0.36522282751289914,0.2127553465243322,0.18362284540607224,17.980354666586308,52.220626011946244,40.7826811549181,-11.437944857028143,58.76303582150441,0.0,0.0,0.0,0.15,0.15,"[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee"", ""2cc0e76cf249e059bae621b9db3586434963e37d8297c71b43892aab16847eee""]","[""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188"", ""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188"", ""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188"", ""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188""]","[""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188"", ""f1371d0a0ceacd2a54e29dc38412e6486e4585ee27ad566ed954ffb3e6ab3188"", ""ece5ea1434ad7fadc1a5c4146196689e8de4f0661883b58aa354cebca36e08e7"", ""dfd60af334997cfb387ec411b8a67a0a821ac69d34a40b8242374275d06dfa8b""]",0,0.0,1,1.0,heuristic,True,False,False,True,"[0.038959757886134885, 0.038959757886134885, 0.038959757886134885, 0.038959757886134885]","[0.18118697595964608, 0.16831400050758988, 0.15872187964561246, 0.16167738719052596]",20
