N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,check,passed,detail,severity
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=7.105427357601002e-15,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.2778865707762104, ""I2"": 0.16105250934474313, ""J1"": 0.24653993632581978, ""J2"": 0.14516629731959732}",required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.2778865707762104, ""I2"": 0.16105250934474313, ""J1"": 0.24653993632581978, ""J2"": 0.14516629731959732}",required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.2778865707762104, ""I2"": 0.16105250934474313, ""J1"": 0.24653993632581978, ""J2"": 0.14516629731959732}",required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.2778865707762104, ""I2"": 0.16105250934474313, ""J1"": 0.24653993632581978, ""J2"": 0.14516629731959732}",required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I1_within_one,True,max=1,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J1_within_one,True,max=1,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I2_within_one,True,max=1,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=0.0,required
4.0,independent,0.975,1702.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.27927352537591105, ""I2"": 0.16362282442197199, ""J1"": 0.26419039833178976, ""J2"": 0.15447184003848066}",required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.27927352537591105, ""I2"": 0.16362282442197199, ""J1"": 0.26419039833178976, ""J2"": 0.15447184003848066}",required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.27927352537591105, ""I2"": 0.16362282442197199, ""J1"": 0.26419039833178976, ""J2"": 0.15447184003848066}",required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.27927352537591105, ""I2"": 0.16362282442197199, ""J1"": 0.26419039833178976, ""J2"": 0.15447184003848066}",required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,capacity_I1_within_one,True,max=1,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,capacity_J1_within_one,True,max=1,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,capacity_I2_within_one,True,max=1,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
4.0,common,0.0,1701.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.2796873135036165, ""I2"": 0.1623575307196192, ""J1"": 0.26426370975735797, ""J2"": 0.1540010937693392}",required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.2796873135036165, ""I2"": 0.1623575307196192, ""J1"": 0.26426370975735797, ""J2"": 0.1540010937693392}",required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.2796873135036165, ""I2"": 0.1623575307196192, ""J1"": 0.26426370975735797, ""J2"": 0.1540010937693392}",required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.2796873135036165, ""I2"": 0.1623575307196192, ""J1"": 0.26426370975735797, ""J2"": 0.1540010937693392}",required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I1_within_one,True,max=1,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J1_within_one,True,max=1,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I2_within_one,True,max=1,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=0.0,required
4.0,common,0.0,1702.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.2771233630440976, ""I2"": 0.16033467886899258, ""J1"": 0.2611536912108963, ""J2"": 0.15163510447303946}",required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.2771233630440976, ""I2"": 0.16033467886899258, ""J1"": 0.2611536912108963, ""J2"": 0.15163510447303946}",required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.2771233630440976, ""I2"": 0.16033467886899258, ""J1"": 0.2611536912108963, ""J2"": 0.15163510447303946}",required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.2771233630440976, ""I2"": 0.16033467886899258, ""J1"": 0.2611536912108963, ""J2"": 0.15163510447303946}",required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,capacity_I1_within_one,True,max=1,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,capacity_J1_within_one,True,max=1,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,capacity_I2_within_one,True,max=1,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=0.0,required
4.0,common,0.975,1701.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.2774003344039151, ""I2"": 0.15941277808758386, ""J1"": 0.2608151418932828, ""J2"": 0.1505878122832919}",required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.2774003344039151, ""I2"": 0.15941277808758386, ""J1"": 0.2608151418932828, ""J2"": 0.1505878122832919}",required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.2774003344039151, ""I2"": 0.15941277808758386, ""J1"": 0.2608151418932828, ""J2"": 0.1505878122832919}",required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.2774003344039151, ""I2"": 0.15941277808758386, ""J1"": 0.2608151418932828, ""J2"": 0.1505878122832919}",required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I1_within_one,True,max=1,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J1_within_one,True,max=1,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_I2_within_one,True,max=1,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,capacity_J2_within_one,True,max=1,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,decomposition_total_identity,True,error_pp=0.0,required
4.0,common,0.975,1702.0,1.35,84.888,62.88,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.27746424177451307, ""I2"": 0.22862636335400374, ""J1"": 0.24680494942803166, ""J2"": 0.21942302973108946}",required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.27746424177451307, ""I2"": 0.22862636335400374, ""J1"": 0.24680494942803166, ""J2"": 0.21942302973108946}",required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.27746424177451307, ""I2"": 0.22862636335400374, ""J1"": 0.24680494942803166, ""J2"": 0.21942302973108946}",required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.27746424177451307, ""I2"": 0.22862636335400374, ""J1"": 0.24680494942803166, ""J2"": 0.21942302973108946}",required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,capacity_I1_within_one,True,max=1,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,capacity_J1_within_one,True,max=1,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,capacity_I2_within_one,True,max=1,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,capacity_J2_within_one,True,max=1,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,decomposition_total_identity,True,error_pp=-1.7763568394002505e-15,required
4.0,independent,0.0,1701.0,1.35,84.888,62.88,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.2777449117498346, ""I2"": 0.22884782258573505, ""J1"": 0.24702872273034676, ""J2"": 0.21965694405588485}",required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.2777449117498346, ""I2"": 0.22884782258573505, ""J1"": 0.24702872273034676, ""J2"": 0.21965694405588485}",required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.2777449117498346, ""I2"": 0.22884782258573505, ""J1"": 0.24702872273034676, ""J2"": 0.21965694405588485}",required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.2777449117498346, ""I2"": 0.22884782258573505, ""J1"": 0.24702872273034676, ""J2"": 0.21965694405588485}",required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,capacity_I1_within_one,True,max=1,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,capacity_J1_within_one,True,max=1,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J1_device_0,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J1_device_1,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J1_device_2,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J1_device_3,True,count=0 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,capacity_I2_within_one,True,max=1,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_I2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,capacity_J2_within_one,True,max=1,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J2_device_0,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J2_device_1,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J2_device_2,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,budget_J2_device_3,True,count=1500 budget=1500,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,decomposition_total_identity,True,error_pp=0.0,required
4.0,independent,0.0,1702.0,1.35,84.888,62.88,0.15,late,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,energy_J2_le_I2,True,"{""I1"": 0.2747924101021859, ""I2"": 0.22615980313941506, ""J1"": 0.24421806984723926, ""J2"": 0.2170968768821605}",required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,energy_J2_le_J1,True,"{""I1"": 0.2747924101021859, ""I2"": 0.22615980313941506, ""J1"": 0.24421806984723926, ""J2"": 0.2170968768821605}",required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,energy_J1_le_I1,True,"{""I1"": 0.2747924101021859, ""I2"": 0.22615980313941506, ""J1"": 0.24421806984723926, ""J2"": 0.2170968768821605}",required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,energy_I2_le_I1,True,"{""I1"": 0.2747924101021859, ""I2"": 0.22615980313941506, ""J1"": 0.24421806984723926, ""J2"": 0.2170968768821605}",required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,capacity_I1_within_one,True,max=1,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_0,True,count=0 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_1,True,count=0 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_2,True,count=0 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,budget_I1_device_3,True,count=0 budget=1500,required
4.0,independent,0.975,1701.0,1.35,84.888,62.88,0.15,late,capacity_J1_within_one,True,max=1,required
