N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,check,passed,detail,severity
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
8.0,independent,0.0,1703.0,1.2,118.392,98.66,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.639154822085369, ""I2"": 0.3748843844205659, ""J1"": 0.49747301645245046, ""J2"": 0.280151898261953}",required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.639154822085369, ""I2"": 0.3748843844205659, ""J1"": 0.49747301645245046, ""J2"": 0.280151898261953}",required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.639154822085369, ""I2"": 0.3748843844205659, ""J1"": 0.49747301645245046, ""J2"": 0.280151898261953}",required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.639154822085369, ""I2"": 0.3748843844205659, ""J1"": 0.49747301645245046, ""J2"": 0.280151898261953}",required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
8.0,independent,0.75,1701.0,1.2,118.392,98.66,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.6406179028827377, ""I2"": 0.37678514502277966, ""J1"": 0.4991742453205907, ""J2"": 0.28166930917355776}",required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.6406179028827377, ""I2"": 0.37678514502277966, ""J1"": 0.4991742453205907, ""J2"": 0.28166930917355776}",required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.6406179028827377, ""I2"": 0.37678514502277966, ""J1"": 0.4991742453205907, ""J2"": 0.28166930917355776}",required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.6406179028827377, ""I2"": 0.37678514502277966, ""J1"": 0.4991742453205907, ""J2"": 0.28166930917355776}",required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
8.0,independent,0.75,1702.0,1.2,118.392,98.66,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.6384512176781766, ""I2"": 0.3770842938669089, ""J1"": 0.49785008558622357, ""J2"": 0.2803989044115257}",required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.6384512176781766, ""I2"": 0.3770842938669089, ""J1"": 0.49785008558622357, ""J2"": 0.2803989044115257}",required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.6384512176781766, ""I2"": 0.3770842938669089, ""J1"": 0.49785008558622357, ""J2"": 0.2803989044115257}",required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.6384512176781766, ""I2"": 0.3770842938669089, ""J1"": 0.49785008558622357, ""J2"": 0.2803989044115257}",required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_4,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_5,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_6,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_7,True,count=0 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
8.0,independent,0.75,1703.0,1.2,118.392,98.66,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.6307014767504786, ""I2"": 0.37096247178339437, ""J1"": 0.49165497288143034, ""J2"": 0.2755229928501461}",required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.6307014767504786, ""I2"": 0.37096247178339437, ""J1"": 0.49165497288143034, ""J2"": 0.2755229928501461}",required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.6307014767504786, ""I2"": 0.37096247178339437, ""J1"": 0.49165497288143034, ""J2"": 0.2755229928501461}",required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.6307014767504786, ""I2"": 0.37096247178339437, ""J1"": 0.49165497288143034, ""J2"": 0.2755229928501461}",required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_4,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_5,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_6,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_7,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_4,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_5,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_6,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_7,True,count=0 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,capacity_J2_within_one,True,max=1,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_4,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_5,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_6,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,budget_J2_device_7,True,count=1500 budget=1500,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,J1_violation_sets_equal_I1,True,per-device violation arrays compared exactly,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,decomposition_total_identity,True,error_pp=-7.105427357601002e-15,required
8.0,independent,0.975,1701.0,1.2,118.392,98.66,0.15,drop,J2_repair_or_guard_feasible,True,source=heuristic repair_success=True,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_I2,True,"{""I1"": 0.6336618246824842, ""I2"": 0.3725464254292645, ""J1"": 0.49361472424223374, ""J2"": 0.27743564105061225}",required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,energy_J2_le_J1,True,"{""I1"": 0.6336618246824842, ""I2"": 0.3725464254292645, ""J1"": 0.49361472424223374, ""J2"": 0.27743564105061225}",required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,energy_J1_le_I1,True,"{""I1"": 0.6336618246824842, ""I2"": 0.3725464254292645, ""J1"": 0.49361472424223374, ""J2"": 0.27743564105061225}",required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,energy_I2_le_I1,True,"{""I1"": 0.6336618246824842, ""I2"": 0.3725464254292645, ""J1"": 0.49361472424223374, ""J2"": 0.27743564105061225}",required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,capacity_I1_within_one,True,max=1,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_0,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_1,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_2,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_3,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_4,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_5,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_6,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I1_device_7,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,capacity_J1_within_one,True,max=1,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_0,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_1,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_2,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_3,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_4,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_5,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_6,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_J1_device_7,True,count=0 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,capacity_I2_within_one,True,max=1,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_0,True,count=1500 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_1,True,count=1500 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_2,True,count=1500 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_3,True,count=1500 budget=1500,required
8.0,independent,0.975,1702.0,1.2,118.392,98.66,0.15,drop,budget_I2_device_4,True,count=1500 budget=1500,required
