N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,device,device_index,policy,mean_energy_j_mean,mean_energy_j_std,violation_rate_mean,violation_rate_std,max_violation_run_mean,max_violation_run_std,burst_count_ge2_mean,burst_count_ge2_std,violation_run_count_mean,violation_run_count_std,violation_state_bad_share_mean,violation_state_bad_share_std,boost_use_rate_mean,boost_use_rate_std,allocation_mean_mean,allocation_mean_std,allocation_max_mean,allocation_max_std,allocation_nonzero_rate_mean,allocation_nonzero_rate_std
2,common,0.0,1.35,0.05,drop,device_1,1,J1,0.07777539867417468,0.0007348461939041061,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.04950000000000001,0.0013228756555322965,0.35736349999999995,0.0007834080992688007,0.705,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.05,drop,device_1,1,J2,0.05905706920309347,0.00023719068404257215,0.049800000000000004,0.0003464101615137784,2.6666666666666665,0.5773502691896258,29.0,3.605551275463989,468.0,6.244997998398398,0.8704453441295547,0.22439524632471283,0.002733333333333333,0.0023860706890897706,0.3476136666666667,0.0005138439289641872,1.0,0.0,0.9502,0.0003464101615138174
2,common,0.0,1.35,0.05,late,device_0,0,I1,0.08530223309646755,0.00125904341554152,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.0714,0.0037986839826445137,0.49804999999999994,0.0001802775637731796,0.5,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.05,late,device_0,0,I2,0.07377199135187203,0.0012890280551588844,0.05000000000000001,0.0,2.6666666666666665,0.5773502691896258,25.333333333333332,3.055050463303893,473.6666666666667,3.5118845842842394,1.0,0.0,0.0253,0.0041581245772583575,0.4749999999999999,0.0,0.5,0.0,0.9499999999999998,0.0
2,common,0.0,1.35,0.05,late,device_0,0,J1,0.07822605769264257,0.0007030152856760546,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.04836666666666667,0.001650252505931542,0.35749733333333333,0.0010044678109990888,0.705,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.05,late,device_0,0,J2,0.06635917501325396,6.411314686079288e-05,0.046033333333333336,0.003655589327773751,2.6666666666666665,0.5773502691896258,19.333333333333332,5.507570547286102,439.6666666666667,32.88363321370272,0.7641493539092102,0.20603802541838198,0.0029333333333333334,0.005080682368868708,0.34873149999999997,0.0020803336270896456,0.8033333333333333,0.1703183294109396,0.9539666666666666,0.00365558932777385
2,common,0.0,1.35,0.05,late,device_1,1,I1,0.08530223309646755,0.00125904341554152,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.0714,0.0037986839826445137,0.49804999999999994,0.0001802775637731796,0.5,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.05,late,device_1,1,I2,0.07377199135187203,0.0012890280551588844,0.05000000000000001,0.0,2.6666666666666665,0.5773502691896258,25.333333333333332,3.055050463303893,473.6666666666667,3.5118845842842394,1.0,0.0,0.0253,0.0041581245772583575,0.4749999999999999,0.0,0.5,0.0,0.9499999999999998,0.0
2,common,0.0,1.35,0.05,late,device_1,1,J1,0.07849341848494927,0.0007794156362720378,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.04950000000000001,0.0013228756555322965,0.35736349999999995,0.0007834080992688007,0.705,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.05,late,device_1,1,J2,0.06669378301225924,0.0012684938221543957,0.04806666666666667,0.003348631561299828,2.0,0.0,25.0,4.358898943540674,455.6666666666667,29.160475533388233,0.8552036199095022,0.2507946870687967,0.0063,0.005467174773134658,0.3501876666666666,0.002672935761168488,0.9066666666666666,0.1616580753730952,0.9519333333333333,0.003348631561299845
2,common,0.0,1.35,0.15,drop,device_0,0,I1,0.08458421328569297,0.0011978671157940417,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.0714,0.0037986839826445137,0.49804999999999994,0.0001802775637731796,0.5,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.15,drop,device_0,0,I2,0.04422229006698902,0.0005228508471132492,0.15,0.0,4.333333333333333,0.5773502691896257,187.0,0.0,1279.6666666666667,3.785938897200195,1.0,0.0,0.0,0.0,0.425,0.0,0.5,0.0,0.85,0.0
2,common,0.0,1.35,0.15,drop,device_0,0,J1,0.07750803788186798,0.0006465870273393229,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.04836666666666667,0.001650252505931542,0.35749733333333333,0.0010044678109990888,0.705,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.15,drop,device_0,0,J2,0.04279718769750493,0.0005256790835524482,0.14953333333333332,0.0008082903768654652,4.333333333333333,0.5773502691896258,196.33333333333334,10.40832999733066,1268.0,10.583005244258363,0.9241345895020189,0.06721877638619136,0.0012666666666666666,0.002193931022920578,0.2987708333333334,0.006082395587540604,0.8033333333333333,0.17031832941093966,0.8504666666666667,0.0008082903768655232
2,common,0.0,1.35,0.15,drop,device_1,1,I1,0.08458421328569297,0.0011978671157940417,0.0038999999999999994,0.000360555127546399,1.0,0.0,0.0,0.0,39.0,3.605551275463989,1.0,0.0,0.0714,0.0037986839826445137,0.49804999999999994,0.0001802775637731796,0.5,0.0,0.9960999999999999,0.0003605551275463592
2,common,0.0,1.35,0.15,drop,device_1,1,I2,0.04422229006698902,0.0005228508471132492,0.15,0.0,4.333333333333333,0.5773502691896257,187.0,0.0,1279.6666666666667,3.785938897200195,1.0,0.0,0.0,0.0,0.425,0.0,0.5,0.0,0.85,0.0
