N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,sha256
4,common,0.75,1703,1.5,94.32000000000001,62.88,0.05,drop,cc8e4609af072bf0afc1576034aced08fba0715c18a6d606b1d62bdbb451bf60
4,common,0.975,1701,1.5,94.32000000000001,62.88,0.05,drop,44033df651f9b4d16bea3af3ccffee357afb93ee2092cee26a6a90330fa9db8c
4,common,0.975,1702,1.5,94.32000000000001,62.88,0.05,drop,46264abd622ccd876782f25ec57bada68c8318c3f249c75048a69731e71a2a7d
4,common,0.975,1703,1.5,94.32000000000001,62.88,0.05,drop,6031b3c96d29b1cb3b7b3cb673efab42340dd5103befc542a2194757197b16de
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.05,late,7d66a20708a0425950f725e38f7948b890398101635be26e65c6748c576175a8
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.05,late,2f77706f207ab782a3a10b08c72e41fa71e212c278969542acb25b25676dc22d
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.05,late,eed0c1eec0197c01a86fe526e97d0a660d5c3b9dc8ef36b703658fac9236ca1c
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.05,late,50dbd659a8680523b428c99597b53f727637d237ab219882e4fb992b9c69c092
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.05,late,990c19aff650a451eccbcd00e7d6af0a5d583f328ffb28c4bd608ae2113c0482
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.05,late,7f1368ab00e28e966c74e95993e95e3cd855865280d7328bc05fb485104c375b
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.05,late,f2b6a7f39a9d4dcdddc174552b9cfcb891ccfab7b7cec0fb93f6cadf6f30761d
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.05,late,58401c2aa8149a5feed5f11858309d2651019a4ac49685d8f804c463ea5d0011
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.05,late,c1bcb9568f047cb133cad1a6e2e7919bee7774bdddd228305feea0f11d58f8a5
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.05,late,4b09eaad447c91a34be261ff84f6bb6d3f196ea5c9ac6a81475806f5b74f122c
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.05,late,44d990c87e85721ab5cf87740774fc91df88ba3486fd1662f50f1a9e2076c312
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.05,late,f5557e70e2e65baf178460b1636b6c6ba6f5a2cfd087bb54775667d7e179f8de
4,common,0.75,1701,1.5,94.32000000000001,62.88,0.05,late,3162b289b6a283a7f65a465031ccdf5ec1e2acde8c2529dfef5197229595ef9b
4,common,0.75,1702,1.5,94.32000000000001,62.88,0.05,late,566d2f77c1d6463509a4ff6eba3040596635b0948b13a596576a08c052abfd5b
4,common,0.75,1703,1.5,94.32000000000001,62.88,0.05,late,0459f6abf01f448a6d204cde2d00933441e905640655ed082a6b7e7176f976c1
4,common,0.975,1701,1.5,94.32000000000001,62.88,0.05,late,aa02012c3136bf070261419a5f8b080040df00f059f817f134a79081f008cb0a
4,common,0.975,1702,1.5,94.32000000000001,62.88,0.05,late,eb33cd830a94607e0b91b51a3b83cfac8f3d87980a21dab6693a25e6927951e0
4,common,0.975,1703,1.5,94.32000000000001,62.88,0.05,late,fa6fbcc6b02ec7309959049ac4119de8184da684a853286bfd1ffdf8f81bceb8
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.15,drop,4944e8372c0f8993dabcc42250344357215c09f95d336d44eb0e018923df7bf0
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.15,drop,8afd72e40ed3e39111fd5cc48e81a20a9b065ca8d3d2218e2f0bf43cef72166b
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.15,drop,88aff466aab701a5e7bdcc17494fc9166c4db494bc36adf49bec13e910ad24bd
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.15,drop,8f60470a8251fd275f789ae5588db96139995a31d47125381a277a73ebfa54e7
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.15,drop,a8a27e2c76369baf5790fb4b87bb26aaaf553fee5aa87b640bbedc2df11ac664
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.15,drop,7b80bb374019eb5bf90b2eea95957ebd7313758a5320df8e1a5e6b24f32d7c6b
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.15,drop,c43cc470a72f8018eee7521f04eba26ae314e7536d538e63a5a85b57cba7f63f
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.15,drop,5ecdcaea2f8ab7842fe03dd9173b3085dee5b9fd96d5c67d288ad12ce865996f
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.15,drop,555d213680419efc0b0c0cf6b45bd271abfa46544ebc176df76217a4e9661cfb
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.15,drop,67029065a9efae2231da5d50fb8b8e0166a59ce72892c822c6297dae8e479db3
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.15,drop,98c61394c393598148ccd7b94b0adb981c7f20699940b9841c7c4de498c11fd3
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.15,drop,69ab14b12afa97a3816578114c0c2a94ca086ad9d4cedd507c65daef6de3663a
4,common,0.75,1701,1.5,94.32000000000001,62.88,0.15,drop,0254f90ebd00e397b6cea381a95b41fc55720940f4d713568d6c9ea180c49652
4,common,0.75,1702,1.5,94.32000000000001,62.88,0.15,drop,205292cf6e81e9368e4359b77405a725bc9941ef92238c60f36a96e8eb60dc92
4,common,0.75,1703,1.5,94.32000000000001,62.88,0.15,drop,efa273fcc70d268fe32b0078120cd5d6f047782247ba94dc43bf8bf6ec9bb6b9
4,common,0.975,1701,1.5,94.32000000000001,62.88,0.15,drop,1b91920fdaaf810b8f6be9811929abcb86dc81e555cab13a55d11fc5433e4ccd
4,common,0.975,1702,1.5,94.32000000000001,62.88,0.15,drop,2fb6b40b318b9ca319a60fdacb13600ea5d5fe82018684dcc83c55aef15b4692
4,common,0.975,1703,1.5,94.32000000000001,62.88,0.15,drop,a59fe25f65f36fc125b51d452560bf739a61848311ebb71c42842b9ab2d4e04b
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.15,late,23310854179f0aff49384d0e6c0f0eb87ec585097f672188c1ea83047589f362
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.15,late,d9de958b2839a39d52c93038dc4381a665e7078169df37ed3c32d0b99a6e059f
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.15,late,a899c99f586c7051c51f13966dbc3b582030afabd5290fbb43b8f5596aa68b78
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.15,late,814f581101fa4dc1d5c7bc3d7c1e3a804e5700d894ba9b46adac0fabd8503cb9
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.15,late,d3222879ec39ce44c0e89908df1c9005d44cab6ee032f30456359fd03767bf4f
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.15,late,a669b76a3fcf8ed78de8d552450f38d9b22803c825c3a3fc877db7c7f6073344
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.15,late,fecef4522200d41038a9ead742ee0da0a79c614295305bfdb57112f9ad8d1ba4
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.15,late,9402e97ff484618ef84ccf175cbf43ff33f747789ec974f9a32cffb533635a7b
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.15,late,4f3b35145e5b337a64902d2789f3ebc83bf6c59c76d6740652ea714d2aea5e4a
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.15,late,904dc13284adb79076a77f88ec3cdde1d9e3f039f415b3e23d023dc4051e496a
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.15,late,c3c85b9f9d17ffcac0e7e252e2950992d76c828115080f46e50011eef2c9b3ee
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.15,late,9e55beeb47c4a9177abe62c7e7ba06c8ee0503db7aaa264c0b68f4def34af705
4,common,0.75,1701,1.5,94.32000000000001,62.88,0.15,late,ffd4b786e0500a571090f97731a6b9e21762bcd84aea809cabfee0eea54a4e90
4,common,0.75,1702,1.5,94.32000000000001,62.88,0.15,late,50cad5b72875550ffbb00bd682e259a2e407516d162fe763af65c40a9c61c02e
4,common,0.75,1703,1.5,94.32000000000001,62.88,0.15,late,12d54fe238446f3b6f40c1d86bf2967e829684e4671011846584001994b7a73c
4,common,0.975,1701,1.5,94.32000000000001,62.88,0.15,late,34fb8b048dc2a588c9d4e3520c734596f724118e5a77650863becad40a24a407
4,common,0.975,1702,1.5,94.32000000000001,62.88,0.15,late,803fa7be21540081d7380bd527bc4f2e09472c6d2498c1aa34ed30a4a9d1945b
4,common,0.975,1703,1.5,94.32000000000001,62.88,0.15,late,d6f01e5dfada55ceaf669e2c4782c719e1154c2c7bf8ba6160ec82a7b75c6dbe
8,independent,0.0,1701,1.2,118.392,98.66,0.05,drop,8a5e3c43bd8f2c6b765498c0a19c90d10032d2f054c2b3c92b6ab3209c9d416e
8,independent,0.0,1702,1.2,118.392,98.66,0.05,drop,b69b37d010f543841dd83f39818440075ec054fd93378e58074dcb66b356a224
8,independent,0.0,1703,1.2,118.392,98.66,0.05,drop,eae8d50f5f12756ed92d23e228085271390cc339e7a02ff030525f8782a1b8c2
8,independent,0.75,1701,1.2,118.392,98.66,0.05,drop,cc5addc4fb585a049196b416249a5dd95c82f049ced5c895a85904d5513ffdd2
8,independent,0.75,1702,1.2,118.392,98.66,0.05,drop,f5ce2ccb12bf8f6468c1fb8dcf9d7439bc6dfee16452122bb280e243de3943ae
8,independent,0.75,1703,1.2,118.392,98.66,0.05,drop,f6b81d78851558ceff3528a6c6cf3fe663505a27a47337ac74e818d234d7d82f
8,independent,0.975,1701,1.2,118.392,98.66,0.05,drop,4ac237305f3ca7346b74475ed9bc51a35adb42b228650d80d7fdd3bef359317d
8,independent,0.975,1702,1.2,118.392,98.66,0.05,drop,24f1e8c38eae1d2700f288b550770a75b39c0cbd418ad95305c145bb94942f42
8,independent,0.975,1703,1.2,118.392,98.66,0.05,drop,162ddf8acda142ac41e7c701ec97e8fadc109cc65915960973e4540d531a565a
8,common,0.0,1701,1.2,118.392,98.66,0.05,drop,6df4d03cbea2182fb46ef19c7351ed09314395052f4a1c2ce2735e42854251f6
8,common,0.0,1702,1.2,118.392,98.66,0.05,drop,dff46cb91eef59e17220207fa3da3939fd7add263c095a2a64ba89ebb3e69c38
8,common,0.0,1703,1.2,118.392,98.66,0.05,drop,2cfe10b69d15fce58f63399733c008ab754318138043709157e0e8f1f2386f2f
8,common,0.75,1701,1.2,118.392,98.66,0.05,drop,6c736f52b27fa9a3f597353667237200d488edd15bd6da4c2ed3fa5cdda438bc
8,common,0.75,1702,1.2,118.392,98.66,0.05,drop,d87063a5c3f38e8c0c88310bf1713742a4459cf5f4d5e912afae2d56ce2cf18f
8,common,0.75,1703,1.2,118.392,98.66,0.05,drop,b2da59d0af4b9631cdccb3d39bfc6aea3217e68aa04932e8892ae8acae135ea9
8,common,0.975,1701,1.2,118.392,98.66,0.05,drop,0e4c1d44b4eaea1b1c1a6ed12e1ebb01f219ea4075636c60183bb200bc160cf0
8,common,0.975,1702,1.2,118.392,98.66,0.05,drop,c7f2d1b1c0539d2a94effc0126487bb3cf87c03f6e93a331010645bd82131ac6
8,common,0.975,1703,1.2,118.392,98.66,0.05,drop,9c360a200e5543c31e3f0961954f827c3a50f4d5f291fb068cfbd842b960d5b5
8,independent,0.0,1701,1.2,118.392,98.66,0.05,late,731d3373a16ae67cc370e9a1e63803c2a3b94388cb68b3d460e3eb155b0f1adc
8,independent,0.0,1702,1.2,118.392,98.66,0.05,late,de3df7fc395e08461b92c6f71f74c0be4a6a9bce2ab4dc1c3d7bf364fd642f4f
8,independent,0.0,1703,1.2,118.392,98.66,0.05,late,d284bc2587f766e782f537cfd266bcb19ad0e8c4c76e2a9addbb054b5218d1aa
8,independent,0.75,1701,1.2,118.392,98.66,0.05,late,87412ea8bdf5072fc9970882bd434a54f041f4ce0a7db86d82d8987a1319bc1f
8,independent,0.75,1702,1.2,118.392,98.66,0.05,late,8236bae162a552694f49c012864c99f2fe185805b01c0e642d7376b1409a8937
8,independent,0.75,1703,1.2,118.392,98.66,0.05,late,b71200eb7500d9b25edb841572d5d85b6354c9130801534d9bc48f1be6413a5f
8,independent,0.975,1701,1.2,118.392,98.66,0.05,late,d514ee63995ce8ee8d14341a1a15a73b653ff98943f137e13c9236b6c8e65bc5
8,independent,0.975,1702,1.2,118.392,98.66,0.05,late,4f62ff63efc2c90f8d61dee566c209002abcf21463daae4b4d6c69a1c02ce975
8,independent,0.975,1703,1.2,118.392,98.66,0.05,late,452668b1e62ed21f306c0eb7f6a74d7a0c3279f08de93fc848dc8e4cfef25132
8,common,0.0,1701,1.2,118.392,98.66,0.05,late,5e057d7e6c849cfb00f88f4210a5108b06432a5f05bd9d83c3c83ba0aa18e5a4
8,common,0.0,1702,1.2,118.392,98.66,0.05,late,eda1b9f607630b1df7c1847af92fe402c315ad6bc362c439dea899ebd700a0a9
8,common,0.0,1703,1.2,118.392,98.66,0.05,late,8a5112a2492a08bbebbc0c05e1f6a03b67559580ae0b63e523ef3cebbe4cf507
8,common,0.75,1701,1.2,118.392,98.66,0.05,late,227df773fe2dd03dfc08590b01798b360c3be99a52fca4e2b1a3cef0958841d0
8,common,0.75,1702,1.2,118.392,98.66,0.05,late,ed837a71074e6258e5c0af4ace2ab27c34bae2a44fd4fe34b47c0e6d78f7ba02
8,common,0.75,1703,1.2,118.392,98.66,0.05,late,5f28a5ed1efadb77d541c9fc2c498f12367f84914a911431714768f20c9c0cac
8,common,0.975,1701,1.2,118.392,98.66,0.05,late,af6b8dfe2f763ca646acdcefd6aba5714f0a5ac62a18e8feda2902583f06ff01
8,common,0.975,1702,1.2,118.392,98.66,0.05,late,bc41c07b37becaab19f7a7a70b4a0c1a2e4d867c03b0a3ae70bab1044944fa6c
8,common,0.975,1703,1.2,118.392,98.66,0.05,late,47b61aa0430f5d17efc1894f023b85be1a2581e58df0cc1ec6449a0d67c46a07
8,independent,0.0,1701,1.2,118.392,98.66,0.15,drop,a471a24cc649119e8fe7407d1c93e4498c11fec6dc11db39aca58c0516b552a4
8,independent,0.0,1702,1.2,118.392,98.66,0.15,drop,76b5f03d9a1d3568d1d6d3610015d660656dfc99e2c3e399bad7dce7c273f8c2
8,independent,0.0,1703,1.2,118.392,98.66,0.15,drop,cb7ac181bc02821a3326e30102580d365dae3c8e96e494d6da9dc05e6c401cf6
8,independent,0.75,1701,1.2,118.392,98.66,0.15,drop,7c4d7056cc7a3a3390e469df3297ca4956b3e805cd4cef6a8c42d8a877da7b42
8,independent,0.75,1702,1.2,118.392,98.66,0.15,drop,1f5154c47b89346e7ee112706c86f17fa6a0ae92071a16455fb0b44e1bc77e3c
8,independent,0.75,1703,1.2,118.392,98.66,0.15,drop,55b066f5415170619cc0896c1b0c0246f8413e66b5804a8a83005f98afc88ad5
8,independent,0.975,1701,1.2,118.392,98.66,0.15,drop,f15686b31c7334bd15244264dedce74b35dee88f95987d09d25777cedea7c135
8,independent,0.975,1702,1.2,118.392,98.66,0.15,drop,449470fd128555d1c1abfbb8b71cd25ba698123bf4fc4d2e889422d7d5f10589
8,independent,0.975,1703,1.2,118.392,98.66,0.15,drop,2aa6c30ace7326239c9584641c38bc4c03d21e5f493048040f54c5dafa5b8e96
8,common,0.0,1701,1.2,118.392,98.66,0.15,drop,4a51535e4eaaa02edb698b610acaff55a12acd3ee1bdc8f75d322a554becedef
8,common,0.0,1702,1.2,118.392,98.66,0.15,drop,3f43cd77a47138cac5550c1e15becb07ee16eef13c5c047f6991cc30ccf4636f
8,common,0.0,1703,1.2,118.392,98.66,0.15,drop,a49e50a445e071bf4b68149365a483ccd575ce6819b3405c56385094431800ce
8,common,0.75,1701,1.2,118.392,98.66,0.15,drop,7d644b72da2b1ccf8b78e1b5f42c1ead3ca13a0801fdf998f3c87e86008fdfed
8,common,0.75,1702,1.2,118.392,98.66,0.15,drop,236c9f4b9958e868a2f52d221407f4289c4c06117958112ec041e4cc812ba661
8,common,0.75,1703,1.2,118.392,98.66,0.15,drop,419e11b0f710f56211c8d7e7a437ad7f034b3f7a9100ab4da262bdf342170b5d
8,common,0.975,1701,1.2,118.392,98.66,0.15,drop,902e80aafd100f390eb1a82eed8073d470218c40778fd9abcb452b2008cf2558
8,common,0.975,1702,1.2,118.392,98.66,0.15,drop,b490da94a71113541839068f61ecc6ab289f3bf324499f40c285611a66bfd7f3
8,common,0.975,1703,1.2,118.392,98.66,0.15,drop,1b8b609eb21a04624459fb097d7d71939512c0074a80ec3dd811b22cb2be8440
8,independent,0.0,1701,1.2,118.392,98.66,0.15,late,279e8b0654fcb74710e730a82fa94e797c673d68746a566769702260a0ca48d2
8,independent,0.0,1702,1.2,118.392,98.66,0.15,late,823157f54bced91599163ba430e47a5bc96d5d5c819a735ed3bbdd2dfc36ca1c
8,independent,0.0,1703,1.2,118.392,98.66,0.15,late,a8caa6632999595c16d46d4e56f2d9c3c408e64c4c0d236b096d2029a42852fa
8,independent,0.75,1701,1.2,118.392,98.66,0.15,late,7f4414452cb54704ee082d0a58c06d1d593ef451679046fc8d409f6522c3d3d4
8,independent,0.75,1702,1.2,118.392,98.66,0.15,late,5f438932ca5c787fc342bcbfeee07d3b7cb1117a539e9b22e75316225faa8cf4
8,independent,0.75,1703,1.2,118.392,98.66,0.15,late,fb228054fb4329ad2cbb5f88e9a5d42790573d38dd77fa6cf61e4cb63a995933
8,independent,0.975,1701,1.2,118.392,98.66,0.15,late,69833ef575c9f6f3f0a12334f651b390d0b827bb901b5eb7ebd1c6de538c4c41
8,independent,0.975,1702,1.2,118.392,98.66,0.15,late,468a17e862e06965b206dd69a77d770f566c1ca3d1b7c2047843e95f25c0f05b
8,independent,0.975,1703,1.2,118.392,98.66,0.15,late,91f04e3d37e1296d2a3db1b5bd311ef11f98f1181a731af72da54311e60d7eba
8,common,0.0,1701,1.2,118.392,98.66,0.15,late,9267738bd4756b64bb60656f35bf4fcc62ae4411d8e8641ebbdaf8ed84e4a075
8,common,0.0,1702,1.2,118.392,98.66,0.15,late,546b0b475a181a49da3efb6e2e8221bc6b2043ca9261185aa314f40474c27ae4
8,common,0.0,1703,1.2,118.392,98.66,0.15,late,d4b3a076816e430b38714b59521db7714e6e3e4c0b57c31dae12644c8e630f38
8,common,0.75,1701,1.2,118.392,98.66,0.15,late,569870f13a423800a066e8194a18b7c297908e2c800a97b2fe4bf016a68ce33d
8,common,0.75,1702,1.2,118.392,98.66,0.15,late,ef3fcd98e9a79db105e22f86a794756b8f7e1aad2829043c251b41e1479a0b80
8,common,0.75,1703,1.2,118.392,98.66,0.15,late,7e0c48a412e4f77a3eea73f1a69bb813f6614f9cdf201ddef25ea9e51944a645
8,common,0.975,1701,1.2,118.392,98.66,0.15,late,96b9d32149e8e1079d085c379e6db9c07ded64bc719fdc2fe87f7f805fe89b61
8,common,0.975,1702,1.2,118.392,98.66,0.15,late,03842d6f2171094b75212529ca6e90e7da9a68b54866c6a53974e16c191f646f
8,common,0.975,1703,1.2,118.392,98.66,0.15,late,ef3b91b44cccd7192a8c6a5d9ea122930751602c7bd780b02b23ee0bb5065939
8,independent,0.0,1701,1.35,133.191,98.66,0.05,drop,5791652bae5bccfe9e82908c94bdad899692002d22880b7318af33b7e826dd45
8,independent,0.0,1702,1.35,133.191,98.66,0.05,drop,504c639da6bb57c08314a3429d7626a6a58c3b54252c85cef7adfe8d36f3ee10
8,independent,0.0,1703,1.35,133.191,98.66,0.05,drop,5fdb27ccb61fb6e5dd1f267664395defce62f585bfc9393a7dac435df3e55d3a
8,independent,0.75,1701,1.35,133.191,98.66,0.05,drop,5948ea0702ff231b9652c1f225ad94e254b13ad3dc714cb9090ce8ac41ec9b29
8,independent,0.75,1702,1.35,133.191,98.66,0.05,drop,daa7f469732049bee8aec8d3e206a5fde1085f0ce7e285229ac01990a65d73d5
8,independent,0.75,1703,1.35,133.191,98.66,0.05,drop,69d9334829f503f357614e394642d45df85c2009c706dfacc9c62e11449c86d7
8,independent,0.975,1701,1.35,133.191,98.66,0.05,drop,28da10890fc172c5c90760381ba0bfd6a8b9f07950412701fc94bfbb2a976cf0
8,independent,0.975,1702,1.35,133.191,98.66,0.05,drop,632db4f20a27fd9270afbe0095ebb3e8a7d1de187ad812ce8253821a2190b32a
8,independent,0.975,1703,1.35,133.191,98.66,0.05,drop,8cea0fba2ccbd8f458d4d45b93df0bbbd6badd4f83e312be1527530d9af9c4ee
8,common,0.0,1701,1.35,133.191,98.66,0.05,drop,0302e6f0f11e72a3be06722afa9b556e3769308261738aa64dc8975c43fef9c1
8,common,0.0,1702,1.35,133.191,98.66,0.05,drop,d1f3a9210a16432013d0ffa2149ca430106ae141ec314ed484448b095f2723a6
8,common,0.0,1703,1.35,133.191,98.66,0.05,drop,93bd403b81056b64f2d65582b2dd5af337121ccf6d1f45f938d671234e04aff5
8,common,0.75,1701,1.35,133.191,98.66,0.05,drop,b3d937710179e27389e003007b6dbe8e8b8fc437f56c7e212ff8a7bf9ed39ead
8,common,0.75,1702,1.35,133.191,98.66,0.05,drop,97a6b62f81beb1276b73db2a3122307d73697d06dadfc2f2cf2ed7e721e56fe2
8,common,0.75,1703,1.35,133.191,98.66,0.05,drop,d42fa8343fa4206c0c7012df7905ffd051cffb29b395be208070e48450db4d9f
8,common,0.975,1701,1.35,133.191,98.66,0.05,drop,4e5a9f78bc9055d61d3df1e417703e4240b20e3658cb18f8b1cab73d4d95c43f
8,common,0.975,1702,1.35,133.191,98.66,0.05,drop,9704bcb589021bff315ca061cc9692ef58f77517737d865834ff0ed584b0b1ec
8,common,0.975,1703,1.35,133.191,98.66,0.05,drop,5f2a38370c7621e1f51ba95b8de5e17ab38eb81baa75549a6b8518fce5b14352
8,independent,0.0,1701,1.35,133.191,98.66,0.05,late,6aa0f2f8746e1bf0cc5e77ef06ff98a8dcd9af5fee87b2c7f8bd181ce7cf8f23
8,independent,0.0,1702,1.35,133.191,98.66,0.05,late,39f796b49416a1ee741c2038f9895bba82a933c38309034c4a211d6b023bbf7c
8,independent,0.0,1703,1.35,133.191,98.66,0.05,late,71ffb93b5fe3888367309f03bdf4c144356018046e030d78beb49a91c69b3f9d
8,independent,0.75,1701,1.35,133.191,98.66,0.05,late,a42bdaf444ea8c1c698a22beaae621c7a97fb0232f23025e0f2c378da7ed41c1
8,independent,0.75,1702,1.35,133.191,98.66,0.05,late,2f3b0c206a74d326ad6bbe3ca098ddf028568ecb6b78b6569cdc6c0853986dbf
8,independent,0.75,1703,1.35,133.191,98.66,0.05,late,24a19254691face51ae51fca03280d5555c9cb8d4843b0a83b4678c66bcb6726
8,independent,0.975,1701,1.35,133.191,98.66,0.05,late,758d799303fec7c8e85e21c43b2ef1809bb5bd930b22da378c1571093d060544
8,independent,0.975,1702,1.35,133.191,98.66,0.05,late,a249d492eddf8ebad79e671af4a9538992d217a69d393c9a3b1ac85978b61585
8,independent,0.975,1703,1.35,133.191,98.66,0.05,late,aef0043248f9bc536bfe443102883283e1deb66db0c35659b25c902288912760
8,common,0.0,1701,1.35,133.191,98.66,0.05,late,8c46c191cc7057f88c4ced5a66e350c9fc5d0cdab3b8ab960542413bceb102c9
8,common,0.0,1702,1.35,133.191,98.66,0.05,late,a65cdb3bae421618fb051053ec8ee8cb1192124264a4bebc43547e32a478564e
8,common,0.0,1703,1.35,133.191,98.66,0.05,late,3b5640462f5c520355cacf30ccbda7c42c89d013fe302c5980044f9e2a6db12e
8,common,0.75,1701,1.35,133.191,98.66,0.05,late,7950414761bcf39ec10901e4d8aa9a6a44953ec969203e3c28938cd5002656b6
8,common,0.75,1702,1.35,133.191,98.66,0.05,late,b67ca92b28a7899403ba9e74923474677747860fe54631b41f193c5aca3cb80b
8,common,0.75,1703,1.35,133.191,98.66,0.05,late,953b2d658e823433c3661c59ae68eb33f481bde7a4bab43e3b152ba9fcc5c8f3
8,common,0.975,1701,1.35,133.191,98.66,0.05,late,9000c3e492d22d005e9b8d2e5024373723446d61defb4067cac52343c453a0fd
8,common,0.975,1702,1.35,133.191,98.66,0.05,late,d1698a33c2cad4a030da53b509962cb36fe426dc8a6dc84c54a647e13af44667
8,common,0.975,1703,1.35,133.191,98.66,0.05,late,4897c5eb46d6d95f83871050cbac2125ec5335a84bf792a33ee2d04fc7cc41cb
8,independent,0.0,1701,1.35,133.191,98.66,0.15,drop,f2219e4a54deade381b8d55933a67ef6eeba009e97f301b80229339b01b04304
8,independent,0.0,1702,1.35,133.191,98.66,0.15,drop,0f93e334bf110e3b4a1d0649bf2a608c8136131636d9debd5c5e3f75a771b2be
8,independent,0.0,1703,1.35,133.191,98.66,0.15,drop,7d59986499656d73ee71c5dce249808a68960cb7a39c7dc4180f071dd1dae778
8,independent,0.75,1701,1.35,133.191,98.66,0.15,drop,08aa068d7f148c306ff117701a2bb43cd89fb6afe4ffe4ed7342f3bdf7bc4d8a
8,independent,0.75,1702,1.35,133.191,98.66,0.15,drop,f73dde603947df207c8a8c2800f8f98a609b17a7893e2eff567bbc68ea15fe2c
8,independent,0.75,1703,1.35,133.191,98.66,0.15,drop,4226be4e226757dd9d24915be91b1098302d7a419f7b92430481ac2b86b811b9
8,independent,0.975,1701,1.35,133.191,98.66,0.15,drop,c60f6c6f6d6f2ac2f3591a9b6a8af03c407562dd31f623a7ac3adee5889ad3f7
8,independent,0.975,1702,1.35,133.191,98.66,0.15,drop,6616c211b815b86d35409049c59f5ad5bdf02794b2af89ca95e154fe780c0af4
8,independent,0.975,1703,1.35,133.191,98.66,0.15,drop,6a00d382484b9206426e3ef96a98cc2bc712d2e8e7030d47bca7d40f93b0d050
8,common,0.0,1701,1.35,133.191,98.66,0.15,drop,378a66f81374ae3a72095ce2d499b4c1195a0ac02c97c7e01aa72c6382135c05
8,common,0.0,1702,1.35,133.191,98.66,0.15,drop,2e67f084d827b4a3fe4201792aa5f7ac60fda8571a0deceb4388694b8a9a7a36
8,common,0.0,1703,1.35,133.191,98.66,0.15,drop,c0268bd43ccc0cb9cc12969a5e370f23bcfffccf0d2d8c2035acc2a61335a277
8,common,0.75,1701,1.35,133.191,98.66,0.15,drop,4873322cae625ffa4d5d3b7a608980f86b258f64c997662d645269c33d920129
8,common,0.75,1702,1.35,133.191,98.66,0.15,drop,0bf0bd39516fc2d91cc2223cd93f01d85e45d11fd26cbce618180e1e4cd4bee0
8,common,0.75,1703,1.35,133.191,98.66,0.15,drop,0bde970600022530b59ca36862522cf5191cd616c23cbee3898471056d62671d
8,common,0.975,1701,1.35,133.191,98.66,0.15,drop,fd2f381488d482ba02f049b7cabcb8bc5cc603ddb78dfcc648f42b4e78aa66fd
8,common,0.975,1702,1.35,133.191,98.66,0.15,drop,6789fad2f66666b557e256826bc532cb6beabb7542c4e4efcba3c5505eaaf384
8,common,0.975,1703,1.35,133.191,98.66,0.15,drop,a064da4fd23e6770b40b11fcec96e308b924a2cf51ff216b5e3dea5bf8a041aa
8,independent,0.0,1701,1.35,133.191,98.66,0.15,late,9257e4f854b95a50ea086826f52371424a71c117b009c652f7c3a7193281a50a
8,independent,0.0,1702,1.35,133.191,98.66,0.15,late,1a5efe03424d12993bf78644f5e51f57e2452b6058b4fc8309498d0b0a3c88fc
8,independent,0.0,1703,1.35,133.191,98.66,0.15,late,41a4222d0b66bb8a2ad82fb23efca8b94a5e5c03c6e5284ac9fd746593bada09
8,independent,0.75,1701,1.35,133.191,98.66,0.15,late,de1ac1ab339b764fefa1c3767db19107fea5737a2c25626e83745f5accbdbff2
8,independent,0.75,1702,1.35,133.191,98.66,0.15,late,f98420226f63da530f9f2086eda9fcfa087a57d2b407dfbc5824da01ae82d633
