N,channel_sync,rho,deadline_ratio,epsilon,skip_mode,I1_energy_j_mean,I1_energy_j_std,J1_energy_j_mean,J1_energy_j_std,I2_energy_j_mean,I2_energy_j_std,J2_energy_j_mean,J2_energy_j_std,server_only_percent_mean,server_only_percent_std,targeting_indep_percent_mean,targeting_indep_percent_std,targeting_joint_percent_mean,targeting_joint_percent_std,interaction_percent_points_mean,interaction_percent_points_std,total_percent_mean,total_percent_std,identity_error_percent_points_mean,identity_error_percent_points_std,I1_violation_rate_mean_mean,I1_violation_rate_mean_std,J1_violation_rate_mean_mean,J1_violation_rate_mean_std,I2_violation_rate_mean_mean,I2_violation_rate_mean_std,J2_violation_rate_mean_mean,J2_violation_rate_mean_std,I2_violation_spread_mean,I2_violation_spread_std,J2_violation_spread_mean,J2_violation_spread_std,I2_jain_index_mean,I2_jain_index_std,J2_jain_index_mean,J2_jain_index_std,J2_heuristic_selected_mean,J2_heuristic_selected_std,J2_I2_guard_selected_mean,J2_I2_guard_selected_std,J2_J1_guard_selected_mean,J2_J1_guard_selected_std,J2_repair_success_mean,J2_repair_success_std,seed_count
2,common,0.75,1.35,0.05,drop,0.16952885240647736,0.0016480792893863536,0.15578955332833364,0.0014534104643129215,0.13255987736589547,0.00159939220803495,0.11860750200179004,0.0009259055243830218,8.104008072327055,0.12878789438295982,21.80845645484417,0.19899061310497437,21.93159172800508,0.23194501839654577,0.12313527316091352,0.33414816856768587,30.035599800332136,0.227199065763726,-7.105427357601002e-16,3.6692269098233666e-15,0.003378,0.00018984203960134858,0.003378,0.00018984203960134858,0.05,0.0,0.049150000000000006,0.0007194905605125499,0.0,0.0,0.0017000000000000014,0.001438981121025105,1.0,0.0,0.9994949760593137,0.000543407373329168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.35,0.05,late,0.17077287487572917,0.001627484915582999,0.15703357579758545,0.0014265463461643638,0.14745254087450788,0.0015765403820767827,0.13311221841205967,0.0009960003080481737,8.0449392904144,0.12639820531478782,13.656607187502132,0.1092973596926599,14.006697329706048,0.15708401565065283,0.3500901422039181,0.230508709729018,22.05163662012045,0.1915591816303061,7.105427357601002e-16,2.0850659701517087e-15,0.003378,0.00018984203960134858,0.003378,0.00018984203960134858,0.05,0.0,0.04723,0.00032710854467592356,0.0,0.0,0.005540000000000002,0.0006542170893518452,1.0,0.0,0.9965198094729866,0.0008132907145471443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.35,0.15,drop,0.16952885240647736,0.0016480792893863536,0.15578955332833364,0.0014534104643129215,0.08864266362970001,0.0008784207896319849,0.0851696520023069,0.0008877036788125049,8.104008072327055,0.12878789438295982,47.7123264583558,0.10957515422274283,41.657150010745966,0.16673140869139472,-6.055176447609832,0.14611211638120256,49.76115808307302,0.11999111553993436,0.0,3.3495305785253868e-15,0.003378,0.00018984203960134858,0.003378,0.00018984203960134858,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.35,0.15,late,0.17077287487572917,0.001627484915582999,0.15703357579758545,0.0014265463461643638,0.124856475193267,0.0010520783138182296,0.11955060506754525,0.0008778970098516472,8.0449392904144,0.12639820531478782,26.886663866208835,0.12334286277747732,21.94805851514601,0.15650842941609644,-4.9386053510628285,0.1271721965290321,29.992997805560407,0.18774608230012252,7.105427357601002e-16,1.4979556132593926e-15,0.003378,0.00018984203960134858,0.003378,0.00018984203960134858,0.15,0.0,0.134334,0.0005373846129377162,0.0,0.0,0.03133199999999999,0.0010747692258754398,1.0,0.0,0.9865621539282176,0.0010078917431756555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.5,0.05,drop,0.13634079455263942,0.0010656398227143634,0.13238853360019728,0.0009888090142918392,0.11187781304280571,0.0009243280571092681,0.11127243088676486,0.0015121359706033576,2.898559263320487,0.06964970530007233,17.942701659985968,0.12932531542491255,15.490044522433603,0.6500498705742441,-2.4526571375523645,0.567190896136378,18.38860378575409,0.6716824256270439,1.7763568394002506e-16,2.4341778715465125e-15,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0.5163977794943222,0.6,0.5163977794943222,0.0,0.0,1.0,0.0,10
2,common,0.75,1.5,0.05,late,0.13634079455263942,0.0010656398227143634,0.13238853360019728,0.0009888090142918392,0.12442879583266928,0.0009590802005961621,0.12165779160440257,0.0008949079356912332,2.898559263320487,0.06964970530007233,8.736825054880203,0.08876735200681032,7.870441752497681,0.05580573022098995,-0.8663833023825237,0.051939647753175784,10.769001015818166,0.11217696378612886,0.0,5.921189464667501e-16,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.5,0.15,drop,0.13634079455263942,0.0010656398227143634,0.13238853360019728,0.0009888090142918392,0.07903247130661026,0.0008962075840670212,0.07720544799334157,0.0008602235657122377,2.898559263320487,0.06964970530007233,42.034493035914956,0.2286537395931288,40.47585779925255,0.22532431445102,-1.558635236662402,0.07728839081360989,43.374417062573045,0.215736014723838,0.0,4.736951571734001e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.14994999999999997,0.00015811388300842022,0.0,0.0,0.00010000000000000009,0.0003162277660168382,1.0,0.0,0.9999988814567906,3.5371442027701817e-06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.75,1.5,0.15,late,0.13634079455263942,0.0010656398227143634,0.13238853360019728,0.0009888090142918392,0.11330024168091471,0.0008851865278531954,0.11253336781380205,0.0008487020622958796,2.898559263320487,0.06964970530007233,16.89918980091445,0.09436137197695539,14.56293769692131,0.05220943721272209,-2.3362521039931403,0.05781499877958107,17.461496960241796,0.1012710478191906,-1.7763568394002506e-16,1.0083422313967578e-15,0.0,0.0,0.0,0.0,0.15,0.0,0.139835,0.000237311328567917,0.0,0.0,0.020329999999999994,0.00047462265713582607,1.0,0.0,0.9947402463585439,0.00025998600818551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.2,0.05,drop,0.2292630639746867,0.0021643705264942446,0.2062533546596108,0.001912815965429549,0.20710090544127197,0.002888908451047206,0.17367164989035705,0.0024195553697627563,10.036231716984114,0.06783808006474494,9.669951444489126,0.4528039075661013,14.211777265506578,0.8112932045926532,4.54182582101745,0.8746751456399733,24.248008982490692,0.7652296977793988,1.5987211554602255e-15,2.434177871546513e-15,0.021898,0.0011108935342526956,0.021898,0.0011108935342526956,0.05,0.0,0.048674,0.002240154756558871,0.0,0.0,0.0026520000000000007,0.004480309513117743,1.0,0.0,0.9969437381845113,0.005659351003599757,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
2,common,0.975,1.2,0.05,late,0.23693086040550243,0.002483269540196618,0.21392115109042656,0.0022332229832037853,0.22081688279057526,0.0030219963830337327,0.18480202889607325,0.0024354223187546898,9.711516910730342,0.06525666823512793,6.803864495242547,0.3241863705925928,12.291779370658025,0.349511895194108,5.487914875415477,0.30790218957871746,22.003296281388366,0.3360719886428146,3.552713678800501e-16,7.489778066296963e-16,0.021898,0.0011108935342526956,0.021898,0.0011108935342526956,0.05,0.0,0.049273,0.0012317922804686763,0.0,0.0,0.0014540000000000004,0.002463584560937353,1.0,0.0,0.999154758901434,0.0015753603449722826,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
