N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,sha256
4,common,0.0,1703,1.35,84.888,62.88,0.15,drop,625063545b0f098cfe862e4384ebac580ea0178d72a3a378eaf2e3490858f841
4,common,0.0,1704,1.35,84.888,62.88,0.15,drop,32b18842f65023fe6edda0a81aa5feb0762407702d95cf546fa39f026b9b7ac0
4,common,0.0,1705,1.35,84.888,62.88,0.15,drop,ec26fe9bcc0e13de290cbbc7e4109c0037ddf89868bc862897663755194d7dd6
4,common,0.0,1706,1.35,84.888,62.88,0.15,drop,e6552ebbd36759a77d52254f656ad0ff1b899e3c4e45c66a1a34c0fccff52b80
4,common,0.0,1707,1.35,84.888,62.88,0.15,drop,99929850ee375dca59f11f03bd9656a734b541b35e58a64dee2e50a14e196e14
4,common,0.0,1708,1.35,84.888,62.88,0.15,drop,013e2a106715d5c6b2d719ae18e91a64f6423202e9c8faccea75eebfb57d6dc3
4,common,0.0,1709,1.35,84.888,62.88,0.15,drop,2331af3135f9a53d30e64909e2bb913b9b306262fc3c9ae6f33380c7342318b6
4,common,0.0,1710,1.35,84.888,62.88,0.15,drop,35977cae72aefd255083b572a4af537713ba53d6c2639b4d184da93bab5fc121
4,common,0.75,1701,1.35,84.888,62.88,0.15,drop,069fdbc7cfb74270e88f4409218c94d9ba8991ed8de8beaf30bd7fd489c96873
4,common,0.75,1702,1.35,84.888,62.88,0.15,drop,d13ef7961629654f61c00acbf780e6cc075f4544f466b3bbacb1f8f93ea8b778
4,common,0.75,1703,1.35,84.888,62.88,0.15,drop,c1f580f1fcf0923562f0cffe7705efb320985f15a0c5cd99e2a577702ac70746
4,common,0.75,1704,1.35,84.888,62.88,0.15,drop,8ea1feb2774db031e97bb5f02c6f2e9bf509435f82b5daff908312a7415f78a4
4,common,0.75,1705,1.35,84.888,62.88,0.15,drop,061d6786e884022446bd52a2dec9ebb99036146b0087d33ee05f325f5f5c9b4e
4,common,0.75,1706,1.35,84.888,62.88,0.15,drop,1e92139833501ff2db9fcd21aa7709c3d75968cc72bb1c5c38c02a375e264287
4,common,0.75,1707,1.35,84.888,62.88,0.15,drop,6bc6ceaf7f3ad08e4027b9240ac555547dce177ddedf5398126db8c92b4d8337
4,common,0.75,1708,1.35,84.888,62.88,0.15,drop,1a7b4e2717b5bd7317bb4257517efb6320a6f4243d33eb4d2d06baef405a9536
4,common,0.75,1709,1.35,84.888,62.88,0.15,drop,3695f72d597c5d2d317a7fb32632f98f3d9e3ed7e626863eaffecb0d638fb6a3
4,common,0.75,1710,1.35,84.888,62.88,0.15,drop,efe23c9aee900834b1ae57c649c5e8a531d5e611443a3586db6ef7813ddf2c1d
4,common,0.975,1701,1.35,84.888,62.88,0.15,drop,849b1a2d03bc7d13e92cb192d3f978a27bd31f79a2a336c28ce54165acc9cf2e
4,common,0.975,1702,1.35,84.888,62.88,0.15,drop,402b7d7736f9c319e26315c00899f09105a36c7b2f82d0f3a4d6f1579456c20c
4,common,0.975,1703,1.35,84.888,62.88,0.15,drop,1d956f42f009abd2b38265aa8f0cbd10ea6c122790a0453c89030a765a37b229
4,common,0.975,1704,1.35,84.888,62.88,0.15,drop,df70136efcdfc0e56995e48a112700d1eb9b7eace04a1075fdc5307b90592036
4,common,0.975,1705,1.35,84.888,62.88,0.15,drop,9c6d97dfb4c649c200bc6abd5a27a19b86341973ca99e1372443940e77101193
4,common,0.975,1706,1.35,84.888,62.88,0.15,drop,62a791e63ddd5577f41b38f8d063218009022f3439c589c9b4cc114b92de2f17
4,common,0.975,1707,1.35,84.888,62.88,0.15,drop,005b6d185e60489e51872595aaee44939bb81f94989e93d2898df665e85c3b2e
4,common,0.975,1708,1.35,84.888,62.88,0.15,drop,f67aa230fc09ee1a509cd8fc7f6132c00873eeb26a04b9422eacee897c95e7ab
4,common,0.975,1709,1.35,84.888,62.88,0.15,drop,fa69d2af268b1fb24bfc76b65450fffe6a1fd373bb901b527141b5aab9acad23
4,common,0.975,1710,1.35,84.888,62.88,0.15,drop,dcded480b40a1c09892ec640cc54152825462c2408918b8e58ee1c538755af4f
4,independent,0.0,1701,1.35,84.888,62.88,0.15,late,68e9cb57bf74596344448355c239970a8d0124bfe8746e0eca42cd17bd2c7fa1
4,independent,0.0,1702,1.35,84.888,62.88,0.15,late,889407664e9db63f591431af6dcf09518963bf70db75f59f9dec8a3f9f450599
4,independent,0.0,1703,1.35,84.888,62.88,0.15,late,298cfa12d698e1de0b249d8284e1c48742786505f450eebf10e9d872a73ff229
4,independent,0.0,1704,1.35,84.888,62.88,0.15,late,1193ba51d7923b47395e53b5f9d5a37e170e079c78cdfad95f5612ae2b420b04
4,independent,0.0,1705,1.35,84.888,62.88,0.15,late,50b412f378cdc25bc1b2fa08103a889cfc1076103ea4c32f3274ccff26537913
4,independent,0.0,1706,1.35,84.888,62.88,0.15,late,1f88a8575d1c0a0d06d11860dd9bc9a22b52cf6fbce2b77c09798e34ef7af2c1
4,independent,0.0,1707,1.35,84.888,62.88,0.15,late,3db5ae57ad8a992efc1262893cf34b401331edb0605c6bc434b38650aab9b692
4,independent,0.0,1708,1.35,84.888,62.88,0.15,late,cfa58fb1f604b8c83e776e115ee6fe0186462c7753cca8896068ee785b3fc138
4,independent,0.0,1709,1.35,84.888,62.88,0.15,late,183ee8459d56fdbb5596cfa84f13078a567a25ffe8a9c66c196ff29a6b0c8666
4,independent,0.0,1710,1.35,84.888,62.88,0.15,late,a9574248731a5ab6a416dd45e940be0482136944677f009179926e092861baf4
4,independent,0.75,1701,1.35,84.888,62.88,0.15,late,19bfeebf2ca234480546278e7e1bf190736e5a742c817fd9c28d9830c427ea65
4,independent,0.75,1702,1.35,84.888,62.88,0.15,late,fd4b44386e4603e5a6eb2b7de76f37bceda094b6602e72836110135b6aca4b89
4,independent,0.75,1703,1.35,84.888,62.88,0.15,late,885250e75faea0f828dcfac7697cabc9737a82891733fb01cd8dfe2a403df9d2
4,independent,0.75,1704,1.35,84.888,62.88,0.15,late,44647b49b4ec740bccb712fb77933f9695d084571cf34c153b3dd7372affd986
4,independent,0.75,1705,1.35,84.888,62.88,0.15,late,ea7521599a6c18445cc38e1ad1f3ff0f5e25cb128dbc2ffa274c76fa40711662
4,independent,0.75,1706,1.35,84.888,62.88,0.15,late,6559bea48803334b177aaa162d6e198961f50e5a8aaf1641524a564014963ae1
4,independent,0.75,1707,1.35,84.888,62.88,0.15,late,b6e9d6362359a15f486e123037c265334e2d48ac013ec3e87b7fba7e1dcc3495
4,independent,0.75,1708,1.35,84.888,62.88,0.15,late,16ba850f74cfa970a12bb71fff3a7270877b4f4f97e198ac1ed7e403456d2d59
4,independent,0.75,1709,1.35,84.888,62.88,0.15,late,8726f88385badb641cc07dd19de857930dabf2ab51975c42ee66541e2220ed32
4,independent,0.75,1710,1.35,84.888,62.88,0.15,late,994834b3119a12d7b97e7b9feaa19db89c047994d851f1b4f02d0fe3ce09354b
4,independent,0.975,1701,1.35,84.888,62.88,0.15,late,a7737566097022329dc3c549e3876f3559d76f59dfab59d884cf41ab3f15654d
4,independent,0.975,1702,1.35,84.888,62.88,0.15,late,4aa575d97bc83931d49bee577fde2278c377d463f4a9ad7b5e1cf6b7cb7e629c
4,independent,0.975,1703,1.35,84.888,62.88,0.15,late,ef93f748f994c20ac980ca6e5d75905abf41cf3db24bb85ba1dd7b2eece40f69
4,independent,0.975,1704,1.35,84.888,62.88,0.15,late,f10f84dcc0df70e9f285894285520f7bd783cca71cd4c623869b16defc8c9f7c
4,independent,0.975,1705,1.35,84.888,62.88,0.15,late,5242876935855d962436527d741b1ba996bacc25f57c22689ab6f119fcff003b
4,independent,0.975,1706,1.35,84.888,62.88,0.15,late,7ca250ed26c117225a1cd970374f02247bf48aaa4358dcbe7cd7663aa4dd2649
4,independent,0.975,1707,1.35,84.888,62.88,0.15,late,27ca5020cd8dcabf85075884700a3924fe99e22ad06d84c275476fe59b9986f7
4,independent,0.975,1708,1.35,84.888,62.88,0.15,late,b75870c9ee1625b5f7a26f2557c228a857bed9007bb50a838a50470d4fb2fe35
4,independent,0.975,1709,1.35,84.888,62.88,0.15,late,8fef0094e447fc5d6c1147c09205d86a02cead70dd820ef19fd3243802f0037c
4,independent,0.975,1710,1.35,84.888,62.88,0.15,late,dcec5aa05eba6d192d122b003844329894e284951d40edfaeb054b4663e1f16a
4,common,0.0,1701,1.35,84.888,62.88,0.15,late,111690f16d837e2b2bd6debf25db3f39dde4090b1e3e8ebb2bd82e6994286d31
4,common,0.0,1702,1.35,84.888,62.88,0.15,late,080620a644ceceb4e89e91de513bf5e7f3d34d66e4d759d2059bfc318f761b43
4,common,0.0,1703,1.35,84.888,62.88,0.15,late,bcbdc68bab45dec85908c47c2dab3a638e6675fda7c8edfa331bf1a34fdec53a
4,common,0.0,1704,1.35,84.888,62.88,0.15,late,a876b8bf441213b159b77cc42d919e39433b1f3149998dd76e2ba72329ee3db7
4,common,0.0,1705,1.35,84.888,62.88,0.15,late,c109bd0653730f64f920a10445624e3d9579b979bac3f03886d712eae3f65e5a
4,common,0.0,1706,1.35,84.888,62.88,0.15,late,6752e30376820d59e4da70e75e92184b54ecdc64568d5f13b3866549b44241bd
4,common,0.0,1707,1.35,84.888,62.88,0.15,late,85f68b588a0179ef62724dcbeae89b04186687c3f963baaf20de21125497b132
4,common,0.0,1708,1.35,84.888,62.88,0.15,late,be52ce93cef14f26dbd3a3322383e19852f5171da798348ac6b70da0a8b0bde2
4,common,0.0,1709,1.35,84.888,62.88,0.15,late,92127067c98a5bec3fa4fdb89f578dfe5482a7bedf16f2e51af91ff5fdeb2a06
4,common,0.0,1710,1.35,84.888,62.88,0.15,late,f701e8c99a21e07babcfb026d9b86c27e3fb9d4ed7726b49d46f1275edb47fad
4,common,0.75,1701,1.35,84.888,62.88,0.15,late,4f771e5913c2ac459d6a1f853bac053b971d6b386bed743290ce532a385f6341
4,common,0.75,1702,1.35,84.888,62.88,0.15,late,089128ec2a6d20e8274937f113cffe13fbf6083d3deb8d160f59a52213397375
4,common,0.75,1703,1.35,84.888,62.88,0.15,late,364fa1dcf08ec2fa50ac953ad29a30dd2d14d2af20a8b223674942604ed2680b
4,common,0.75,1704,1.35,84.888,62.88,0.15,late,54aa3ad8a06903d76018bb55ffeed92f07914790bb75b6aaa41acc1ba122ac8f
4,common,0.75,1705,1.35,84.888,62.88,0.15,late,e813dd362a860f2368699c419dedd6b101391ac12048dd1518d97a0e5ab07d35
4,common,0.75,1706,1.35,84.888,62.88,0.15,late,b40944447a287dbed805a44bc31da20ac43b81b9ccb0ab050370346fdc1dcdcf
4,common,0.75,1707,1.35,84.888,62.88,0.15,late,4682a9cf26a3b4c22bbe53484b09961bb1ff0789f9088a3e56152b3fc90f57ed
4,common,0.75,1708,1.35,84.888,62.88,0.15,late,9297c5ac44ea659573dd3b5708b4f174dc5c2dec1c0d70d50120e7acec3dcb2f
4,common,0.75,1709,1.35,84.888,62.88,0.15,late,372e7c4a954c57e687a60af2c7036d9548627224d8d7e7ee1b6235cb518fe573
4,common,0.75,1710,1.35,84.888,62.88,0.15,late,28af687d1f0f9dc06b3539f1c74ceec9670856f3dae8a462679a85ae41c98d6e
4,common,0.975,1701,1.35,84.888,62.88,0.15,late,668bb23388a6b362ee1ce33696c9c7674065541331bbd52165218063235b7460
4,common,0.975,1702,1.35,84.888,62.88,0.15,late,c49682292824c52032ec292b9955a81754e9920fa224b41f0c40d1ff22c678c9
4,common,0.975,1703,1.35,84.888,62.88,0.15,late,7a214bc6283fdba9a4cff26ecf917a12e963b8e22a6feda7b1018509fd36eead
4,common,0.975,1704,1.35,84.888,62.88,0.15,late,4bcab02453b4a0382624b13ecc6468d74c17d4fd93535d7823710a05c5bfdbb9
4,common,0.975,1705,1.35,84.888,62.88,0.15,late,55af312e45ef7131cf409d1ce98c664bcc0353a74effd991bfe536fc3a445f49
4,common,0.975,1706,1.35,84.888,62.88,0.15,late,8769d8395bf9640f77d8c34b79bc33d6aaf7cfaa2b9bb40d83f77395445afaa5
4,common,0.975,1707,1.35,84.888,62.88,0.15,late,392d5f1ed05c032e9d86e4ef1dc6c6e3827963dc34c01f1c915f69265a27aa9b
4,common,0.975,1708,1.35,84.888,62.88,0.15,late,d78202645348595e9a8ff25a2a7847e46ae23229c83f4c8f5c794b0ca0497106
4,common,0.975,1709,1.35,84.888,62.88,0.15,late,d6c5a445986acfca3a508682da5067e3c90e7a414e73c95b85916ab2359e99e3
4,common,0.975,1710,1.35,84.888,62.88,0.15,late,2e131be28f6bca2d5295634638c46497873e5743947c88b6ceff8ee6bace190b
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.05,drop,45584105a7d751b2e0e7cfa3a44b3cfdae8d48724a246d29a4b763f9f9bb6b29
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.05,drop,8442ba0833b77bcb1ab249c2cb7130b21fd04c245e91bddd6a53c9af4291a8ee
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.05,drop,90ac7bb26127bfa0570549e311c863625055e16c10ed415bc0ee7501161514a1
4,independent,0.0,1704,1.5,94.32000000000001,62.88,0.05,drop,c70c5030cefca4cdde0282978f392f438217f6c59813ae4336b36ae15517eb15
4,independent,0.0,1705,1.5,94.32000000000001,62.88,0.05,drop,c1bfad3da932c80e139a18a5ae56ad43630cdbc1e2e70fdd8a514781fc6a70f2
4,independent,0.0,1706,1.5,94.32000000000001,62.88,0.05,drop,149e70d51c6243828045aecb84601b65609b6330ff56c9141820d403cc3e11a0
4,independent,0.0,1707,1.5,94.32000000000001,62.88,0.05,drop,358ead7b80c94177d50b16c2e8c9818d91e22f731e4e0694962285c5dcd483ad
4,independent,0.0,1708,1.5,94.32000000000001,62.88,0.05,drop,042342f2a329322fd129c6de6ce1d4236eaba4dbba73b6a78f59b52777196666
4,independent,0.0,1709,1.5,94.32000000000001,62.88,0.05,drop,971460074b064da7283d9a0b4fa7e2bbf5d63f12d4a7bf48fa7f005daca22b1a
4,independent,0.0,1710,1.5,94.32000000000001,62.88,0.05,drop,f0e4d79a9a151a22206861438767cd02ad7ce9e11edd5fb5b84068ff14733dbe
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.05,drop,7a2709d93b21aba297593328af4f9fb3d781d642443d73e1611eca8388101b4c
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.05,drop,0c614a75e0fe2a40cc8659ea5c4f0686d64e8e0e3fc50bce55c5e98280054fbb
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.05,drop,816f8c617ae0e71b67c6aaeb8a3cc001dab37da67d137f694a1e5d20896c50c8
4,independent,0.75,1704,1.5,94.32000000000001,62.88,0.05,drop,45921a4432d4cd507fca73edb5fb04de807fbc1e666ad29366525cece4f4c1db
4,independent,0.75,1705,1.5,94.32000000000001,62.88,0.05,drop,ba6b59c37dd95a641a551bab9c3acfbc943e6ee4a29f3fdec510aab808c613c3
4,independent,0.75,1706,1.5,94.32000000000001,62.88,0.05,drop,9fad0b13fd2804bb3ad02a1ccd57f8fef7ba5d28adf5572d2eb0172bf257439d
4,independent,0.75,1707,1.5,94.32000000000001,62.88,0.05,drop,5c14918ce9a8469dedfb049f76fe603438c403346fa938167097f55cd9004277
4,independent,0.75,1708,1.5,94.32000000000001,62.88,0.05,drop,3f345aebe846f584911f5ab583b2d2dd6cdc77e2faa343008cf7bfae3f4c9e2f
4,independent,0.75,1709,1.5,94.32000000000001,62.88,0.05,drop,60190ea20a5ca5438ed1f702f9da0f9f73a9c42c2d30a56bd3e192d4299b94e9
4,independent,0.75,1710,1.5,94.32000000000001,62.88,0.05,drop,6e7a4d6e9408a727c878a08309ad36dfc676d9b206c32b3ad9345b9450a07176
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.05,drop,afc09083d7206781e791d51c13fc1f9e27b656bfe83281be8bf573597a5e12c0
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.05,drop,af456190b0c021380582ecd178e82495a7b7720dcdb38bcd64987d43615d8780
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.05,drop,9a0b996476c2c9b60383d68961c0632e64ed2c8b76ad05c8256038620dcdc00d
4,independent,0.975,1704,1.5,94.32000000000001,62.88,0.05,drop,88d15f35e4c88cf799bd8b1753ee6891e758cca77d8edb97083e0e7b2d335cab
4,independent,0.975,1705,1.5,94.32000000000001,62.88,0.05,drop,d205be54451812d0d39b01071bbee104c866616b6571246ccee15b59cd2a8bcc
4,independent,0.975,1706,1.5,94.32000000000001,62.88,0.05,drop,368f0669227216928fe1be8b2d4dbcb722cbb7aa2f216b8a576764335d22513c
4,independent,0.975,1707,1.5,94.32000000000001,62.88,0.05,drop,ec421484a3a4ae3c86a996e73e71ddd474f7df01892020eaa4ff7f017c602d4d
4,independent,0.975,1708,1.5,94.32000000000001,62.88,0.05,drop,a9db370ab445e424307d3e84ea5d15619a635c11270dacecd27225a1aefe0aa8
4,independent,0.975,1709,1.5,94.32000000000001,62.88,0.05,drop,5ede9f2a09450fcd15086f844eb12a9f50997c53daab76ea24fcdbb8cd09213d
4,independent,0.975,1710,1.5,94.32000000000001,62.88,0.05,drop,863916e7d2bb9c49cc6d74c4bcd6a1e1020afdaf52ce4386056c0c8e5d2ed37c
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.05,drop,57a9549b2778879025fda83afb0c120736f8b499ce414bef22f9931e7bf6c1b0
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.05,drop,4f3fe8925379ebe1096b592e8452604e1605112cd2477ba3ba17b235a5ab25d2
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.05,drop,d5cf0b0da45b3e9cd5c11cbb22e42c829eb21ea14c829c7e346c82b97998db34
4,common,0.0,1704,1.5,94.32000000000001,62.88,0.05,drop,835b21c6656bb10831b2d781e466ef58518f9fe78127eea29d3370166b15a296
4,common,0.0,1705,1.5,94.32000000000001,62.88,0.05,drop,656aa047320c18720c5ece954fd48c6a8205fab32c40defd90a840e41d438a94
4,common,0.0,1706,1.5,94.32000000000001,62.88,0.05,drop,7eab30c6cbb93fc1b024a4df4d32bcc376ed51bd539d3d813ce53f5289294a36
4,common,0.0,1707,1.5,94.32000000000001,62.88,0.05,drop,5b94cec87541f2b72771b4a182db50148b7e414832ce048608d049fb58038f34
4,common,0.0,1708,1.5,94.32000000000001,62.88,0.05,drop,96e8024d966ca3b57c5df17edc4e55f9e0af865668c073a0ca3a330093620252
4,common,0.0,1709,1.5,94.32000000000001,62.88,0.05,drop,829cb396eabea7888240b04c129272f5355764575c560ac85328b98cb5c35573
4,common,0.0,1710,1.5,94.32000000000001,62.88,0.05,drop,5137f9417a702d20abce124ed31d7fc36d68c1873c0cb1193fab13871c66c5c0
4,common,0.75,1701,1.5,94.32000000000001,62.88,0.05,drop,7f451e56723a7ffdced52f60089ba008eef3039a24f324cca817df6df85ecdec
4,common,0.75,1702,1.5,94.32000000000001,62.88,0.05,drop,4c0b239378ef28b99e6a57cc88cee15530b5217922e2f4eb0320fd39427a134f
4,common,0.75,1703,1.5,94.32000000000001,62.88,0.05,drop,12bdf3bb78c2016ba96e2f989736269c492e82ac5abd72f6bced2ed097f37dbf
4,common,0.75,1704,1.5,94.32000000000001,62.88,0.05,drop,3ec0565bac128582fc2f6ce9bfe2e97f22b89c8f0cf77181f7202a10fae58e76
4,common,0.75,1705,1.5,94.32000000000001,62.88,0.05,drop,b707ad4f4a59935a748331a4fbcd191ccfc791a9145daaf6264098d383a17b28
4,common,0.75,1706,1.5,94.32000000000001,62.88,0.05,drop,a13920a4b7ba1174cd0da819be283b52f98a99c267600a2a98cef26e8612e1bc
4,common,0.75,1707,1.5,94.32000000000001,62.88,0.05,drop,a90accf420621c0a81a842dfdf5bfec76dc3e45e94e5b46b4870e192602f57d1
4,common,0.75,1708,1.5,94.32000000000001,62.88,0.05,drop,7be91117ff2fa61f5e28e4ed2a1eb6f23ad389be79c34f4721c8a9d1a3f3e71b
4,common,0.75,1709,1.5,94.32000000000001,62.88,0.05,drop,240c28062bd2caea5876881129d0f009c98f0bed1b34bc5dfec717b4401f4220
4,common,0.75,1710,1.5,94.32000000000001,62.88,0.05,drop,4fd9a8cf190889cf2abfd13c63c78b2cad6f6f07576a3db0db592d108c74f5c9
4,common,0.975,1701,1.5,94.32000000000001,62.88,0.05,drop,3aac436ca3eb92c4ce280550536b077444a2c4c05a4ec433257672f4ffe29427
4,common,0.975,1702,1.5,94.32000000000001,62.88,0.05,drop,91308800497081c01b056d8248c738ab3ec3a163cbdb29504d72d979792f09f2
4,common,0.975,1703,1.5,94.32000000000001,62.88,0.05,drop,2de3a47feac8764e14d1300f1a50d0cf7e1ccdabdcb9ddc66cd2ffe00be152fd
4,common,0.975,1704,1.5,94.32000000000001,62.88,0.05,drop,7602604f493107e66051f1b295bb2bf1a5d79140463e34441a669437c6e47d0e
4,common,0.975,1705,1.5,94.32000000000001,62.88,0.05,drop,3608da676463a56d707fe6c3d292bb6582c4409a77cb4742eff7f3814def8858
4,common,0.975,1706,1.5,94.32000000000001,62.88,0.05,drop,796fc411fcb4ee6faf4c4a760416cc5c7f8e2c0068290701d7909a0079d74b43
4,common,0.975,1707,1.5,94.32000000000001,62.88,0.05,drop,0fa3614ef3ad2b7ce279a13863f5031eaf3b659f23e0c76dca56473327b41e9d
4,common,0.975,1708,1.5,94.32000000000001,62.88,0.05,drop,8eeead8d564576d2d1c6950f8e21ab53daacb9dcd95c6af72bbfbfc9dc9e1a30
4,common,0.975,1709,1.5,94.32000000000001,62.88,0.05,drop,76313bcbc5a50008da02f0bc0a3129f5dce19e6a4e4a88950ee3c0bd75828733
4,common,0.975,1710,1.5,94.32000000000001,62.88,0.05,drop,fefc8bf4a94769a3b175fc3be6c8c6730600b551cc6eec7c6268261a2730da7e
4,independent,0.0,1701,1.5,94.32000000000001,62.88,0.05,late,a8bc63a36fc6ff905f01abb161db4034ee3b32c749869e011ecb51a5581119cd
4,independent,0.0,1702,1.5,94.32000000000001,62.88,0.05,late,defd4ab6250fc4d713bcf7349a7c797a2a6549cadf3ec00f69bc278a0e0ce84d
4,independent,0.0,1703,1.5,94.32000000000001,62.88,0.05,late,eb0649389f3ec1942210bf732dc52ad543f77da7ff1908873bcd3b565d058369
4,independent,0.0,1704,1.5,94.32000000000001,62.88,0.05,late,8c103d0535557e5ee2a71491355244a6eb216dbb24bdc3e12c437e28f1aa281a
4,independent,0.0,1705,1.5,94.32000000000001,62.88,0.05,late,be4021d20589be06506eeed4372df45e96bd2096c3b899d90628d7634b8e9d59
4,independent,0.0,1706,1.5,94.32000000000001,62.88,0.05,late,b385f8b67fe111fe609be6180985afa6f8e5430b5bed3bf62ee07e849cb85136
4,independent,0.0,1707,1.5,94.32000000000001,62.88,0.05,late,22ed3fbd997c19672be9c8ddface7270fa70a655e604c462a79fbc0e7e968c04
4,independent,0.0,1708,1.5,94.32000000000001,62.88,0.05,late,a4d0d0c23533e0d24e27981eb6a707963a32425322927932cf8419d7c6252141
4,independent,0.0,1709,1.5,94.32000000000001,62.88,0.05,late,758f5e8083e7a0d30de8a414b0abebb052783d1f425fbfe79f3a854facda25a0
4,independent,0.0,1710,1.5,94.32000000000001,62.88,0.05,late,6b7650bacfb45cbcc41856e7ba9feca8f2d22f2bd14c46c05bdf38e509deffa6
4,independent,0.75,1701,1.5,94.32000000000001,62.88,0.05,late,74567809429f9d841a9bd5f68b59b476117eb510461291e166a854ddf0b7fa34
4,independent,0.75,1702,1.5,94.32000000000001,62.88,0.05,late,903d053cf1a06229a417007f56b3f7a54acf9176e96f572bd63f1a42d0fdead7
4,independent,0.75,1703,1.5,94.32000000000001,62.88,0.05,late,345f1e9e3743e4fb3102405e267492a23c981069c52e6705b9ec91772dc4443f
4,independent,0.75,1704,1.5,94.32000000000001,62.88,0.05,late,6dd4ca2089933078a84d1ccd043f339f8c0de5fa7a449221a9d3338caaae933a
4,independent,0.75,1705,1.5,94.32000000000001,62.88,0.05,late,1f811d725d061f21f16cd24ed31158adde99d15614946da1f5065a854867151e
4,independent,0.75,1706,1.5,94.32000000000001,62.88,0.05,late,31003fe8690b6bfe2ee32e52e14471c5fcfa3d47b4db88275957847d098068e5
4,independent,0.75,1707,1.5,94.32000000000001,62.88,0.05,late,3b0155f39cb1ac39adccaffbfa6d2b41a2a7c9c4d0b3fd528331173a50ed06fa
4,independent,0.75,1708,1.5,94.32000000000001,62.88,0.05,late,bc11ab6f64e08a4c38246f6038f13575e1c7c7697b63414599c91f7783832fed
4,independent,0.75,1709,1.5,94.32000000000001,62.88,0.05,late,d3a75d0ca636fc2e0eb612865cb834872c34f6d4f6dd901683672cb346ccab45
4,independent,0.75,1710,1.5,94.32000000000001,62.88,0.05,late,580dd1bbf3b5c7e7e0ec373171c4e4611230bb19c72ce70da52efa47c0737f55
4,independent,0.975,1701,1.5,94.32000000000001,62.88,0.05,late,077606b3cd399c2d48ef9b9c36ac6972769556e3fc567e69c55471d800bc676a
4,independent,0.975,1702,1.5,94.32000000000001,62.88,0.05,late,012f1a73a1d3b4265749679df8a02b10f0f5057ad006ca17c94a639ada51ee38
4,independent,0.975,1703,1.5,94.32000000000001,62.88,0.05,late,e52503a3372d4b0af974e4a0037567fbe6c4081c05ecc9a55f2eb0c1be9ec9b3
4,independent,0.975,1704,1.5,94.32000000000001,62.88,0.05,late,b5be957587374bc31e487449460811f8d9dd95bf65b570eba309ca0d1839beba
4,independent,0.975,1705,1.5,94.32000000000001,62.88,0.05,late,d23eb2eacb43234d5580ea299d0cb4678bd73bc497eda34c2199cda62240ccf5
4,independent,0.975,1706,1.5,94.32000000000001,62.88,0.05,late,82beb75995085ffed1ca38ca2f5f57701dc9492a854cc23d4567b7b944db2f65
4,independent,0.975,1707,1.5,94.32000000000001,62.88,0.05,late,b0178debce74ae86a6f487a642f094428f5bf306b34a6d730c5e9e43c06cf97d
4,independent,0.975,1708,1.5,94.32000000000001,62.88,0.05,late,7c7d12486ba523a43f546eaa4e69889259d31e75b4434c69a8b8724109a2ff24
4,independent,0.975,1709,1.5,94.32000000000001,62.88,0.05,late,670a43a8d05389fe48db47dd719aa9a3bba922371229088fff8f60186de0419c
4,independent,0.975,1710,1.5,94.32000000000001,62.88,0.05,late,4de185212e578bac07846f0f77fba3df25f012a6ac782fb9d42d4440724772f9
4,common,0.0,1701,1.5,94.32000000000001,62.88,0.05,late,7375fa047f91097d7baabc89cbdfbb340fc650eb0f9dd897320210c0771224c0
4,common,0.0,1702,1.5,94.32000000000001,62.88,0.05,late,399c4c3d1c681fae62c3ce34a72c8bafdb9621a7c0ef7cd185476b8984c739d3
4,common,0.0,1703,1.5,94.32000000000001,62.88,0.05,late,1f37f53fbf18de46f44051891b55659af6513aeb22dfd3e0ca0a09e6d8b24943
4,common,0.0,1704,1.5,94.32000000000001,62.88,0.05,late,8d33ca534e1bf1e5b725fb4db5ca7a22513d51e86466c8beec7ac5dae12d2fc1
4,common,0.0,1705,1.5,94.32000000000001,62.88,0.05,late,02432ddb4d3f2f5b35ce5d54414492ddb47cb1de17b0b27f3b51670ac9b827a1
4,common,0.0,1706,1.5,94.32000000000001,62.88,0.05,late,68fbde1c889e9fa8448c90219fc52b24869d9710237a8fde6ece7426c4549714
4,common,0.0,1707,1.5,94.32000000000001,62.88,0.05,late,1ff29b24823d9e09ebeef8118dbf43b2b41f03b420e02cb509bc821777134fd8
4,common,0.0,1708,1.5,94.32000000000001,62.88,0.05,late,cea1572208fd9e5beac6e1b97d0cc3d12f9567288cd842f2b5ba7e7fe5a9b2cf
4,common,0.0,1709,1.5,94.32000000000001,62.88,0.05,late,cabd3af7687e911a462e37ece548ee75cbac9eb65909309d87165c5357305a9f
