device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,P3,20,50,164,0.16334661354581673
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,P3,50,100,5,0.0049800796812749
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,P3,100,250,0,0.0
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,P3,250,500,0,0.0
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,P3,500,inf,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,1,2,876,0.5843895930620414
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,2,3,197,0.1314209472981988
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,3,5,85,0.05670446964643095
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,5,10,70,0.0466977985323549
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,10,20,104,0.06937958639092728
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,20,50,131,0.08739159439626418
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,50,100,33,0.022014676450967312
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,100,250,3,0.0020013342228152103
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,250,500,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,500,inf,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,1,2,489,0.3253493013972056
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,2,3,128,0.08516300731869594
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,3,5,174,0.1157684630738523
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,5,10,370,0.24617431803060547
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,10,20,217,0.14437791084497673
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,20,50,125,0.08316699933466401
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,50,100,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,100,250,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,250,500,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,500,inf,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,1,2,877,0.5850567044696464
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,2,3,199,0.13275517011340893
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,3,5,87,0.058038692461641096
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,5,10,67,0.04469646430953969
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,10,20,105,0.07004669779853236
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,20,50,133,0.08872581721147432
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,50,100,28,0.018679119412941963
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,100,250,3,0.0020013342228152103
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,250,500,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P2,500,inf,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,1,2,394,0.2640750670241287
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,2,3,150,0.10053619302949061
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,3,5,182,0.12198391420911528
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,5,10,419,0.2808310991957105
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,10,20,250,0.1675603217158177
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,20,50,97,0.06501340482573727
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,50,100,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,100,250,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,250,500,0,0.0
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,1,2,100,0.20040080160320642
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,2,3,52,0.10420841683366733
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,3,5,61,0.12224448897795591
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,5,10,67,0.1342685370741483
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,10,20,56,0.11222444889779559
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,20,50,101,0.20240480961923848
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,50,100,51,0.10220440881763528
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,100,250,11,0.022044088176352707
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,1,2,83,0.1656686626746507
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,2,3,40,0.07984031936127745
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,3,5,41,0.08183632734530938
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,5,10,52,0.10379241516966067
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,10,20,81,0.16167664670658682
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,20,50,152,0.3033932135728543
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,50,100,52,0.10379241516966067
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,100,250,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,1,2,95,0.1903807615230461
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,2,3,69,0.13827655310621242
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,3,5,57,0.11422845691382766
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,5,10,52,0.10420841683366733
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,10,20,62,0.12424849699398798
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,20,50,101,0.20240480961923848
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,50,100,55,0.11022044088176353
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,100,250,8,0.01603206412825651
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,1,2,65,0.12974051896207583
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,2,3,38,0.07584830339321358
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,3,5,36,0.0718562874251497
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,5,10,62,0.12375249500998003
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,10,20,92,0.18363273453093812
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,20,50,162,0.32335329341317365
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,50,100,46,0.09181636726546906
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,100,250,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,1,2,397,0.3973973973973974
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,2,3,147,0.14714714714714713
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,3,5,111,0.1111111111111111
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,5,10,86,0.08608608608608609
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,10,20,88,0.08808808808808809
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,20,50,126,0.12612612612612611
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,50,100,38,0.03803803803803804
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,100,250,6,0.006006006006006006
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,1,2,243,0.24275724275724275
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,2,3,126,0.1258741258741259
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,3,5,94,0.0939060939060939
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,5,10,163,0.16283716283716285
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,10,20,200,0.1998001998001998
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,20,50,174,0.17382617382617382
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,50,100,1,0.000999000999000999
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,100,250,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,1,2,375,0.37537537537537535
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,2,3,202,0.2022022022022022
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,3,5,92,0.0920920920920921
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,5,10,67,0.06706706706706707
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,10,20,95,0.09509509509509509
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,20,50,122,0.12212212212212212
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,50,100,40,0.04004004004004004
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,100,250,6,0.006006006006006006
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,1,2,383,0.3826173826173826
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,2,3,172,0.17182817182817184
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,3,5,95,0.09490509490509491
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,5,10,79,0.07892107892107893
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,10,20,105,0.1048951048951049
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,20,50,126,0.1258741258741259
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,50,100,35,0.03496503496503497
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,100,250,6,0.005994005994005994
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,907,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,1,2,876,0.5843895930620414
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,2,3,197,0.1314209472981988
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,3,5,85,0.05670446964643095
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,5,10,70,0.0466977985323549
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,10,20,104,0.06937958639092728
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,20,50,131,0.08739159439626418
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,50,100,33,0.022014676450967312
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,100,250,3,0.0020013342228152103
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,1,2,393,0.262
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,2,3,188,0.12533333333333332
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,3,5,202,0.13466666666666666
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,5,10,359,0.23933333333333334
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,10,20,237,0.158
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,20,50,121,0.08066666666666666
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,50,100,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,100,250,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,1,2,653,0.43562374916611074
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,2,3,234,0.1561040693795864
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,3,5,147,0.0980653769179453
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,5,10,152,0.10140093395597065
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,10,20,152,0.10140093395597065
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,20,50,146,0.09739826551034023
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,50,100,13,0.00867244829886591
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,100,250,2,0.00133422281521014
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P2,500,inf,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,1,2,631,0.42038640906062624
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,2,3,243,0.16189207195203198
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,3,5,153,0.10193204530313124
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,5,10,160,0.10659560293137908
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,10,20,165,0.10992671552298468
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,20,50,129,0.08594270486342438
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,50,100,19,0.012658227848101266
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,100,250,1,0.0006662225183211193
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,250,500,0,0.0
device_0,0.75,1702,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,1407,P3,500,inf,0,0.0
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,1,2,5,0.050505050505050504
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,2,3,2,0.020202020202020204
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,3,5,2,0.020202020202020204
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,5,10,8,0.08080808080808081
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,10,20,7,0.0707070707070707
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,20,50,16,0.16161616161616163
device_0,0.75,1702,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21,79,P2,50,100,25,0.25252525252525254
