device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,discard_gain_percent,targeting_gain_percent,oracle_gap_percent,online_recovery,p2prime_gap_percent
device_0,0.75,1701,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,500,0.5118898794649818,3.7398038480517295,4.251693727516712,0.9654147203282952,0.0460850664669886
device_0,0.75,1701,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,1000,10.563617831102313,16.86974816272961,27.43336599383192,0.9642726112888387,0.517370054129434
device_0,0.75,1701,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,1000,1.0807138759731048,6.895902360765466,7.976616236738571,0.9699805218147036,0.7638484515807794
device_0,0.75,1701,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,1500,15.229028062383728,25.06182321324154,40.290851275625265,0.9535651103901809,7.049581495271329
device_0,0.75,1701,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0,1500,1.7607195839814835,9.021732588585529,10.78245217256701,0.9114401860245736,3.505139990362853
device_0,0.75,1702,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755,745,8.04203565411568,14.441291242829598,22.483326896945275,0.7707816018670652,1.7965037421687775
device_0,0.75,1702,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755,745,5.426965091030908,10.601257947799976,16.028223038830884,0.7181427669653802,1.50547194961788
device_0,0.75,1702,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,6.868460776485809,14.553829184594784,21.42228996108059,0.8306710264906993,0.1151061040629187
device_0,0.75,1702,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,647,3.838749376635434,11.125905126791343,14.964654503426777,0.7382143134071452,0.4121961402479705
device_0,0.75,1702,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,12.195531977370688,25.5879429277553,37.78347490512599,0.7375425428227396,8.282172224540139
device_0,0.75,1702,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353,1147,6.955218199157128,18.83914946540024,25.79436766455737,0.669661229404448,6.02009601444797
device_0,0.75,1702,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,4.311241292818574,12.154577003567761,16.465818296386335,0.9387063002490176,0.026210257492446237
device_0,0.75,1702,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93,407,1.8820751181009285,9.106844766038975,10.988919884139905,0.863165147372933,0.054165126105528906
